登記案號,序號,分事務所地址
100法登他000095,10,宜蘭縣羅東鎮民族路32號
100法登他000095,11,花蓮縣花蓮市中興路243號5樓
100法登他000095,12,基隆市孝二路39號4樓之2
100法登他000095,13,南投縣草屯鎮登輝路335號
100法登他000095,14,屏東縣屏東市光復路114之1號
100法登他000114,34,台北市中山區建國北路2段115號7樓
100法登他000114,35,高雄市鼓山區龍水里中華一路2300號
100法登他000114,36,台北縣板橋市萬板路476號4樓
100法登他000114,37,宜蘭縣宜蘭市民權新路1-2號
100法登他000114,38,桃園縣桃園市中平路102號15樓
100法登他000114,39,新竹縣竹北市成功六街163號
100法登他000114,40,苗栗市北苗里站後南路13號
100法登他000114,41,台中縣豐原市南陽路85號
100法登他000114,42,彰化縣彰化市中央路184號12樓之12
100法登他000114,43,南投縣南投市中興路466巷6號15樓
100法登他000114,44,雲林縣斗六市南京路426-1號
100法登他000114,45,嘉義縣太保市健康路181號
100法登他000114,46,台南縣新營市民治東路29號
100法登他000114,47,高雄縣鳳山市光復路2段243號
100法登他000114,48,屏東縣屏東市瑞光路2段290號
100法登他000114,49,花蓮縣花蓮市國盛二街103號3樓之5
100法登他000114,50,台東縣台東市四維路1段381號
100法登他000114,51,澎湖縣馬公市朝陽路146號1樓
100法登他000114,52,基隆市信義區信一路133號5樓之1
100法登他000114,53,新竹市中山路428號
100法登他000114,54,台中市西屯區寧夏路46號
100法登他000114,55,嘉義市民生南路284號
100法登他000114,56,台南市中華西路1段137巷103號
100法登他000114,57,金門縣金城鎮環島北路38號
100法登他000114,58,高雄市苓雅區興中一路62號5樓
100法登他000116,1,台北市松山區敦化北路131號
100法登他000116,2,台中市北區進化北路369號7樓
100法登他000116,3,高雄市苓雅區中山二路412號3樓
100法登他000116,4,桃園縣平鎮市延平路1段168號
100法登他000127,1,台北縣永和市中興街八十號
100法登他000157,1,高雄市鼓山區蓮海路七十號國立中山大學體育館
100法登他000157,2,彰化縣彰化市進德路一號彰化師範大學
100法登他000179,1,台北市中山北路七段一九０巷一一二之三號
100法登他000196,1,台北縣永和市中興街八十號
100法登他000259,1,台東市漢口街117號
100法登他000271,1,高雄市苓雅區興中二路69號4樓之1
100法登他000296,1,台中市南屯區大墩一街200號
100法登他000296,2,台南市東區勝利路85號2樓
100法登他000296,3,高雄市左營區富國路185號10樓之4
100法登他000308,34,台北市中山區建國北路2段115號7樓
100法登他000308,35,高雄市鼓山區龍水里中華一路2300號
100法登他000308,36,新北市板橋區萬板路476號4樓
100法登他000308,37,宜蘭縣宜蘭市民權新路1-2號
100法登他000308,38,桃園縣桃園市中平路102號15樓
100法登他000308,39,新竹縣竹北市成功六街163號
100法登他000308,40,苗栗市北苗里站後南路13號
100法登他000308,41,台中市豐原區南陽路85號
100法登他000308,42,彰化縣彰化市中央路184號12樓之12
100法登他000308,43,南投縣南投市中興路466巷6號15樓
100法登他000308,44,雲林縣斗六市南京路426-1號
100法登他000308,45,嘉義縣太保市健康路181號
100法登他000308,48,屏東縣屏東市瑞光路2段290號
100法登他000308,49,花蓮縣花蓮市國盛二街103號3樓之5
100法登他000308,50,台東縣台東市四維路1段381號
100法登他000308,51,澎湖縣馬公市朝陽路146號1樓
100法登他000308,52,基隆市信義區信一路133號5樓之1
100法登他000308,53,新竹市中山路428號
100法登他000308,55,嘉義市民生南路284號
100法登他000308,56,台南市中華西路1段137巷103號
100法登他000308,57,金門縣金城鎮環島北路38號
100法登他000308,58,高雄市苓雅區興中一路62號5樓
100法登他000354,1,"台北市敦化北路133號           南投市中興路700號"
100法登他000354,2,"高雄市中正四路189號           彰化市卦山路2號"
100法登他000354,3,"基隆市獅球路8號                 雲林縣斗六市府前路58號"
100法登他000354,4,"台中市力行路262之1號         嘉義市忠孝路307號"
100法登他000354,5,"台南市大學路西段65號           台南縣新營市中正路23號"
100法登他000354,6,"台北縣板橋市中正路48號         高雄縣鳳山市中山東路14號"
100法登他000354,7,"桃園市成功路2段7號             屏東市中華路80之1號"
100法登他000354,8,"新竹縣竹北市竹北里和平街72號   台東市博愛路425號"
100法登他000354,9,"苗栗市中正路382號             花蓮市公園路53之1號"
100法登他000354,10,"台中縣豐原市中山路506號       宜蘭市渭水路100之2號"
100法登他000354,11,"澎湖縣馬公市介壽路11號  金門縣金城鎮環島北路1號"
100法登他000382,1,台中市西區三民西路六一號
100法登他000404,1,台北市中山區大直街20巷18號
100法登他000404,2,台中市北區進化北路369號7樓
100法登他000404,3,高雄市苓雅區中山二路412號3樓
100法登他000404,4,桃園縣平鎮市延平路1段168號
100法登他000410,1,高雄市小港區高坪卅二街20號
100法登他000410,2,台中市西區台中港路1段12號9樓
100法登他000410,3,宜蘭縣五結鄉錦眾村錦草路94之3號
100法登他000410,4,苗栗縣頭份鎮廣興里11鄰廣興224之5號
100法登他000410,5,彰化縣埔心鄉舊館村7鄰興霖路136號
100法登他000410,6,花蓮縣吉安鄉宜昌村3鄰中華路2段11號7樓
100法登他000410,7,桃園縣桃園市武陵里7鄰復興路110號8樓
100法登他000410,8,台北縣三重市中興里19鄰重新路5段646號2樓
100法登他000456,1,高雄市新興區民生一路56號22樓之7
100法登他000503,1,台北市大安區敦化南路1段332號2樓之1
100法登他000512,3,台北市南京東路5段108號4樓
100法登他000571,1,台中市民族路92號4樓之2
100法登他000571,2,高雄縣鳥松鄉大埤路36之76號
100法登他000589,1,新竹縣新埔鎮文山路犁頭山段883號1樓
100法登他000598,1,台東市長沙街三０三巷一號
100法登他000600,1,高雄市左營區富國路185號11樓之3
100法登他000600,3,桃園縣桃園市中平路102號5樓之1
100法登他000600,4,台中市西區中港路1段302號11樓之1
100法登他000629,1,台中市南區學府路七十九號十一樓之六
100法登他000649,1,台北縣新店市行政街十巷六至八號及十二巷四至六號
100法登他000700,1,高雄市三民區九如二路583號11樓
100法登他000700,2,桃園縣中壢市環西路83號
100法登他000700,3,新竹市經國路1段343之1號4樓
100法登他000700,4,宜蘭縣宜蘭市慈安路27號
100法登他000700,5,花蓮縣光復鄉中山路2段129號之1樓
100法登他000700,6,台北市光復北路60巷19之6號地下樓
100法登他000700,7,新北市三峽區國光街12巷10號1樓
100法登他000700,8,台中市大里區爽文路870號
100法登他000700,9,高雄市鳳山區濱山街6之6號
100法登他000700,10,嘉義市西區福義街12號
100法登他000700,11,嘉義縣竹崎鄉鹿滿村鹿山路60號
100法登他000700,12,台南市東山區東山村500號
100法登他000700,13,苗栗縣大湖鄉大湖村民權路15-2號
100法登他000700,14,南投市漳興里漳興巷51號地下室1樓
100法登他000700,15,彰化縣和美鎮新庄里7鄰東發路190號
100法登他000700,16,雲林縣斗六市公正里平等街53號
100法登他000700,17,屏東縣東港鎮中正路1段10之1號
100法登他000700,18,台東縣延平鄉桃源村11鄰昇平路191號
100法登他000700,19,台南市北區北門路2段362號
100法登他000700,20,台中市北屯區北屯路212巷9號2樓
100法登他000701,1,高雄市前鎮區三多三路二一七號十六樓
100法登他000701,2,桃園縣中壢市元化路三五七號十樓
100法登他000749,1,高雄縣內門鄉內南村大學路二００號
100法登他000752,1,高雄市三民區博愛一路372號5樓
100法登他000752,2,新竹市東南街142巷28號
100法登他000752,3,桃園縣平鎮市環南路2段192巷1號
100法登他000758,1,台北市永綏路八號
100法登他000765,1,基隆市暖暖區興隆路14之3號
100法登他000772,1,台中市中區三民路2段46號12樓之3
100法登他000772,2,高雄市苓雅區中正二路139號5樓之1
100法登他000783,1,台中市南屯區大墩一街200號
100法登他000783,2,台南市東區勝利路85號2樓
100法登他000783,3,高雄市左營區富國路185號10樓之4
100法登他000792,1,台中市西屯區中港路3段123號14樓之7
100法登他000792,2,嘉義市仁愛路347號6樓之3
100法登他000792,3,高雄市左營區安吉街449號
100法登他000792,4,花蓮市菁華街4巷1弄6號
100法登他000811,1,台中市民族路92號4樓之2
100法登他000811,2,高雄縣鳥松鄉大埤路36之76號
100法登他000843,34,台北市中山區建國北路2段115號7樓
100法登他000843,35,高雄市鼓山區龍水里中華一路2300號
100法登他000843,36,新北市板橋區萬板路476號4樓
100法登他000843,37,宜蘭縣宜蘭市民權新路1-2號
100法登他000843,38,桃園縣桃園市中平路102號15樓
100法登他000843,39,新竹縣竹北市成功六街163號
100法登他000843,40,苗栗市北苗里站後南路13號
100法登他000843,41,台中市豐原區南陽路85號
100法登他000843,42,彰化縣彰化市中央路184號12樓之12
100法登他000843,43,南投縣南投市中興路466巷6號15樓
100法登他000843,44,雲林縣斗六市南京路426-1號
100法登他000843,45,嘉義縣太保市健康路181號
100法登他000843,48,屏東縣屏東市瑞光路2段290號
100法登他000843,49,花蓮縣花蓮市國盛二街103號3樓之5
100法登他000843,50,台東縣台東市四維路1段381號
100法登他000843,51,澎湖縣馬公市朝陽路146號1樓
100法登他000843,52,基隆市信義區信一路133號5樓之1
100法登他000843,53,新竹市中山路428號
100法登他000843,55,嘉義市民生南路284號
100法登他000843,56,台南市中華西路1段137巷103號
100法登他000843,57,金門縣金城鎮環島北路38號
100法登他000843,58,高雄市苓雅區興中一路62號5樓
100法登他000856,1,高雄市三民區九如二路583號11樓
100法登他000856,2,桃園縣中壢市環西路83號
100法登他000856,3,新竹市經國路1段343之1號4樓
100法登他000856,4,宜蘭縣宜蘭市慈安路27號
100法登他000856,5,花蓮縣光復鄉中山路2段129號之1樓
100法登他000856,6,台北市光復北路60巷19之6號地下樓
100法登他000856,7,新北市三峽區國光街12巷10號1樓
100法登他000856,10,嘉義市西區福義街12號
100法登他000856,11,嘉義縣竹崎鄉鹿滿村鹿山路60號
100法登他000856,13,苗栗縣大湖鄉大湖村民權路15-2號
100法登他000856,14,南投市漳興里漳興巷51號地下室1樓
100法登他000856,15,彰化縣和美鎮新庄里7鄰東發路190號
100法登他000856,16,雲林縣斗六市公正里平等街53號
100法登他000856,17,屏東縣東港鎮中正路1段10之1號
100法登他000856,18,台東縣延平鄉桃源村11鄰昇平路191號
100法登他000856,19,台南市中西區府前路1段283號5樓之4
100法登他000856,20,台中市北屯區北屯路212巷9號2樓
100法登他000902,1,高雄市左營區文學路585號
100法登他000914,3,台北市南京東路5段108號4樓
100法登他001049,1,台北縣永和市福和路221號2樓
100法登他001049,2,台北縣板橋市實踐路130號4樓及132號4樓
100法登他001049,3,台北縣三重市重陽路4段130號4樓
100法登他001049,4,台南縣永康市中華路663號2樓
100法登他001049,5,嘉義市中山路498號1之4樓
100法登他001049,6,高雄市五福四路104號1之5樓
100法登他001049,7,台中市東興路3段315號2樓之1
100法登他001049,8,花蓮市中山路475之3號1之4樓
100法登他001049,9,台中縣豐原市水源路595號1之4樓
100法登他001049,11,台中市中興街341號2樓
100法登他001049,12,台南市東寧路384號1之5樓
100法登他001049,13,屏東市端正里中正路109號
100法登他001049,14,屏東市信義路272號1樓至3樓
100法登他001049,15,台南市崇明路401號2樓、403號2樓
100法登他001049,16,台中市興安路1段271號
100法登他001049,17,台中市北區陝西路47號Ｂ1、1樓、2樓及49號2樓
100法登他001049,18,台北縣土城市清水路166號2樓
100法登他001049,19,台中市自由路2段8號9樓之1
100法登他001049,20,台南市中正路53巷1號2樓
100法登他001049,21,台北縣永和市中山路1段214號3樓
100法登他001049,22,台中市向上路1段36號3樓之1
100法登他001049,23,高雄市華夏路981號2樓
100法登他001049,24,高雄市中正三路88號3樓
100法登他001049,25,嘉義市仁愛路371號
100法登他001049,26,台中市市府路97號
100法登他001049,27,台北縣蘆洲市中山二路162號3樓
100法登他001121,1,南投市平和里芳美路429號
100法登他001190,1,台東市漢口街117號
100法登他001190,2,台北市大安區羅斯福路2段75號8樓
100法登他001194,1,台北市大安區敦化南路1段332號2樓之1
100法登他001225,1,台北市中正區愛國東路100號13樓
100法登他001252,1,高雄市三民區博愛一路372號5樓
100法登他001252,2,新竹市東南街142巷28號
100法登他001252,3,桃園縣平鎮市環南路2段192巷1號
100法登他001294,1,高雄市左營區富國路185號16樓之1
100法登他001294,3,桃園縣桃園市中平路102號5樓之1
100法登他001294,4,台中市西區中港路1段302號11樓之1
100法登他001294,5,台南市安平區永華三街333號6樓之1
100法登他001304,1,台東市中興路110號
100法登他001304,2,台北市大安區羅斯福路2段75號8樓
100法登他001304,3,新北市新店區順安街2號B1
100法登他001304,4,桃園縣龍潭鄉百年一街2巷10號
100法登他001304,5,苗栗市中正路113號
100法登他001304,6,台中市西區三民路1段174號11樓
100法登他001304,7,台南市永康區復興路303號
100法登他001304,8,高雄市苓雅區凱旋一路3號3樓
100法登他001304,9,屏東縣鹽埔鄉新園村德二街42號
100法登他001313,1,台北市中山區大直街20巷18號
100法登他001313,2,台中市北區進化北路369號7樓
100法登他001313,3,高雄市苓雅區中山二路412號3樓
100法登他001313,4,桃園縣平鎮市延平路1段168號
100法登他001315,1,台北市北投區立德號123號（台北捐血中心）
100法登他001315,2,台南市永福路1段85號（台南捐血中心）
100法登他001315,3,基隆市信一路14號1樓（台北捐血中心基隆捐血站）
100法登他001315,5,新竹縣竹北市光明十一路215巷8號（新竹捐血中心）
100法登他001315,6,桃園市文康街61號（新竹捐血中心桃園捐血站）
100法登他001315,7,苗栗市為公路282號、292巷1號1樓、2樓（新竹捐血中心苗栗捐血站）
100法登他001315,8,台中市西屯區台中港路3段124-30號（台中捐血中心）
100法登他001315,9,彰化市中山路1段348號（台中捐血中心彰化捐血站）
100法登他001315,10,南投縣埔里鎮北環路222號（台中捐血中心埔里捐血站）
100法登他001315,11,花蓮市中山路1段170號（花蓮捐血中心）
100法登他001315,12,屏東市和平路71號（高雄捐血中心屏東捐血站）
100法登他001315,13,高雄市楠梓區高楠公路1837號（高雄捐血中心）
100法登他001315,14,雲林縣斗六市莊敬路300號（台南捐血中心雲林捐血站）
100法登他001315,15,宜蘭市擺厘路16-7號（花蓮捐血中心宜蘭捐血站）
100法登他001315,16,台北縣板橋市中山路1段50巷36號2樓之3、之4（台北捐血中心板橋捐血站）
100法登他001315,17,澎湖縣馬公市中山路62號（高雄捐血中心馬公捐血站）
100法登他001315,18,嘉義市博愛路1段488號（台南捐血中心嘉義捐血站）
100法登他001315,19,台東市四維路3段198號（花蓮捐血中心台東捐血站）
100法登他001331,1,台中市中區三民路2段46號12樓之3
100法登他001331,2,高雄市苓雅區中正二路139號5樓之1
100法登他001379,1,台北市永綏路八號
100法登他001380,3,台北市南京東路5段108號4樓
100法登他001392,1,加利福尼亞州拉克士波市東法蘭西斯德雷克爵士大道六十號三０八室
100法登財000005,1,台北市松山區八德路4段606號7樓之3
100法登財000005,2,金門縣烈嶼鄉西方街1號
100法登財000020,1,台北市大安區敦化南路2段76號24樓之2
