登記案號,序號,分事務所地址
106法登他001048,4,台北市士林區士東路190之1號4樓
106法登他001048,5,桃園市桃園區正光路898號4樓
106法登他001048,6,新竹縣竹北市興隆路2段161號
106法登他001048,7,苗栗縣苗栗市中正路1149號1樓
106法登他001048,8,台中市西區自由路1段91號5樓
106法登他001048,9,彰化縣員林鎮中山路2段281號4樓
106法登他001048,10,南投縣南投市中興路757號2樓
106法登他001048,11,雲林縣虎尾鎮明正路42號
106法登他001048,12,嘉義市林森東路286號2樓
106法登他001048,13,台南市安平區健康路3段310號3樓307之1室
106法登他001048,14,高雄市前金區市中一路171號
106法登他001048,15,屏東縣屏東市棒球路10號
106法登他001048,16,台東縣台東市浙江路310號1樓
106法登他001048,17,花蓮縣花蓮市府前路15號
106法登他001048,18,宜蘭縣宜蘭市縣政西路3號
106法登他001048,19,澎湖縣馬公市西文里西文澳309號
106法登他001048,20,金門縣金城鎮民權路178號1樓
106法登他001048,21,連江縣南竿鄉復興村210號1樓
106法登他001048,22,高雄市橋頭區經武路868號
106法登他001088,1,新竹縣竹北市華興街136號1樓之2
106法登他001088,3,台中市西區精誠路105之1號4樓之2
106法登他001088,4,嘉義市新生路657號5樓之1
106法登他001088,7,高雄市苓雅區中正一路249號4樓之2
106法登他001088,10,台北市信義區松隆路102號3樓之2
106法登他001096,1,高雄市左營區富國路185號6樓之1
106法登他001096,3,桃園縣桃園市中平路102號5樓之1
106法登他001096,4,台中市西區臺灣大道2段406號11樓之1
106法登他001096,5,台南市安平區永華三街333號6樓之1
106法登他001126,1,台北市南京東路4段77號11樓、11樓之1、11樓之2前半部
106法登他001139,1,雲林縣崙背鄉中山路93號
106法登他001230,1,基隆市暖暖區興隆路14之3號
106法登他001298,1,高雄市鳳山區濱山街6之6號
106法登他001298,2,桃園市中壢區環西路83號
106法登他001298,3,新竹市經國路1段343之1號4樓
106法登他001298,4,宜蘭縣宜蘭市舊城西路12號2樓
106法登他001298,5,花蓮縣花蓮市建華路65巷7號
106法登他001298,6,台北市光復北路60巷19之6號地下樓
106法登他001298,7,新北市三峽區國光街12巷10號1樓
106法登他001298,10,嘉義市西區貴州街123號
106法登他001298,11,嘉義縣竹崎鄉鹿滿村鹿山路60號
106法登他001298,13,苗栗縣大湖鄉靜湖村和平路28號
106法登他001298,14,南投縣南投市信義街5巷1號3樓
106法登他001298,15,彰化縣和美鎮新庄里7鄰東發路190號
106法登他001298,16,雲林縣北港鎮新德路108號
106法登他001298,17,屏東縣東港鎮中正路1段10之1號
106法登他001298,18,台東縣台東市山西路1段458號
106法登他001298,19,台南市南區大同路2段136巷10號1樓之5
106法登他001298,20,台中市潭子區大豐路2段1號
106法登他001350,1,台北市大安區信義路3段162之24號6樓
106法登他001367,34,台北市中山區建國北路2段115號7樓
106法登他001367,35,高雄市鼓山區龍水里中華一路2300號
106法登他001367,36,新北市板橋區萬板路476號4樓
106法登他001367,37,宜蘭縣宜蘭市民權新路1-2號
106法登他001367,38,桃園市桃園區中平路102號15樓
106法登他001367,39,新竹縣竹北市成功六街163號
106法登他001367,40,苗栗市北苗里站後南路13號
106法登他001367,41,台中市豐原區南陽路85號
106法登他001367,42,彰化縣彰化市中央路184號12樓之12
106法登他001367,43,南投縣南投市玉井街38號
106法登他001367,44,雲林縣斗六市南京路426-1號
106法登他001367,45,嘉義縣太保市健康路181號
106法登他001367,48,屏東縣屏東市瑞光路2段290號
106法登他001367,49,花蓮縣花蓮市中原路374號
106法登他001367,50,台東縣台東市四維路1段381號
106法登他001367,51,澎湖縣馬公市朝陽路146號1樓
106法登他001367,52,基隆市信義區信二路65號2樓
106法登他001367,53,新竹市西大路772號2樓
106法登他001367,55,嘉義市西區興達路226號
106法登他001367,56,台南市中華西路1段137巷103號
106法登他001367,57,金門縣金城鎮民生路145號
106法登他001367,58,高雄市苓雅區興中一路62號5樓
106法登他001400,1,台北市松山區八德路4段606號7樓之3
106法登他001400,2,金門縣烈嶼鄉西方街1號
106法登他001445,1,台北市中山區大直街20巷18號
106法登他001445,2,台中市北區進化北路369號7樓
106法登他001445,3,高雄市苓雅區中山二路412號3樓
106法登他001445,4,桃園市平鎮區延平路1段168號
106法登他001467,29,台南市中區中正路23號（台南市委員會）
106法登他001467,36,雲林縣斗六市府前街62號（雲林縣委員會）
106法登他001467,37,連江縣南竿鄉介壽村63號（連江縣委員會）
106法登他001467,40,嘉義市大業街88號（嘉義市委員會）
106法登他001467,42,花蓮縣花蓮市公園路27號（花蓮縣委員會）
106法登他001467,43,屏東縣屏東市桂林街38-2號（屏東縣委員會）
106法登他001467,44,嘉義縣朴子市祥和一路西段2號（嘉義縣委員會）
106法登他001467,54,南投縣南投市文昌街45號3樓之1（南投縣委員會）
106法登他001467,58,澎湖縣馬公市治平路28-1號（澎湖縣委員會）
106法登他001467,60,台東縣台東市民族里博愛路430號（台東縣委員會）
106法登他001467,61,桃園市桃園區中正路133號6樓（桃園市委員會）
106法登他001467,62,基隆市義西路10號（基隆市委員會）
106法登他001467,63,新竹市民富街161號（新竹市委員會）
106法登他001467,64,台中市西屯區大隆路40號（台中市委員會）
106法登他001467,65,宜蘭縣宜蘭市女中路27號（宜蘭縣委員會）
106法登他001467,66,新北市板橋區中山路1段50巷17號3樓（新北市委員會）
106法登他001467,67,台北市中山區八德路2段232號地下1樓（國軍退除役人員黨部委員會）
106法登他001467,68,高雄市三民區建國一路463號（高雄市委員會）
106法登他001467,69,台北市中正區紹興北街5號5樓（台北市委員會）
106法登他001467,70,苗栗縣苗栗市自治路518號（苗栗縣委員會）
106法登他001467,74,彰化縣彰化市西勢街192號2樓（彰化縣委員會）
106法登他001467,75,新竹縣竹北市縣政二路101號（新竹縣委員會）
106法登他001467,76,金門縣金城鎮民權路154號（金門縣委員會）
106法登他001478,1,高雄市鼓山區蓮海路七十號國立中山大學體育館
106法登他001478,2,彰化縣彰化市進德路一號彰化師範大學
106法登他001505,1,台中市西屯區安和路168號2樓之6
106法登他001505,2,嘉義市仁愛路347號6樓之3
106法登他001505,3,高雄市左營區安吉街449號
106法登他001505,4,花蓮市富裕七街28號
106法登他001505,5,桃園市中壢區復興路46號6樓
106法登他001509,1,台北市大安區建國南路2段231號
106法登他001572,2,台東市中興路110號　　　　　　　　　台北市大安區羅斯福路2段75號8樓
106法登他001572,3,新北市新店區順安街2號B1　　　　　　桃園市龍潭區百年一街2巷10號
106法登他001572,4,苗栗市中正路113號　　　　　　　　　台中市西區三民路1段174號11樓
106法登他001572,6,"台南市中西區臨安路1段89號2樓　　　     高雄市苓雅區凱旋一路3號3樓"
106法登他001572,7,"屏東縣鹽埔鄉新圍村德二街42號　　　   花蓮市中美十街39號"
106法登他001572,8,彰化縣員林鎮靜修路55號2樓
106法登他001575,1,新北市永和區福和路221號2樓
106法登他001575,2,新北市板橋區實踐路130號4樓及132號4樓
106法登他001575,3,新北市三重區重陽路4段130號4樓
106法登他001575,4,台南市永康區中華路663號2樓
106法登他001575,5,嘉義市中山路498號1之4樓
106法登他001575,6,高雄市五福四路104號1之5樓
106法登他001575,7,台中市東興路3段315號2樓之1
106法登他001575,8,花蓮市中山路475之3號1之4樓
106法登他001575,9,台中市豐原區水源路595號1之4樓
106法登他001575,11,台中市中興街341號2樓
106法登他001575,12,台南市東寧路384號1之5樓
106法登他001575,13,屏東市端正里中正路109號
106法登他001575,14,屏東市信義路272號1樓至3樓
106法登他001575,15,台南市崇明路401號2樓、403號2樓
106法登他001575,16,台中市興安路1段271號
106法登他001575,17,台中市北區陝西路47號Ｂ1、1樓、2樓及49號2樓
106法登他001575,18,新北市土城區清水路166號2樓
106法登他001575,19,台中市自由路2段8號9樓之1
106法登他001575,20,台南市中正路53巷1號2樓
106法登他001575,21,新北市永和區中山路1段214號3樓
106法登他001575,22,台中市向上路1段36號3樓之1
106法登他001575,23,高雄市華夏路981號2樓
106法登他001575,24,高雄市中正三路88號3樓
106法登他001575,25,嘉義市仁愛路371號
106法登他001575,26,台中市市府路97號
106法登他001575,27,新北市蘆洲區中山二路162號3樓
106法登他001619,1,台中市西區三民西路六一號
106法登他001659,1,高雄市左營區富國路185號6樓之1
106法登他001659,3,桃園縣桃園市中平路102號5樓之1
106法登他001659,4,台中市西區臺灣大道2段406號11樓之1
106法登他001659,5,台南市安平區永華三街333號6樓之1
