登記案號,序號,分事務所地址
112法登他000840,1,高雄市鼓山區蓮海路七十號國立中山大學體育館
112法登他000840,2,彰化縣彰化市進德路一號彰化師範大學
112法登他000902,1,新北市新店區行政街10巷6至8號及12巷4至6號
112法登他001000,1,台東市長沙街三０三巷一號
112法登他001023,34,台北市中山區建國北路2段115號7樓
112法登他001023,35,高雄市鼓山區龍水里中華一路2300號
112法登他001023,36,新北市板橋區萬板路476號4樓
112法登他001023,37,宜蘭縣宜蘭市民權新路1-2號
112法登他001023,38,桃園市桃園區中平路102號15樓
112法登他001023,39,新竹縣竹北市成功六街163號
112法登他001023,40,苗栗市北苗里站後南路13號
112法登他001023,41,台中市豐原區南陽路85號
112法登他001023,42,彰化縣彰化市中央路184號12樓之12
112法登他001023,43,南投縣南投市玉井街38號
112法登他001023,44,雲林縣斗六市南京路426-1號
112法登他001023,45,嘉義縣太保市健康路181號
112法登他001023,48,屏東縣屏東市瑞光路2段290號
112法登他001023,49,花蓮縣花蓮市中原路374號
112法登他001023,50,台東縣台東市四維路1段381號
112法登他001023,51,澎湖縣馬公市朝陽路146號1樓
112法登他001023,52,基隆市中正區義一路59號5樓
112法登他001023,53,新竹市西大路772號2樓
112法登他001023,55,嘉義市西區興達路226號
112法登他001023,56,台南市中華西路1段137巷103號
112法登他001023,57,金門縣金湖鎮伯玉路3段379號2樓
112法登他001023,58,高雄市苓雅區興中一路62號5樓
112法登他001023,59,連江縣南竿鄉馬祖村42號
112法登他001041,1,高雄市小港區高坪卅二街20號
112法登他001041,2,台中市西區和龍里21鄰台灣大道2段16號9樓
112法登他001041,3,宜蘭縣宜蘭市中正里11鄰中山路3段152號7樓
112法登他001041,4,苗栗縣頭份市廣興里11鄰廣興224之5號
112法登他001041,5,彰化縣埔心鄉舊館村7鄰興霖路136號
112法登他001041,6,花蓮縣吉安鄉宜昌村3鄰中華路2段11號7樓
112法登他001041,7,桃園市桃園區武陵里7鄰復興路110號8樓
112法登他001041,8,新北市三重區中興里19鄰重新路5段646號2樓
112法登他001041,9,台北市北投區大同里15鄰北投路2段13號7樓
112法登他001143,1,台北市北投區立德號123號（台北捐血中心）
112法登他001143,2,台南市中西區永福路1段85號（高雄捐血中心台南捐血站）
112法登他001143,3,基隆市信義區信一路14號1樓（台北捐血中心基隆捐血站）
112法登他001143,5,新竹縣竹北市光明十一路215巷8號（新竹捐血中心）
112法登他001143,6,桃園市桃園區文康街61號、63號（新竹捐血中心桃園捐血站）
112法登他001143,7,苗栗縣苗栗市為公路282號1樓、292巷1號1樓（新竹捐血中心苗栗捐血站）
112法登他001143,8,台中市西屯區台灣大道4段1176號（台中捐血中心）
112法登他001143,9,彰化縣彰化市中山路1段348號（台中捐血中心彰化捐血站）
112法登他001143,10,南投縣埔里鎮北環路222號（台中捐血中心埔里捐血站）
112法登他001143,11,花蓮縣花蓮市中山路1段170號（台北捐血中心花蓮捐血站）
112法登他001143,12,屏東縣屏東市忠孝路295號（高雄捐血中心屏東捐血站）
112法登他001143,13,高雄市楠梓區高楠公路1837號（高雄捐血中心）
112法登他001143,14,雲林縣斗六市公誠里漢口路187號（台中捐血中心雲林捐血站）
112法登他001143,15,宜蘭縣宜蘭市擺厘路16-7號（台北捐血中心宜蘭捐血站）
112法登他001143,16,新北市板橋區雙十路3段27號2樓（台北捐血中心板橋捐血站）
112法登他001143,17,澎湖縣馬公市中山路62號（高雄捐血中心馬公捐血站）
112法登他001143,18,嘉義市西區博愛路1段486、488、490號（高雄捐血中心嘉義捐血站）
112法登他001143,19,台東縣台東市四維路3段198號（高雄捐血中心台東捐血站）
112法登他001193,1,台中市西區自由路1段140號4樓
112法登他001193,2,高雄市前金區中正四路211號
112法登他001193,3,台南市中西區府前路1段155號之1
112法登他001193,4,桃園市桃園區中正路48巷2號
112法登他001193,5,新竹市林森路29號4樓
112法登他001193,9,嘉義市中山路306號5樓
112法登他001193,12,花蓮縣花蓮市公園路3號3樓
112法登他001193,13,台東縣台東市中華路1段373號3樓
112法登他001193,14,澎湖縣馬公市仁愛路24號2樓
112法登他001358,1,宜蘭縣五結鄉利福段下福東路26－1號
112法登他001368,1,新北市深坑區昇高里8鄰向天湖1號
112法登他001368,2,嘉義縣大林鎮中坑里沙崙198號
112法登他001396,1,台北市大安區敦化南路1段332號2樓之1
112法登他001481,1,台北市大安區信義路3段162之24號6樓
112法登他001493,1,基隆市信義區東信路178號1樓
112法登他001493,2,臺北市中正區桃源街21號
112法登他001493,3,新北市土城區金城路2段249號
112法登他001493,4,台北市士林區士東路190之1號4樓
112法登他001493,5,桃園市桃園區正光路898號4樓
112法登他001493,6,新竹縣竹北市興隆路2段161號
112法登他001493,7,苗栗縣苗栗市中正路1149號1樓
112法登他001493,8,台中市西區自由路1段91號5樓
112法登他001493,9,彰化縣員林市中山路2段240號
112法登他001493,10,南投縣南投市中興路757號2樓
112法登他001493,11,雲林縣虎尾鎮明正路42號
112法登他001493,12,嘉義市林森東路286號2樓
112法登他001493,13,台南市安平區健康路3段310號3樓東側
112法登他001493,14,高雄市前金區中正四路249號
112法登他001493,15,屏東縣屏東市棒球路10號
112法登他001493,16,台東縣台東市浙江路310號1樓
112法登他001493,17,花蓮縣花蓮市府前路15號
112法登他001493,18,宜蘭縣宜蘭市縣政西路3號
112法登他001493,19,澎湖縣馬公市西文里西文澳309號
112法登他001493,20,金門縣金城鎮民權路178號1樓
112法登他001493,21,連江縣南竿鄉復興村210號1樓
112法登他001493,22,高雄市橋頭區經武路868號
112法登他001583,1,新北市永和區福和路221號2樓
112法登他001583,2,新北市板橋區實踐路130號4樓及132號4樓
112法登他001583,7,台中市東興路3段315號2樓之1
112法登他001583,16,台中市興安路1段271號
112法登他001583,21,新北市永和區中山路1段214號3樓
112法登他001583,25,嘉義市仁愛路371號1－4樓
112法登他001583,27,新北市蘆洲區中山二路162號3樓
112法登他001591,1,台北市南港區中坡北路92號2樓
112法登他001601,29,台南市東區林森路2段192巷25號（台南市委員會）
112法登他001601,36,雲林縣斗六市府前街62號（雲林縣委員會）
112法登他001601,37,連江縣南竿鄉介壽村63號（連江縣委員會）
112法登他001601,40,嘉義市大業街88號（嘉義市委員會）
112法登他001601,42,花蓮縣花蓮市公園路27號（花蓮縣委員會）
112法登他001601,43,屏東縣屏東市公勇路99號2樓（屏東縣委員會）
112法登他001601,44,嘉義縣朴子市祥和一路西段2號（嘉義縣委員會）
112法登他001601,54,南投縣南投市祖祠東路166號（南投縣委員會）
112法登他001601,58,澎湖縣馬公市治平路28-1號（澎湖縣委員會）
112法登他001601,60,台東縣台東市民族里博愛路430號（台東縣委員會）
112法登他001601,61,桃園市桃園區成功路2段149號1樓（桃園市委員會）
112法登他001601,62,基隆市義西路10號（基隆市委員會）
112法登他001601,63,新竹市東區經國路1段379巷5號1樓（新竹市委員會）
112法登他001601,64,台中市西屯區大隆路40號（台中市委員會）
112法登他001601,65,宜蘭縣宜蘭市女中路27號（宜蘭縣委員會）
112法登他001601,66,新北市板橋區中山路1段50巷17號3樓（新北市委員會）
112法登他001601,67,台北市中山區八德路2段232號地下1樓（國軍退除役人員黨部委員會）
112法登他001601,68,高雄市三民區建國一路463號（高雄市委員會）
112法登他001601,69,台北市中山區長春路5號（台北市委員會）
112法登他001601,70,苗栗縣苗栗市自治路518號（苗栗縣委員會）
112法登他001601,74,彰化縣彰化市中山路2段349號10樓之1（彰化縣委員會）
112法登他001601,75,新竹縣竹北市縣政二路101號（新竹縣委員會）
112法登他001601,76,金門縣金城鎮民權路154號（金門縣委員會）
112法登他001628,1,台中市西屯區安和路168號2樓之6
112法登他001628,2,嘉義市延平街448號12樓之2
112法登他001628,3,高雄市三民區九如二路366號3樓
112法登他001628,4,花蓮市自由街150號5樓
112法登他001628,5,桃園市中壢區復興路46號6樓
112法登他001638,1,新竹縣竹北市華興街136號1樓之2
112法登他001638,3,台中市西區美村路1段30號3樓
112法登他001638,7,高雄市苓雅區中正一路249號4樓之2
112法登他001638,10,台北市信義區松隆路102號3樓之2
112法登他001726,2,台東市中興路110號　　　　　　　　　台北市大安區羅斯福路2段75號8樓
112法登他001726,3,"新北市新店區順安街2號B1　　  　      　　桃園市龍潭區百年一街2巷10號"
112法登他001726,4,"苗栗縣苗栗市中正路63之1號  　  　　　      台中市西區三民路1段174號11樓"
112法登他001726,6,"台南市中西區臨安路1段89號2樓　　　     高雄市苓雅區凱旋一路3號3樓"
112法登他001726,7,"屏東縣鹽埔鄉新圍村德二街42號　　　   花蓮市中美十街39號"
112法登他001726,8,"彰化縣員林鎮靜修路55號2樓     　     　 　　宜蘭縣宜蘭市三清路2之1號"
112法登他001726,9,"新竹縣竹北市自強五路279號3樓　　　        雲林縣斗六市北平路192號"
112法登他001726,10,南投縣名間鄉彰南路145之1號
112法登他001733,1,台北市中山區大直街20巷18號
112法登他001733,2,台中市北區進化北路369號7樓
112法登他001733,3,高雄市苓雅區中山二路412號3樓
112法登他001733,4,桃園市平鎮區延平路1段168號
112法登他001733,5,臺南市東區崇學路169、171號4樓
112法登他001767,1,基隆市基金一路110之87號　　　　　　　　台北市北投區公舘路423巷8弄15號1樓
112法登他001767,2,"台北市南港區重陽路132號1樓　 　　  　　　新北市板橋區忠孝路214號"
112法登他001767,4,"桃園市中壢區甘肅一街29號　　　  　 　　　花蓮市美崙中興路75號"
112法登他001767,5,新竹市光復路1段531巷72之8號　　　　　　台中市西屯區甘肅路1段67號
112法登他001767,6,"彰化縣和美鎮彰美路5段160號　　　  　　  　南投市民族路615號"
112法登他001767,7,"台中市豐原區豐原大道3段199號　　　　 　雲林縣虎尾鎮公安路201號"
112法登他001767,8,"台南市新營區東興六街49號　　  　  　　　　台南市中西區西賢一街139號"
112法登他001767,9,"高雄市苓雅區中正一路305號1樓　　    　  　　高雄市岡山區竹圍東街182巷12號"
112法登他001767,10,苗栗縣竹南鎮竹興里博愛街518號　　　　　嘉義市西區保安四路52號
112法登他001767,19,屏東市大武路303號　　　　　　　　　　　金門縣金寧鄉環島北路2段579號
112法登他001767,22,宜蘭市自強新路171號　　　　　　　　　　台東市正氣北路255巷74號
112法登他001767,23,澎湖縣馬公市成功街75號　　　　　　　　　連江縣南竿鄉復興村164號
112法登他001767,24,蒙古國烏蘭巴托市巴彥朱日赫區南揚州街40號2樓口琴二期
112法登他001767,26,吉爾吉斯共和國楚河省波克羅夫卡區蘇維埃街185號
112法登他001767,27,史瓦帝尼王國霍霍省墨巴本市馬龍給鄉農莊2號地段187號
112法登他001767,29,越南胡志明市新平郡第二坊紅河路11A號6樓之2
112法登他001767,30,柬埔寨金邊市森速區烏巴克恩分區蘭花城（北橋）向日葵路56-58號
112法登他001767,40,約旦安曼市阿布敦區烏米亞德街10號1樓公寓3
112法登他001767,41,菲律賓馬尼拉都會區曼達盧勇市多明哥格瓦拉街卡爾巴約街角11號諾基斯大樓2樓1室
112法登他001807,29,台南市東區林森路2段192巷25號（台南市委員會）
112法登他001807,36,雲林縣斗六市府前街62號（雲林縣委員會）
112法登他001807,37,連江縣南竿鄉介壽村63號（連江縣委員會）
112法登他001807,40,嘉義市大業街88號（嘉義市委員會）
112法登他001807,42,花蓮縣花蓮市公園路27號（花蓮縣委員會）
112法登他001807,43,屏東縣屏東市公勇路99號2樓（屏東縣委員會）
112法登他001807,44,嘉義縣朴子市祥和一路西段2號（嘉義縣委員會）
112法登他001807,54,南投縣南投市祖祠東路166號（南投縣委員會）
112法登他001807,58,澎湖縣馬公市治平路28-1號（澎湖縣委員會）
112法登他001807,60,台東縣台東市民族里博愛路430號（台東縣委員會）
112法登他001807,61,桃園市桃園區成功路2段149號1樓（桃園市委員會）
112法登他001807,62,基隆市義西路10號（基隆市委員會）
112法登他001807,63,新竹市東區經國路1段379巷5號1樓（新竹市委員會）
112法登他001807,64,台中市西屯區大隆路40號（台中市委員會）
112法登他001807,65,宜蘭縣宜蘭市女中路27號（宜蘭縣委員會）
112法登他001807,66,新北市板橋區中山路1段50巷17號3樓（新北市委員會）
112法登他001807,67,台北市中山區八德路2段232號地下1樓（國軍退除役人員黨部委員會）
112法登他001807,68,高雄市三民區建國一路463號（高雄市委員會）
112法登他001807,69,台北市中山區長春路5號（台北市委員會）
112法登他001807,70,苗栗縣苗栗市自治路518號（苗栗縣委員會）
112法登他001807,74,彰化縣彰化市中山路2段349號10樓之1（彰化縣委員會）
112法登他001807,75,新竹縣竹北市縣政二路101號（新竹縣委員會）
112法登他001807,76,金門縣金城鎮民權路154號（金門縣委員會）
112法登他001859,1,台中市中區三民路2段46號9樓之1
112法登他001859,2,高雄市新興區中正三路88號10樓之1
112法登他001860,1,高雄市鳳山區濱山街6之6號
112法登他001860,2,桃園市中壢區環西路83號
112法登他001860,3,新竹市北區東大路二段565號
112法登他001860,4,宜蘭縣宜蘭市舊城西路12號2樓
112法登他001860,5,花蓮縣花蓮市建華路65巷7號
112法登他001860,6,台北市光復北路60巷19之6號地下樓
112法登他001860,7,新北市三峽區國光街12巷10號1樓
112法登他001860,10,嘉義市西區貴州街123號
112法登他001860,11,嘉義縣梅山鄉梅北村成功街63號
112法登他001860,13,苗栗縣大湖鄉靜湖村和平路28號
112法登他001860,14,南投縣南投市信義街5巷1號3樓
112法登他001860,15,彰化縣和美鎮新庄里7鄰東發路190號
112法登他001860,16,雲林縣北港鎮新德路108號
112法登他001860,17,屏東縣東港鎮中正路1段10之1號
112法登他001860,18,臺東縣成功鎮中正路100號五樓
112法登他001860,19,台南市南區大同路2段136巷10號1樓之5
112法登他001860,20,台中市潭子區大豐路2段1號
112法登他001863,1,台中市南區學府路七十九號十一樓之六
112法登他001878,1,南投市彰南路3段840號1樓
