登記案號,序號,分事務所地址
102法登他000483,1,花蓮市商校街二六二號七樓之一
102法登他000483,2,台東市正氣北路二一五巷三號
102法登他000483,3,高雄市博愛一路三九一號十二樓
102法登他000483,4,台南市林森路一段一五八號六樓
102法登他000483,5,台中市五權路一之六七號十三樓
102法登他000483,6,南投縣埔里鎮中心路四十九號
102法登他000483,7,新竹市和平路一四二號十二樓
102法登他000529,1,基隆市信義區東信路178號1樓
102法登他000529,2,台北市中正區博愛路164號5樓
102法登他000529,3,新北市土城區青雲路138號2樓
102法登他000529,4,台北市士林區士東路190之1號4樓
102法登他000529,5,桃園縣桃園市成功路3段1號1樓
102法登他000529,6,新竹市北大路168號3樓
102法登他000529,7,苗栗縣苗栗市中正路1149號1樓
102法登他000529,8,台中市西區自由路1段91號5樓
102法登他000529,9,彰化縣員林鎮中山路2段281號4樓
102法登他000529,10,南投縣南投市中興路757號2樓
102法登他000529,11,雲林縣虎尾鎮明正路42號
102法登他000529,12,嘉義市林森東路286號2樓
102法登他000529,13,台南市安平區健康路3段310號3樓307之1室
102法登他000529,14,高雄市前金區中正四路245號3樓
102法登他000529,15,屏東縣屏東市棒球路10號
102法登他000529,16,台東縣台東市浙江路310號1樓
102法登他000529,17,花蓮縣花蓮市府前路15號
102法登他000529,18,宜蘭縣宜蘭市縣政西路3號
102法登他000529,19,澎湖縣馬公市西文里西文澳309號
102法登他000529,20,金門縣金城鎮民權路178號1樓
102法登他000529,21,連江縣南竿鄉復興村210號1樓
102法登他000549,1,高雄市路竹區路科一路3號
102法登他000648,1,台北市大安區信義路3段162之24號6樓
102法登他000689,1,高雄市路竹區路科一路3號
102法登他000695,1,高雄市新興區中山一路三０八號四樓
102法登他000705,1,高雄市三民區九如二路583號11樓
102法登他000705,2,桃園縣中壢市環西路83號
102法登他000705,3,新竹市經國路1段343之1號4樓
102法登他000705,4,宜蘭縣宜蘭市慈安路27號
102法登他000705,5,花蓮縣花蓮市建華路65巷7號
102法登他000705,6,台北市光復北路60巷19之6號地下樓
102法登他000705,7,新北市三峽區國光街12巷10號1樓
102法登他000705,10,嘉義市西區貴州街123號
102法登他000705,11,嘉義縣竹崎鄉鹿滿村鹿山路60號
102法登他000705,13,苗栗縣大湖鄉大湖村民權路15-2號
102法登他000705,14,南投縣南投市信義街5巷1號3樓
102法登他000705,15,彰化縣和美鎮新庄里7鄰東發路190號
102法登他000705,16,雲林縣北港鎮文仁路283號
102法登他000705,17,屏東縣東港鎮中正路1段10之1號
102法登他000705,18,台東縣台東市富民街46巷15號
102法登他000705,19,台南市中西區府前路1段283號5樓之4
102法登他000705,20,台中市北屯區北屯路212巷9號2樓
102法登他000709,1,苗栗市恭敬里十二鄰聯工一號（國立聯合技術學院校內）
102法登他000721,34,台北市中山區建國北路2段115號7樓
102法登他000721,35,高雄市鼓山區龍水里中華一路2300號
102法登他000721,36,新北市板橋區萬板路476號4樓
102法登他000721,37,宜蘭縣宜蘭市民權新路1-2號
102法登他000721,38,桃園縣桃園市中平路102號15樓
102法登他000721,39,新竹縣竹北市成功六街163號
102法登他000721,40,苗栗市北苗里站後南路13號
102法登他000721,41,台中市豐原區南陽路85號
102法登他000721,42,彰化縣彰化市中央路184號12樓之12
102法登他000721,43,南投縣南投市建國路58號1樓
102法登他000721,44,雲林縣斗六市南京路426-1號
102法登他000721,45,嘉義縣太保市健康路181號
102法登他000721,48,屏東縣屏東市瑞光路2段290號
102法登他000721,49,花蓮縣花蓮市中原路376號
102法登他000721,50,台東縣台東市四維路1段381號
102法登他000721,51,澎湖縣馬公市朝陽路146號1樓
102法登他000721,52,基隆市仁愛區劉銘傳路3號8樓
102法登他000721,53,新竹市西大路772號2樓
102法登他000721,55,嘉義市西區興達路226號
102法登他000721,56,台南市中華西路1段137巷103號
102法登他000721,57,金門縣金城鎮民生路145號
102法登他000721,58,高雄市苓雅區興中一路62號5樓
102法登他000762,3,台北市南京東路5段108號4樓
102法登他000790,1,宜蘭縣五結鄉利福段下福東路26－1號
102法登他000878,34,台北市中山區建國北路2段115號7樓
102法登他000878,35,高雄市鼓山區龍水里中華一路2300號
102法登他000878,36,新北市板橋區萬板路476號4樓
102法登他000878,37,宜蘭縣宜蘭市民權新路1-2號
102法登他000878,38,桃園縣桃園市中平路102號15樓
102法登他000878,39,新竹縣竹北市成功六街163號
102法登他000878,40,苗栗市北苗里站後南路13號
102法登他000878,41,台中市豐原區南陽路85號
102法登他000878,42,彰化縣彰化市中央路184號12樓之12
102法登他000878,43,南投縣南投市建國路58號1樓
102法登他000878,44,雲林縣斗六市南京路426-1號
102法登他000878,45,嘉義縣太保市健康路181號
102法登他000878,48,屏東縣屏東市瑞光路2段290號
102法登他000878,49,花蓮縣花蓮市中原路376號
102法登他000878,50,台東縣台東市四維路1段381號
102法登他000878,51,澎湖縣馬公市朝陽路146號1樓
102法登他000878,52,基隆市仁愛區劉銘傳路3號8樓
102法登他000878,53,新竹市西大路772號2樓
102法登他000878,55,嘉義市西區興達路226號
102法登他000878,56,台南市中華西路1段137巷103號
102法登他000878,57,金門縣金城鎮民生路145號
102法登他000878,58,高雄市苓雅區興中一路62號5樓
102法登他000902,1,台中市南屯區大墩一街200號
102法登他000902,2,台南市東區勝利路85號2樓
102法登他000902,3,高雄市左營區富國路185號10樓之4
102法登他000942,1,高雄市鼓山二路二七四號。
102法登他000942,2,宜蘭縣蘇澳鎮永昌路四十六號。
102法登他000942,4,高雄縣小港鄉長春街十四號。
102法登他000942,5,花蓮市民享里華東一０三號。
102法登他000942,6,台中縣大肚鄉沙田路二段三０三號。
102法登他000942,7,花蓮縣秀林鄉和平村和平二六三號
102法登他000949,1,高雄市左營區文學路585號
102法登他000960,1,高雄市路竹區路科一路3號
102法登他001009,1,高雄市鼓山區蓮海路七十號國立中山大學體育館
102法登他001009,2,彰化縣彰化市進德路一號彰化師範大學
102法登他001033,1,基隆市暖暖區興隆路14之3號
102法登他001108,1,新竹縣竹北市華興街136號1樓之2
102法登他001108,3,台中市南屯區大進街393號2樓
102法登他001108,4,嘉義市新生路657號5樓之1
102法登他001108,7,高雄市苓雅區中正一路249號4樓之2
102法登他001108,10,台北市信義區松隆路102號3樓之2
102法登他001170,1,高雄市小港區高坪卅二街20號
102法登他001170,2,台中市西區台中港路1段12號9樓
102法登他001170,3,宜蘭縣宜蘭市中正里11鄰中山路3段152號7樓
102法登他001170,4,苗栗縣頭份鎮廣興里11鄰廣興224之5號
102法登他001170,5,彰化縣埔心鄉舊館村7鄰興霖路136號
102法登他001170,6,花蓮縣吉安鄉宜昌村3鄰中華路2段11號7樓
102法登他001170,7,桃園縣桃園市武陵里7鄰復興路110號8樓
102法登他001170,8,新北市三重區中興里19鄰重新路5段646號2樓
102法登他001268,1,台中市西屯區中港路3段123號14樓之7
102法登他001268,2,嘉義市仁愛路347號6樓之3
102法登他001268,3,高雄市左營區安吉街449號
102法登他001268,4,花蓮市菁華街4巷1弄6號
102法登他001304,1,花蓮市商校街二六二號七樓之一
102法登他001304,2,台東市正氣北路二一五巷三號
102法登他001304,3,高雄市博愛一路三九一號十二樓
102法登他001304,4,台南市林森路一段一五八號六樓
102法登他001304,5,台中市五權路一之六七號十三樓
102法登他001304,6,南投縣埔里鎮中心路四十九號
102法登他001304,7,新竹市和平路一四二號十二樓
102法登他001333,1,基隆市暖暖區興隆路14之3號
102法登他001348,1,基隆市基金一路110之87號　　　　　　　　台北市士林區德行東路314號1樓
102法登他001348,2,"台北市南港區重陽路132號1樓　 　　  　　　新北市板橋區忠孝路214號"
102法登他001348,4,"桃園縣中壢市甘肅一街29號　　　  　 　　　花蓮市美崙中興路75號"
102法登他001348,5,新竹市光復路1段531巷72之8號　　　　　　台中市西屯區甘肅路1段67號
102法登他001348,6,"彰化縣和美鎮彰美路5段160號　　　  　　  　南投市民族路615號"
102法登他001348,7,台中市豐原區圓環東路707號　　　　　　　雲林縣虎尾鎮公安路201號
102法登他001348,8,"台南市新營區東興六街49號　　  　  　　　　台南市中西區西賢一街139號"
102法登他001348,9,"高雄市苓雅區中正一路305號1樓　　    　  　　高雄市岡山區竹圍東街182巷12號"
102法登他001348,10,苗栗縣竹南鎮竹興里博愛街518號　　　　　嘉義市西區保安四路52號
102法登他001348,19,屏東市大武路303號　　　　　　　　　　　金門縣金城鎮民權路173之1號
102法登他001348,22,宜蘭市自強新路171號　　　　　　　　　　台東市正氣北路255巷74號
102法登他001348,23,澎湖縣馬公市成功街75號
102法登他001348,24,"蒙古國烏蘭巴托市觀光街台灣中心205室(Room205, Taiwan Center, Juulchin Street, Ulaanbaatar, Mongolia)"
102法登他001348,25,"吉爾吉斯共和國楚河省波克羅夫卡區蘇維埃街185號（No.185, Sovetskaya Street, Pokrovka, Chui Province, Kyrgyzstan）"
102法登他001348,26,"史瓦濟蘭王國墨巴本市卡爾葛蘭特街153號6室（Room 6, No.153, Kral Grant Street, Mbabane, Swaziland）"
102法登他001470,1,高雄市內門區內南里大學路200號
102法登他001479,1,新北市永和區中興街80號
102法登他001481,1,高雄市路竹區路科一路3號
102法登他001497,1,高雄市三民區九如二路583號11樓
102法登他001497,2,桃園縣中壢市環西路83號
102法登他001497,3,新竹市經國路1段343之1號4樓
102法登他001497,4,宜蘭縣宜蘭市慈安路27號
102法登他001497,5,花蓮縣花蓮市建華路65巷7號
102法登他001497,6,台北市光復北路60巷19之6號地下樓
102法登他001497,7,新北市三峽區國光街12巷10號1樓
102法登他001497,10,嘉義市西區貴州街123號
102法登他001497,11,嘉義縣竹崎鄉鹿滿村鹿山路60號
102法登他001497,13,苗栗縣大湖鄉大湖村民權路15-2號
102法登他001497,14,南投縣南投市信義街5巷1號3樓
102法登他001497,15,彰化縣和美鎮新庄里7鄰東發路190號
102法登他001497,16,雲林縣北港鎮文仁路283號
102法登他001497,17,屏東縣東港鎮中正路1段10之1號
102法登他001497,18,台東縣台東市富民街46巷15號
102法登他001497,19,台南市中西區府前路1段283號5樓之4
102法登他001497,20,台中市北屯區北屯路212巷9號2樓
102法登財000012,1,台北市松山區南京東路5段108號13樓
102法登財000020,1,台北市信義區忠孝東路5段508號3樓之6
