登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
071法登000311,1,1,宋富美,40,0710823,0710823,0710823,2冊10頁,,0,趙建修,財團法人中華基督教中興新村浸信會,0710823,南投縣南投市營北里中正路二二0號,一、宣揚基督教之福音，領導人類皈依基督，造就信徒靈性，促進教會之發展並以基督拾己救人之精神，竭力服務社會。二、辦理社會公益慈善教育事業。,由美南浸信會捐助。,南投縣政府70年9月9日（70）投府民行字第77857號函。,永久,1211094,1,0850904,,,,,,,,,,,
074法登000337,1,1,王重吉,14,0840701,0740708,0840713,1冊14頁,,0,潘 俊 雄,財團法人埔里基督教醫院,0740708,埔里鎮愛蘭里鐵山路一鄰一號,宏揚基督耶穌救人之愛心，辦理醫療，傷殘復健，公共衛生，山地巡迴診療，貧病優待施醫等社會公益事業為目的。,財團法人台灣省世界展望會及基督教挪威協力會捐助。,行政院衛生署（七四）衛署醫字第五三一四四六號函，中華民國七十四年五月二十三。,永　　　久,19016403,1,0840711,,,,,,,,,,,
077法登000387,2,1,宋富美,44,0771226,0771226,0771226,2冊14頁,,0,理事長,社團法人南投縣濟陽柯蔡姓宗親會,0771226,南投縣南投市民權街一0六號二樓,以敦睦宗親、發展傳統倫理道德、以互助精神謀求宗親團結發展，增進宗親之福利為宗旨。,由會員捐助。,南投縣政府70年6月17日,永  久,1800000,1,0851226,,,,,,,,,,,
077法登000393,1,1,宋富美,34,0771020,0771020,0771020,2冊4頁,,0,丁顯文,財團法人先總統  蔣公日月潭行館及慈恩塔管理會,0771020,南投縣魚池鄉日月潭中興路一四二號,以復興中華文化，發揚先總統  蔣公孝道為目的。,由丁顯文捐助,南投縣政府79年9月23日,永久,1000000,1,0771020,,,,,,,,,,,
078法登000074,2,1,朱位,,0781005,0781005,0781009,7冊9頁,,0,傅騰雲,社團法人埔里教會聚會所,0781005,南投縣埔里鎮北安里漢中街二號,傳揚耶蘇基督十字架救恩、福音、真理、及興辦慈善公益事業，促進社會福利,由財團法人台灣省台中市召會資助,南投縣政府七十八年九月十一日（７８）投府民禮字第九七九五九號,永久,1663058,1,0781005,,,,,,,,,,,
078法登000093,1,1,王重吉,24,0790106,0790306,0790306,1冊24頁,,0,陳鴻珍,財團法人光慧文教基金會,0790306,南投縣草屯鎮玉屏路一六六號,發揚中華倫理文化及獎助在校學生敦品勵學為宗旨。,由陳鴻珍等捐助,台灣省政府教育廳78年11月16日（84）教五字第88458號函。,永久,1500000,1,0790306,,,,,,,,,,,
078法登000456,1,1,王重吉,4,0821103,0821222,0821223,1冊4頁,,0,徐 致 中,財團法人悲廣文教基金會,0821222,南投縣名鄉新村員集路一六三號,提倡佛教學術研究、宏揚固有文化、淨化社會人心、實踐慈悲精神為宗旨。,由詹炳發等捐助,教育部台（七八）高一七七０一號、中華民國七十八年四月二十一日,永久,1000000,1,0821222,,,,,,,,,,,
080法登000441,1,1,宋富美,31,0800105,0800105,0800105,2冊1頁,,0,傅元湘,財團法人南投縣私立傑瑞社會福利基金會,0800105,南投縣南投市嶺興路二一0號,以舉辦社會福利為宗旨。,由陳本源、張碧涼等捐助。,南投縣政府七十九年十二月一 日。,永久,11079300,1,0800105,,,,,,,,,,,
080法登000450,1,1,王重吉,11,0840519,0840614,0840617,1冊11頁,,0,釋惟覺,財團法人中台文教基金會,0840614,南投縣埔里鎮永豐路五六號,發揚中華文化，提昇社會道德，促進文學，哲學、宗教、教育之發展，建立個人正確之人生觀。,由李祖原、蔡其瑞捐贈。,南投縣政府、中華民國八十年四月十九日,永  久,5000000,1,0840614,,,,,,,,,,,
080法登000467,1,1,何清池,37,0870724,0870727,0870728,2冊1頁,,0,陳雪珍,財團法人佛香書苑文教基金會,0850520,南投縣埔里鎮南興街一九一號,以宏揚文化，推廣社會教育為宗旨。,由南投縣埔里鎮佛教普賢淨行會捐助。,臺灣省政府教育廳八十年九月二日。,永久,5000000,1,0801016,,,,,,,,,,,
080法登000471,1,1,宋富美,30,0801030,0801030,0801030,1冊30頁,,0,釋禪心,財團法人白毫文教基金會,0801030,南投縣名間鄉萬丹村山腳巷七四號之一,以獎助文化事業及淨化民心養育老幼等公益事業為宗旨,謝美霞捐助,南投縣政府80年10月03日,永久,2000000,1,0801030,,,,,,,,,,,
081法登000514,1,1,宋富美,39,0810904,0810904,0810904,2冊9頁,,0,彭百顯,財團法人新南投發展基金會,0810904,南投縣埔里鎮忠孝一路三十二號,以推動南投經社及文化發展，提昇整體生活環境，建立美麗新南投為宗旨。,由彭百顯捐助,南投縣政府 81年10月27日,永久,2000000,1,0850903,,,,,,,,,,,
082法登000525,1,1,王重吉,1,0820325,0820325,0820325,1冊1頁,,2,劉翠蓮,財團法人南投縣私立憫惠教養院,0820325,南投巿彰南路三段八五之一號,以舉辦並發展社會救濟慈善事業為宗旨,由張朝陽等六人捐助,南投縣政府八十二年一月十六日,永久,3697215,1,0820325,,,,,,,,,,,
082法登000530,1,1,宋富美,35,0820424,0820424,0820424,2冊5頁,,0,游天木,財團法人南投縣釋迦文物文教基金會,0820424,南投縣鹿谷鄉清水村陳家巷三號,結合信眾致力於佛法、孔孟學說、社會道德的推動與實踐，藉以端正風氣，淨化心靈，服務人群，促進社會和諧為宗旨。,由游天木、陳瑞賢等九名捐助。,南投縣政府82年3月24日。,永久,5000000,1,0820424,,,,,,,,,,,
082法登他000457,1,1,張國忠,,0800720,0800720,0800720,7冊10頁,1,0,江恩澄,財團法人水里天主教嚴規熙篤隱修會,0800720,南投縣水里鄉山頂巷五七號,宣揚天主教教義及興辦慈善社會教育文教等事業，協助當地主教，服務人群為宗旨。,由江恩澄及趙本篤神父捐助,南投縣政府 八十年六月四日,永久,4720920,1,0800720,,,,,,,,,,,
083法登000002,1,2,王重吉,1,0830905,0830924,0830924,1冊1頁,2,2,劉翠蓮,財團法人南投縣私立憫惠教養院,0820325,南投縣名間鄉埔中村埔中巷二0之一四號,以舉辦並發展社會救濟慈善事業為宗旨,由張朝陽等六人捐助,南投縣政府八十二年一月十六日,永久,3697215,1,0831022,0830930,0830930,,,,,,,,,
083法登000003,1,1,王重吉,2,0831020,0831115,0831121,2冊2頁,,0,莊樹成,財團法人南投縣私立金剛山仁愛之家,0831115,南投縣埔里鎮桃米里種瓜路三十四號,一、接受主管機關指導收容相關政府機關函送本家收容之公費無助老人。    二、老人之安養收容。三、老弱無依之收容及救助。                      四、貧困病患之醫療救濟。五、宣揚中華固有倫理文化及配其它宗教團體協辦,晶園建設股份有限公司及莊樹成、陳平和等七人。,（83）投府社福字第九五九０八號。,永久,2000000,1,0831129,0831129,0831129,,,,,,,,,
083法登000004,1,2,王重吉,4,0831222,0831222,0831223,1冊4頁,2,3,徐 致 中,財團法人悲廣文教基金會,0821222,南投縣名鄉新村員集路一六三號,提倡佛教學術研究、宏揚固有文化、淨化社會人心、實踐慈悲精神為宗旨。,捐 助,教育部台（七八）高一七七０一號、中華民國七十八年四月二十一日,永久,1000000,1,0840106,0840106,0840106,,,,,,,,,
083法登000006,1,2,王重吉,3,0831117,0831121,0831123,1冊3頁,2,9,洪明山,財團法人草屯惠德宮,0831121,南投縣草屯鎮太平路二段二八七號,闡揚聖德宣化教義發揚固有民族精神，提高國民道德兼辦社會慈善事業。,捐助,南投縣政府,民國五七年九月十二日,172353709,1,0831206,0831206,0831206,,,,,,,,,
083法登000007,1,1,王重吉,6,0831220,0840123,0840124,1冊6頁,,0,蕭,財團法人南投天德文教基金會,0840123,南投縣草屯鎮加老里一鄰芬草路二四二之二號。,以慈愛精神宏揚中華文化，提昇倫理道德，促進教育、文學、哲學、宗教之發展，期建立個體之正確人生觀、達到祥和社會。,由蕭朝明先生等十三共同捐助。,台灣省政府教育廳、中華民國八十三年十二月八日(八三）教五字第一九六三六號函。　,永久存立,5000000,1,0840207,0840207,0840207,,,,,,,,,
084法登000002,1,2,王重吉,7,0840325,0840412,0840424,1冊7頁,2,9,張徐雅梅,財團法人台灣省南投縣中興佛社,0830417,南投縣南投市中正路一五八號,為維護中興佛社弘揚佛法,由杜德三等捐助,南投縣政府、五十七年一月,永久,315489,1,0840618,0840512,0840512,,,,,,,,,
084法登他000003,1,2,王重吉,10,0840413,0840607,0840610,1冊10頁,2,9,顧珮箴,財團法人私立南開工商專科學校,0600825,南投縣草屯鎮中正路五六八號本校校內,為遵照國家教育政策暨現行教育法令之規定辦理私立南開工商專科學校，並謀其發展。,由顧李淑華、顧懷祖、顧不先等先生所捐助。,奉教育部六十年七月十九日台（六十）專字第一六三三五號令立案。,永  久,540137091,1,0840620,0840707,0840707,,,,,,,,,
084法登他000004,1,1,宋富美,11,0840504,0840504,0840504,0冊0頁,,0,釋惟覺,財團法人中台文教基金會,0840504,南投縣埔里鎮一新里永豐路五十六號,以發揚中華文化、提昇社道德、促進文學、哲學、 宗教、教育之發展、建立 個人正確之人生觀為宗旨。                                            （章程變更）,,南投縣政府八十四年四月二十七日84投府教社字第60496號函。,,0,1,0840504,,,,,,,,,,,
084法登他000005,1,2,王重吉,11,0840519,0840614,0840617,1冊11頁,1,1,釋惟覺,財團法人中台文教基金會,0840614,南投縣埔里鎮永豐路五六號,發揚中華文化，提昇社會道德，促進文學，哲學、宗教、教育之發展，建立個人正確之人生觀。,由李祖原、蔡其瑞捐贈。,南投縣政府、中華民國八十年四月十九日,永  久,5000000,1,0840608,,,,,,,,,,,
084法登他000006,1,2,王重吉,13,0840523,0840711,0840713,1冊13頁,1,7,廖　煌　柱,財團法人臺灣省埔里鎮醒靈寺,0580414,南投縣埔里鎮愛蘭里梅村路一號,宏揚教義復興文化重整道德兼慈善事業促進社會福利,信徒捐助,南投縣政府．中華民國五七年二月十六日,永    久,29507263,1,0840808,0840808,0840808,,,,,,,,,
084法登他000008,1,2,王重吉,14,0840701,0840711,0840713,1冊14頁,2,4,潘 俊 雄,財團法人埔里基督教醫院,0740708,埔里鎮愛蘭里鐵山路一鄰一號,宏揚基督耶穌救人之愛心，辦理醫療，傷殘復健，公共衛生，山地巡迴診療，貧病優待施醫等社會公益事業為目的。,財團法人台灣省世界展望會及基督教挪威協力會捐助。,行政院衛生署（七四）衛署醫字第五三一四四六號函，中華民國七十四年五月二十三。,永　　　久,19016403,1,0840808,0840808,0840808,,,,,,,,,
084法登他000012,1,6,王重吉,11,0840812,0840614,0840617,1冊11頁,1,1,釋惟覺,財團法人中台文教基金會,0840614,南投縣埔里鎮永豐路五六號,發揚中華文化，提昇社會道德，促進文學，哲學、宗教、教育之發展，建立個人正確之人生觀。,由李祖原、蔡其瑞捐贈。,南投縣政府、中華民國八十年四月十九日,永  久,5000000,1,0840812,0840830,,,,,,,,,,
084法登他000013,1,6,王重吉,14,0840816,0840711,0840713,1冊14頁,,0,潘 俊 雄,財團法人埔里基督教醫院,0740708,埔里鎮愛蘭里鐵山路一鄰一號,宏揚基督耶穌救人之愛心，辦理醫療，傷殘復健，公共衛生，山地巡迴診療，貧病優待施醫等社會公益事業為目的。,財團法人台灣省世界展望會及基督教挪威協力會捐助。,行政院衛生署（七四）衛署醫字第五三一四四六號函，中華民國七十四年五月二十三。,永　　　久,19016403,1,0840816,0840830,,,,,,,,,,
084法登他000014,1,2,王重吉,26,0841012,0841013,0841128,1冊26頁,2,8,區樹文,財團法人南投縣私立南投仁愛之家,0490113,南投縣南投市民族路六一七號,以舉辦發展社會救助及社會福利事業為目的。,由各界捐助,南投縣政府四十七年十二月二十三日,永久,27100000,1,0841114,,,,,,,,,,,
084法登他000015,1,2,王重吉,28,0841017,0841017,0841130,1冊28頁,2,5,陳鴻珍,財團法人台灣省私立光明仁愛之家,0700219,南投縣埔里鎮鯉魚路二五之三號,管理營運所屬一切財，協助政府創辦並發展社會慈善救助事業及促進健全信仰宣揚中華文化為宗旨。,由韓雨霖等捐助。,臺灣省政府社會處七十社五字第五八0四號函  中華民國七十年二月十九日,永久,5212640,1,0841110,0841218,0841218,,,,,,,,,
084法登他000017,1,2,王重吉,25,0841024,0841026,0841124,1冊25頁,2,9,謝招宏,財團法人臺灣省南投縣私立同德家事商業職業學校董事會,0651007,南投縣草屯鎮中正路培英巷八號,為尊照國家教育政策暨現行教育法令之規定以辦理職業學校，並謀其健全發展,由林英章、葉志輝、胡忠民、林淑  、郭海唇、馬支援、趙海金等捐助。,臺灣省政府教育廳　六二 年七月十二日,永久,135521614,1,0841114,,,,,,,,,,,
084法登他000020,1,2,王重吉,27,0841116,0841116,0841128,1冊27頁,2,11,林振光,財團法人南投縣中興新村教會聚會所,0500301,南投縣南投市中興新村中正路一五四號,傳揚耶穌基督福音，領人歸主，並應以所捐財產辦理公益事務。,財團法人台北市教會聚會所捐助。,南投縣政府 四十九年十二月二十六日,永久,13850219,1,0841123,0841213,0841213,,,,,,,,,
084法登社000001,2,1,王重吉,16,0840608,0840717,0840719,1冊16頁,,0,瓦歷斯貝林,社團法人中華民國台灣原住民同舟協會,0840717,南投縣埔里鎮水頭路五十九巷五十三號,本會以推展原住民教育文化、增進原住民社會福利、促進原住民社會整體發展為宗旨。,社員繳納會費、常年會及其他捐款。,內政部：中華民國八十四年三月七日內社字第八四七六０九八號函准予設立。,永　　　久,10200,1,0841123,0840808,0840808,,,,,,,,,
084法登社000002,2,1,王重吉,17,0840701,0840731,0840803,1冊17頁,,0,王 川 野,社團法人南投縣泥水業職業工會,0840731,南投縣南投市平和里中興路五一０之三號,本會以聯絡會員感情，增進會員智識技能，保障勞工權益，改善勞動條件及生活，并協助政府推行政令為宗旨。,會員入會費、經常會費、特別基金、臨時募集金。,南投縣政府中華民國七十七年一月十六日投府社勞字第一三八八七號函同意設立。,永        久,2079830,1,0840915,0840915,0840915,,,,,,,,,
084法登社000003,2,1,王重吉,19,0840801,0840905,0840906,1冊20頁,,0,余武龍,社團法人南投縣山難救災防護協會,0840905,南投縣埔里鎮鯉魚路三之三號,為結合南投縣各方熱心人士、宏揚人溺已溺之美德，共同秉持犧牲奉獻之精神，發揮同胞愛，遇有突發狀況，造成生命或財產嚴重損失時，以救人救難為主旨，進而促使全民互助合作之共識而成立。,社員繳納會費或其他捐款。,南投縣政府82年6月82投府社行字第75690號函。,永久,1500000,1,0840906,0841002,0841002,,,,,,,,,
084法登財000001,1,1,王重吉,5,0840104,0840123,0840124,1冊5頁,,0,彭百崇,財團法人勞工教育學院文教基金會,0840123,南投縣埔里鎮東門里忠孝一路三十二號,推動勞工教育，提昇勞工生活環境。,由彭百崇先生等六人共同捐肋。,南投縣政府中華民國八十三年十二月二日(83）投府社勞字第一六四八五九號函。,永久,2000000,1,0840124,0840124,0840124,,,,,,,,,
084法登財000002,1,1,王重吉,12,0840526,0840706,0840708,1冊12頁,,0,白 博 文,財團法人省立南投高商文教基金會,0820325,省立南投高級商職業學校,本會以舉辦本校公益性事業為宗旨,南投高商全體師生、校友會、家長會、地方熱心人士合捐（詳如捐助人名冊）,南投縣政府八十四年五月六日八四投府教社字第六一五一二號函,永     久,2500000,1,0840815,0840815,0840815,,,,,,,,,
084法登財000003,1,1,王重吉,15,0840615,0840717,0840719,1冊15頁,,0,黃　當　寮,財團法人天中天佛教基金會,0840717,南投縣埔里鎮褔興里長路二十九之一號,為便利宣揚正信的佛教，以培育增才、傳授戒律、弘揚佛法、贊助佛教建設及與辦社會公益慈善事業為宗旨。,由黃當寮捐助,臺灣省政府民政廳、八十四年六月十三日,永     久,30000000,1,0840724,0840724,0840724,,,,,,,,,
084法登財000004,1,1,王重吉,8,0840325,0840511,0840514,1冊8頁,,0,楊榮木,財團法人省立埔里高級工業職業學校文教基金會,0840511,省立埔里高級工業職業學校(南投縣埔里鎮中山路一段四三五號),一、改善本校環境。                                                  二、鼓勵教師研究進修。                                              三、獎勵學生五育均衡發展，促進學生敦品勵學，成為堂堂正正的公民。,由楊榮木先生等人共同捐助。,南投縣政府(中華民國八十四年三月四日八四投府教社字第四０四０號)函同意設立。,永　久,2436253,1,0840608,0840608,0840608,,,,,,,,,
084法登財000005,1,1,王重吉,20,0840811,0840829,0840830,1冊18頁,,0,陳清福,財團法人台灣省立草屯高級商工職業學校文教基金會,0831115,南投縣草屯鎮富寮里中正路五七四號,本會以舉辦台灣省立草屯高級商工職業學校暨附設高級商工職業進修補習學校（以下簡稱本校）公益性事業為宗旨，依有關法令規定辦理左列業務：一、家境清寒且學業成績優良學生之獎助學金。二、學藝技能及體育表現特優學生之,由在校教職員工生、歷屆校友及社會熱心教育人士捐助及張振葉等三0八人等共同捐助 。,南投縣政府中華民國84年7月26日（84）投府教社字第111928號函。,永久,2100000,1,0840825,,,,,,,,,,,
084法登財000006,1,1,王重吉,18,0840815,0840829,0840830,1冊19頁,,0,楊課然,財團法人白陽大道院文教基金會,0840829,南投縣中寮鄉福盛村福山巷85之1號,本會以效法天地自然無為精神，闡述聖人立教之旨、宏揚固有倫理道德、修已善群、推展教育活動、充實生活內涵、建立祥和社會為宗旨。,由楊李麗花女士捐助。,南投縣政府84年8月7日（84）投府教社字第113277號函,永久,2000000,1,0840829,0840829,,,,,,,,,,
084法登財000007,1,1,王重吉,22,0841004,0841012,0841012,1冊21頁,,0,馬樹禮,財團法人宋映潭先生文教基金會,0841012,南投縣南投市光輝里四鄰環山路七號,以扶持社會弱勢團體或個人，獎助民眾敦品勵學，推動文化教育活動，提升文教研究水準，促進社會進步與祥和為宗旨。,由宋楚瑜先生捐助。,臺灣省政府教育廳84年10月2日（84）教五字第16041號函,永久,5000000,1,0841011,0841109,0841109,,,,,,,,,
084法登財001001,1,1,王重吉,21,0840713,0841006,0841009,1冊22頁,,0,吳 國 重,財團法人宏觀文教基金會,0841006,南投縣南投市南崗三路二七二號,以致力提昇教育品質及社會文化水準，豐富國人生活內涵為宗旨。,由吳國重、翁啟明各捐助貳拾萬元，李朝卿、李舜如、邱吉田、陳滌五各捐助肆拾萬元正。,南投縣政府（八十四）投府教社字第一０一二四六號八十四年七月五日,永　　久,2000000,1,0841006,0841020,0841020,,,,,,,,,
085法登他000001,1,2,宋富美,30,0850105,0850105,0850117,1冊30頁,,0,釋禪心,財團法人白毫文教基金會,0801030,南投縣名間鄉萬丹村山腳巷七四號之一,以獎助文化事業及淨化民心養育老幼等公益事業為宗旨,謝美霞捐助,南投縣政府80年10月03日,永久,2000000,1,0850116,0850123,0850123,,,,,,,,,
085法登他000004,1,2,宋富美,31,0850115,0850118,0850130,2冊1頁,1,2,傅元湘,財團法人南投縣私立傑瑞社會福利基金會,0800105,南投縣南投市嶺興路二一0號,以舉辦社會福利為宗旨。,由陳本源、張碧涼等捐助。,南投縣政府七十九年十二月一 日。,永久,11079300,1,0850129,0850215,0850215,,,,,,,,,
085法登他000005,1,2,何清池,34,0860408,0860410,0860411,2冊4頁,1,4,丁顯文,財團法人先總統  蔣公日月潭行館及慈恩塔管理會,0771020,南投縣魚池鄉日月潭中興路一四二號,以復興中華文化，發揚先總統  蔣公孝道為目的。,由丁顯文捐助,南投縣政府79年9月23日,永久,1000000,1,0850326,0860414,0860414,,,,,,,,,
085法登他000006,1,2,宋富美,35,0850408,0850410,0850412,2冊5頁,1,1,游天木,財團法人南投縣釋迦文物文教基金會,0820424,南投縣集集鎮廣明里竹坑巷一之一號,結合信眾致力於佛法、孔孟學說、社會道德的推動與實踐，藉以端正風氣，淨化心靈，服務人群，促進社會和諧為宗旨。,由游天木、陳瑞賢等九名捐助。,南投縣政府82年3月24日。,永久,5000000,1,0850409,,,,,,,,,,,
085法登他000012,1,2,宋富美,43,0850805,0851030,0851030,2冊13頁,2,7,李添丁,財團法人台灣省草屯太清宮,0591218,南投縣草屯鎮新厝里太平路二段一一四號,以崇奉太上老君及歷代聖賢宏揚教義、復興中華文化，倫理道德闡揚道家學術思想藉以教化社會移風易俗，並舉辦社會慈善事業，促進國家民族之繁榮及地方福利為宗旨。,由李秋宣等捐助。,南投縣政府59年12月18日。,永久,656820,1,0851022,,,,,,,,,,,
085法登他000016,1,2,宋富美,10,0850906,0850917,0850920,1冊10頁,2,8,顧珮箴,財團法人私立南開工商專科學校,0600825,南投縣草屯鎮中正路五六八號本校校內,為遵照國家教育政策暨現行教育法令之規定辦理私立南開工商專科學校，並謀其發展。,由顧李淑華、顧懷祖、顧不先等先生所捐助。,奉教育部六十年七月十九日台（六十）專字第一六三三五號令立案。,永  久,650937944.78,1,0850917,,,,,,,,,,,
085法登他000017,1,2,宋富美,26,0850910,0851118,0851118,1冊26頁,1,8,張濰濱,財團法人南投縣私立南投仁愛之家,0490113,南投縣南投市民族路六一七號,以舉辦發展社會救助及社會福利事業為目的。,由各界捐助,南投縣政府四十七年十二月二十三日,永久,27100000,1,0851118,,,,,,,,,,,
085法登他000019,2,2,宋富美,44,0851115,0851226,0851226,2冊14頁,2,7,理事長,社團法人南投縣濟陽柯蔡宗親會,0771226,南投縣南投市平和里中興路四六六巷十五號十五樓,以敦睦宗親、發展傳統倫理道德、以互助精神謀求宗親團結發展，增進宗親之福利為宗旨。,由會員捐助。,南投縣政府70年6月17日,永  久,1800000,1,0851226,,,,,,,,,,,
085法登他000020,1,2,宋富美,11,0851207,0851218,0851220,1冊11頁,2,2,釋惟覺,財團法人中台文教基金會,0840614,南投縣埔里鎮永豐路五六號,發揚中華文化，提昇社會道德，促進文學，哲學、宗教、教育之發展，建立個人正確之人生觀。,由李祖原、蔡其瑞捐贈。,南投縣政府、中華民國八十年四月十九日,永  久,5000000,1,0851223,,,,,,,,,,,
085法登社000001,2,1,宋富美,25,0850209,0850212,0850216,2冊1頁,,0,林新吉,社團法人南投縣惠民慈善會,0651007,南投縣南投市平和里信義街三十巷十九號,本會以發揚慈善、博愛之精神，從事訪問、服務之對象，以本縣行政區域內低收入戶，及遭遇天災地變、急難事故、家庭變故、而亟待救助之個案為原則，並協助政府推展社會救助、急難救助、社會公益、社會福利事業為宗旨。,由會員及社會慈善人士捐助。,南投縣政府85年 1 月20 日（85）投府社行字第15935號函。,永久,1668206,1,0850228,0850302,0850302,,,,,,,,,
085法登社000003,2,1,何清池,49,0860217,0861217,0860219,0冊0頁,,0,詹火生,社團法人中華民國社會政策協會,0861217,南投縣埔里鎮桃米里大學路一號,增進國際社會政策學術及實務機關團體之交流。                          加強推動國內社會政策、社會行政及社會工作實務之研究規劃、諮詢、評估及推廣訓練。                                                          結合學術及實務裨利我國社會政策之提昇。,會員之入會費、常年會費、會員捐款、委託收益、基金及孳息、其他收入。,內政部八十五年八月六日台85內社字第八五二一九一九號函同意設立。,永久,100000,1,0860212,,,,,,,,,,,
085法登財000001,1,1,宋富美,33,0850302,0850311,0850311,2冊3頁,,0,林俊梧,財團法人新展望文教基金會,0490113,南投縣南投市公園南街十九號,本會以改善社會風氣為宗旨，為生活規範及環境品質之改善，學生教育獎助，獎勵及協助社會文教工作人員，舉辦各種社會文教風氣宣導，展示或各種競賽活動，辦理其他各項有關文教活動。,由林俊梧等捐助。,南投縣政府85年02月23日（85）投府教社字第21606號函。,永久,2092741,1,0850311,,,,,,,,,,,
085法登財000006,1,1,宋富美,42,0850925,0851024,0851028,2冊12頁,,0,鐘義雄,財團法人台灣省立竹山高級中學校友文教基金會,0851024,南投縣竹山鎮下橫街二五三號,發揚中華倫理文教及獎助優秀清寒學生。,由鐘義雄先生代表捐助。,南投縣政府85年4月9日（85）投府教社字第41998 號函。,永久,2000000,1,0851028,0851101,0851101,,,,,,,,,
