登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
062法登000002,1,1,莊金昌,11,0620501,0620524,0620524,1冊21頁,,0,許  詢,財團法人台灣省彰化縣私立曉陽高級商工職業學校,0620524,彰化縣員林鎮振興里山忶路二段二○六號,教授現代化知識，培養專業人才。（備註）九十年九月十二日變更名稱為：彰化縣私立大慶高級商工職業學校,董事會捐助、捐助財產詳六十二年度法登字第二號法人登記卷,台灣省政府教育廳  中華民國六十二年五月四日,永久,3677724278,1,0620524,0921208,,,,,,,,,,
062法登000003,1,1,莊金昌,13,0620601,0620626,0620626,1冊25頁,,0,洪房子,財團法人彰化縣天理教真明彰化教會,0620626,彰化市成功里德安巷七號,宏揚天理教義發展社會福利事業。,洪金湯捐助,中華民國六十二年四月九日,無限期,102879,1,0620626,0921208,,,,,,,,,,
062法登000005,1,1,莊金昌,12,0620601,0620626,0620626,1冊23頁,,0,張煥文,財團法人彰化縣員林教會聚會所,0620626,彰化縣員林鎮育英路一五三號,建造教會、傳揚基督教義。,張煥文捐贈、其他事務費用由信徒捐獻。,中華民國六十二年五月三十日,無限期,111808,1,0620626,0921208,,,,,,,,,,
062法登000008,1,2,莊金昌,12,0620901,0620915,0620915,1冊23頁,2,2,張煥文,財團法人彰化縣員林教會聚會所,0620626,彰化縣員林鎮育英路一五三號,建造教會、傳揚基督教義。,張煥文捐贈、其他事務費用由信徒捐獻。,中華民國六十二年五月三十日,無限期,111808,1,0620915,0921208,,,,,,,,,,
062法登000016,1,1,王增瑜,14,0620707,0620709,0620709,1冊27頁,,0,蕭柏煌,財團法人台灣省彰化縣私立達德高級商工職業學校,0620709,彰化縣田中鎮碧峰里一鄰中南路一之三號,發展教育，培養工商業專門人才，以配合國家經濟建設。,財團法人台灣省彰化縣私立達德高級商工職業學校董事會捐助。,中華民國六十二年六月十九日台灣省政府教育廳六十二、六、十九教三40822號,無限期,3150490,1,0841220,0921208,,,,,,,,,,
063法登000001,1,1,莊金昌,15,0630219,0630226,0630226,2冊1頁,,0,馬繼先,財團法人私立建國商業專科學校董事會,0630226,台灣省彰化縣彰化市介壽路六十六號,發展高等教育配合國家經濟之需要。,由創辦人馬繼先、張敏華二人共同捐贈,教育部五十四年九月十三日台五十四高字第一四二三三號,無限期,5340000,1,0630226,0921208,,,,,,,,,,
063法登000002,1,1,莊金昌,16,0630110,0630917,0630917,2冊3頁,,0,辜偉甫,財團法人彰化縣私立鹿港民俗文物垑,0630917,彰化縣鹿港鎮泰興里中山路一五二號,創辦鹿港民俗文物垑以夕揚固有文化。,由隆昌企業股份有限公司捐助土地及房屋，鹿港民俗文物垑董事會辜偉甫以及社會熱心社教人士分別捐,中華民國六十三年四月九日台灣省政府教育廳許可,無限期,5669314,1,0630917,0921208,,,,,,,,,,
063法登000003,1,1,莊金昌,17,0630920,0631006,0631008,2冊5頁,,0,黃振乾,財團法人清池拠助學基金會,0631006,彰化縣花壇鄉白沙村溪北街二號,為紀念並發揚黃清池先生畢生熱心教育頁獻社會拠助清寒子弟完成學業，以服務社會人群，促進經濟繁榮。,由黃振捐助新台幣陸拾陸萬元，黃姚宝絹捐助新台幣伍拾萬元，黃秋林、黃尤招治、王人樵、及曾方谷,教育部中華民國六十三年八月三十日,永久,1200000,1,0650929,0921208,,,,,,,,,,
063法登000004,1,1,莊金昌,18,0631210,0631219,0631219,2冊7頁,,0,史英,財團法人台灣更生保護會彰化區公會,0631219,彰化縣員林鎮中山路四二０號,輔導台灣更生保護事業規則第三各款所列之受保護人，防止再犯安定社會為宗旨。( 中華民國六十六年七月十二日登載「依更生保護法及該法施行細則第三十五條第二項規定辦理註銷登」。,政府輔勵，贊助會員捐助，募捐。,台灣高等法院、台灣省政府社會處、台北市政府社會局、中華民國61、10、24。,無限期,450000,1,0631219,0921208,,,,,,,,,,
064法登000001,1,1,莊金昌,19,0640104,0640127,0640127,2冊9頁,,0,楊春木,財團法人彰化縣私立慈生仁愛院,0640127,彰化市開元里中正路一五七號,辦理社會救濟事業。,捐助人楊老居等四十外捐助,中華民國四十一年十一月二十四日,不定,22700,1,0640127,0921208,,,,,,,,,,
064法登000004,1,2,莊金昌,10,0640701,0640724,0640724,1冊19頁,2,2,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里彰水路一四五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入。,中華民國陸拾壹年伍月壹日(教育廳)。,無限期存立,12383806.6,1,0850123,0921208,,,,,,,,,,
064法登000019,1,2,許金釵,19,0640508,0640805,0640508,2冊9頁,2,2,陳鐵獅,財團法人彰化縣私立慈生救濟院,0640127,彰化縣彰化市萬安里亯保巷二十之一號,辦理社會救濟事業。,由楊老居等四十名捐助,彰化縣政府四十一年十一月二十四日,永久設立,22700,1,0921209,0921209,,,,,,,,,,
065法登000002,1,2,莊金昌,10,0650901,0650929,0650929,1冊19頁,2,3,郭忠鷹,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,4395630,1,0850124,0921208,,,,,,,,,,
066法登000008,1,1,莊金昌,22,0660101,0680113,0680113,2冊15頁,,0,陳滿枝,財團法人天主教耶穌聖心修女會,0680113,臺灣省彰化縣田中鎮員集路三段一二五巷五十四號,協助天主教會宣揚教義,辦理社會慈善、救濟、教育事業並負培養本會人才及瞻養年老或疾病修女為目的。,天主教會台中教區財法人捐助。,台灣省政府民政廳民國六十七年十二月二日,永久,6804800,1,0680113,0921208,,,,,,,,,,
066法登000009,1,2,莊金昌,10,0661101,0661130,0661130,1冊19頁,2,3,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,4395630,1,0661030,0921208,,,,,,,,,,
067法登000002,1,2,莊金昌,21,0670404,0670624,0670728,2冊13頁,2,2,蘇振輝,財團法人台灣省彰化縣私立精誠中學,0670624,彰化縣彰化市平和里和莊八十一號,以創辦私立精誠中學為發展地方教育,以培植青年蔚為國用。,捐贈,台灣省教育廳中華民國肆拾伍年拾月玖日許可(四五)教二字第45678號,永久設立,4626254.31,1,0670624,0921208,,,,,,,,,,
068法登000002,1,2,莊金昌,10,0680501,0680601,0680601,1冊19頁,,0,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,4395630,1,0680601,0921208,,,,,,,,,,
068法登000004,1,2,莊金昌,3,0681201,0681212,0681212,1冊6頁,2,2,瑪喜樂,財團法人彰化縣私立基督教喜樂保育院,0590926,彰化縣二林鎮中西里二城路七號,發展社會福利事業，扶助傷殘者、孤兒和老人為宗旨。,由創辦人瑪喜樂捐助。,五十九年五月二十四日彰化縣政府,永久設立,1598942,1,0681212,0921208,,,,,,,,,,
069法登000002,1,1,莊金昌,23,0690225,0690303,0690303,2冊17頁,,0,蔡淇茂,財團法人彰化縣私立武聖宮慈善事業基金會,0690303,彰化縣埔心鄉東門村太平路四十九號,協助政府推行社會福利事業。兒童福利救助。殘障福利救助。老人福利救助。低收入傷病醫療及義診救助。其他以救濟為目的之設施。,由信徒及慈善人士樂捐,彰化縣政府民國六十九年一月二十五日(069)彰府社福字第四五二一二號函,永久,3000000,1,0690303,0921208,,,,,,,,,,
069法登000003,1,1,莊金昌,24,0690515,0690523,0690523,2冊19頁,,0,林時傳,財團法人彰化縣後備軍人拠學基金會,0690523,彰化縣彰化市興北里民生路四二０號,鼓勵優秀後備軍人及子女求學向上，育國家英才，貢獻社會。,本（彰化）縣後備軍人及熱心人士捐助,彰化縣政府民國陸拾玖年肆月二十二日六九府教國字第三七五九號函,無限期,1839940,1,0850105,0921208,,,,,,,,,,
069法登000154,1,2,莊金昌,15,0690810,0690826,0690826,2冊1頁,2,4,吳聯星,財團法人私立建國商業專科學校董事會,0630226,台灣省彰化縣彰化市介壽路六十六號,發展高等教育配合國家經濟之需要。,由創辦人馬繼先、張敏華二人共同捐贈,教育部五十四年九月十三日台五十四高字第一四二三三號,無限期,19944391,1,0690826,0921208,,,,,,,,,,
070法登000002,1,2,莊金昌,10,0700601,0700617,0700617,1冊19頁,2,4,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,24593353,1,0700617,0921208,,,,,,,,,,
071法登000001,1,1,莊金昌,25,0710104,0710121,0710121,2冊21頁,,0,王炳奎,財團法人金生文教拠助基金會,0710121,彰化縣彰化市中正路一段三二一號,拠助優秀清寒學生及弘揚中華文化為目的以不營利為目的。,故王金生先生遺產以及王炳奎先生發起捐贈,彰化縣政府70、1、16彰府教學字第一一八六五九號函,永久,3000000,1,0850118,0921208,,,,,,,,,,
071法登000002,1,2,莊金昌,4,0710114,0710201,0710201,1冊8頁,2,4,葉贊是,財團法人彰化縣警化堂,0591007,彰化縣員林鎮新生里新生路一一一巷五十六號,宣揚教義修持戒律提高國民道德興辦慈善公益事業社會福利為宗旨,財產收益、信徒捐款、油香收入、其他等,五十九年九月十日彰化縣政府,永久設立,1643279,1,0710201,0921208,,,,,,,,,,
071法登000003,1,2,王增瑜,14,0710114,0710517,0710517,1冊27頁,2,2,莊國龍,財團法人台灣省彰化縣私立達德高級商工職業學校,0620709,彰化縣田中鎮碧峰里中南路二段二七七號,發展教育，培養工商業專門人才，以配合國家經濟建設。,財團法人台灣省彰化縣私立達德高級商工職業學校董事會捐助。,中華民國六十二年六月十九日台灣省政府教育廳六十二、六、十九教三40822號,無限期,19808996,1,0710514,0921208,,,,,,,,,,
071法登000005,1,2,莊金昌,27,0710520,0711007,0711007,2冊27頁,2,2,王一之,財團法人台灣省彰化縣私立培元高級中學,0711007,彰化縣彰化市卦山里卦山路十五巷一號,發展中等教育,由校董、校友及地方熱心人士捐助。,四十八年九月八日臺灣省政府教育廳,永久設立,7721005,1,0711007,0921208,,,,,,,,,,
071法登000006,1,1,莊金昌,26,0710701,0710831,0710831,2冊25頁,,0,鄭景盛,財團法人台灣省彰化鄭成功廟(全台鄭姓大宗祠),0710831,台灣省彰化縣彰化市成功里中山路二段四十一號,奉祀延平邵王鄭成功為主神，始祖桓公及歷代鄭姓宗親諸神位，宏揚教義，興辦社會福利暨公益慈善事業。,捐贈,彰化縣政府70年12月1日70彰府民行字第117802號及71年6月10日71彰府民行字第83137號函,永久,2212618,1,0850118,0921208,,,,,,,,,,
071法登000007,1,1,莊金昌,28,0710701,0711130,0711130,2冊29頁,,0,謝文賓,財團法人謝文賓文教拠學金基金會,0711130,彰化縣大村鄉美港村中興街四十八巷十三號,拠助優秀清寒學生、夕揚中華文化，以不營利為目的。,捐贈,彰化縣政府七十一年六月二日七一彰　府教學字第七九一二七號,永久,510000,1,0711130,0921208,,,,,,,,,,
071法登000011,1,2,莊金昌,15,0711201,0711218,0711218,2冊1頁,2,7,吳聯星,財團法人私立建國商業專科學校董事會,0630226,彰化縣彰化市介壽北路一號,發展高等教育配合國家經濟之需要。,由創辦人馬繼先、張敏華二人共同捐贈,教育部五十四年九月十三日台五十四高字第一四二三三號,無限期,62621684,1,0921209,0921209,,,,,,,,,,
071法登000012,1,1,許金釵,29,0711220,0720425,0720426,2冊31頁,,0,黃景明,財團法人台灣省彰化縣黃姓宗親會,0720425,彰化縣花壇鄉文德村彰員路三四七號,為祭祀祖先慎終追遠，發揮敦睦精神及辦理公益慈善教育等事業。,各董監事自捐或募捐。,彰化縣政府六十三年二月十六日彰府政字第二六九二四號,永久,7000000,1,0870623,0921208,,,,,,,,,,
072法登000001,1,2,莊金昌,10,0720101,0720118,0720118,1冊19頁,2,4,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,44107288,1,0720116,0921208,,,,,,,,,,
072法登000002,1,2,莊金昌,27,0720520,0720524,0720524,2冊27頁,2,3,李宂足,財團法人台灣省彰化縣私立培元高級中學,0711007,彰化縣彰化市卦山里卦山路十五巷一號,發展中等教育,由校董、校友及地方熱心人士捐助。,四十八年九月八日臺灣省政府教育廳,永久設立,7721005,1,0720524,0921208,,,,,,,,,,
072法登000003,1,1,王增瑜,30,0720722,0721014,0721014,2冊33頁,,0,藍榮德,財團法人基督教中華協力會,0721014,彰化市介壽新村一０五號,宣揚耶穌基督救世福音，並效法其愛，辨理社會公益慈善教育事業。,由基督教挪威協會財團法人屏東縣私立基督教醫院及信徒捐助。,台灣省民政廳民國七十二年七月五日,永久,10000000,1,0710517,0921208,,,,,,,,,,
073法登000001,1,2,王增瑜,14,0730113,0730131,0730131,1冊27頁,2,3,莊國龍,財團法人台灣省彰化縣私立達德高級商工職業學校,0620709,彰化縣田中鎮碧峰里一鄰中南路二段二七七號,發展教育，培養工商業專門人才，以配合國家經濟建設。,財團法人台灣省彰化縣私立達德高級商工職業學校董事會捐助。,中華民國六十二年六月十九日台灣省政府教育廳六十二、六、十九教三40822號,無限期,28967206,1,0841221,0921209,,,,,,,,,,
073法登000003,1,2,莊金昌,10,0730214,0730229,0730229,1冊19頁,1,5,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里彰水路一四五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈、學雜費收入。,六十一年五月一日台灣省政府教育廳,永久設立,51028103,1,0730229,0921208,,,,,,,,,,
073法登000004,1,1,莊金昌,31,0730222,0730416,0730416,2冊37頁,,0,黃金木,財團法人鹿港黃氏江夏堂大宗祠,0730416,彰化縣鹿港鎮洛津里民權路三七號,為祭祀祖先、慎終追遠發揮敦親睦族棈神及興辦公益慈善事業。,捐助人自由樂捐。,彰化縣政府七十三年二月十七日彰府民文字第七一九一七號,無限期,8330600,1,0730416,0921208,,,,,,,,,,
073法登000007,1,1,莊金昌,33,0730411,0730720,0730720,2冊41頁,,0,林森,財團法人彰化縣私立秀和慈善事業基金會,0730720,彰化市中山路一段五四二號,興辦社會福利慈善事業提高醫療服務品質。,由捐助人捐助共新台幣夰佰萬元，及按秀和慈善基金會之捐助辦法。,彰化縣政府七十三年四月二日彰府社福字第八三四六三號,不定期,3000000,1,0850127,0921208,,,,,,,,,,
073法登000010,1,2,莊金昌,15,0730501,0730605,0730605,2冊1頁,2,8,吳聯星,財團法人私立建國商業專科學校董事會,0630226,台灣省彰化縣彰化市介壽路六十六號,供應私立建國工業專科學校所需之一切設備及經費。,由創辦人馬繼先、張敏華二人共同捐贈,教育部五十四年九月十三日台六十四高字第一四二三三號,無限期,75406631,1,0710104,0921208,,,,,,,,,,
073法登000011,1,1,莊金昌,32,0730514,0730625,0730625,2冊39頁,,0,蕭木貴,財團法人社團法人彰化市八卦禪寺能仁慈善會,0730625,彰化市桃源里龍涎路一０一號,以興辦社福利慈善事業。,由本會會員贈或地方善信及公司團體捐妿,彰化縣政付中華民國七十三年一月九日彰府社政字第七三００六號,不定期,147300,1,0730625,0921208,,,,,,,,,,
073法登000016,1,1,王增瑜,34,0731222,0731222,0731222,2冊43頁,,0,張臎華,財團法人彰化縣私立張幺生慈善基金會,0731222,彰化縣彰化市中華路九十三號,辦理兒童福利。辦理殘障福利。辦理老人福利。辦理義診。協助政府推行社會福利事業及社會慈善活動。低收入學生拠學金。,由張幺生慈善事業補基金轉入及捐助。,彰化縣政民國七三年七月二十三日七三彰府社福字第一二一九一八號,永久,3700000,1,0840626,0921208,,,,,,,,,,
073法登000021,1,2,莊金昌,11,0731023,0731120,0731120,1冊21頁,2,3,王澤亞,財團法人台灣省彰化縣私立曉陽高級商工職業學校,0620524,彰化縣員林鎮振興里山忶路七十一號,創設高級商工職業學校以培育國家人才。,董事會捐助、捐助財產詳六十二年度法登字第二號法人登記卷,中華民國六十二年五月四日,無限期存立,25912063,1,0731120,0921208,,,,,,,,,,
073法登000025,1,2,莊金昌,10,0731212,0731229,0731229,1冊19頁,2,5,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,91564756,1,0731229,0921208,,,,,,,,,,
073法登000026,1,2,莊金昌,8,0731214,0740111,0740111,1冊15頁,2,2,吳振鐸,財團法人台灣省彰化縣私立女子文興女子高級中學,0610110,彰化縣田中鎮中潭里員集路三段九十三號,創立學校、教育青年、培育人材。,天主教教廷補助,聖徒捐妿耶穌聖心修女會補助,學生學雜費收入等其計新台幣6347134元,中華民國60年11月15日,不定期,6347104,1,0740111,0921208,,,,,,,,,,
074法登000001,1,1,許金釵,35,0740214,0740214,0740214,2冊45頁,,0,潘榮禮,財團法人玌斯奈幼稚園,0740214,彰化縣社頭鄉仁雅村仁雅巷四十五號,以辦理學前教育促進兒童身心健全發展為目的。,創辦人潘榮禮捐助,彰化縣政府七十三年九月七日彰府教學字第一三七一七七號,永久設立,1000000,1,0921209,0921209,,,,,,,,,,
074法登000008,1,2,許金釵,19,0740319,0740412,0740412,2冊9頁,2,0,陳鐵獅,財團法人彰化縣私立慈生仁愛院,0640127,彰化縣彰化市陽明里中正路一段二二六巷二弄七十四號,辦理社會救濟事業。,由創辦人楊老居等捐助財產孳息、慈善人士捐助、政府補助及董事捐助。,彰化縣政府四十一年十一月二十四日,永久設立,33329450,1,0740412,0921208,,,,,,,,,,
074法登000012,1,2,王增瑜,14,0740425,0740513,0740513,1冊27頁,2,3,莊國龍,財團法人台灣省彰化縣私立達德高級商工職業學校,0620709,彰化縣田中鎮碧峰里一鄰中南路二段二七七號,發展教育，培養工商業專門人才，以配合國家經濟建設。,財團法人台灣省彰化縣私立達德高級商工職業學校董事會捐助。,中華民國六十二年六月十九日台灣省政府教育廳六十二、六、十九教三40822號,無限期,34763928,1,0841221,0921208,,,,,,,,,,
074法登000014,1,1,莊金昌,36,0740516,0740610,0740610,2冊47頁,,0,徐晏,財團法人台灣省彰化縣基督教中華福音道路德會甘露堂,0740610,彰化市三民路三八０號,傳揚基督救世福音辦理社會公益慈善教育事宜,捐贈,彰化縣政府七四年三月二十一日、五月二日，七十四彰府民文字第89045,102254號,永久,80000,1,0740610,0921208,,,,,,,,,,
074法登000015,1,2,許金釵,9,0740618,0401211,0401211,1冊17頁,,0,郭清木,財團法人彰化縣私立鹿港金長順泉郊慈善基金會,0610113,彰化縣鹿港鎮中山路二三三號,為各種救濟設施，設立施醫所、助產所、習藝所，及其他救濟事業。,捐助,四十年拾貳月拾壹日,永久,8651913,1,0921209,0921209,,,,,,,,,,
074法登000017,1,1,莊金昌,37,0740624,0740926,0740926,2冊49頁,,0,王黃垒,財團法人王萬文教基金會,0740926,彰化縣彰化市長壽街二一一號,以拠助彰化縣品學兼優之清寒子女為目的。,由董事王朝慶捐助,彰化縣政府中華民國七十四年六月一日,永久,1000000,1,0740926,0921208,,,,,,,,,,
074法登000025,1,2,莊金昌,10,0741206,0741223,0741223,1冊19頁,2,5,陳碧玉,財團法人台灣省彰化縣私立正德高級工商職業學校,0610516,彰化縣彰化市莿桐里莿桐莊二十六之五號,為創辦私立正德高級工商職業學校並謀其發展為目的。,董事會捐贈,學雜費之收入,開辦費由創辦人陳碧玉,郭英珠捐土地13筆2.9164公頃,道路用地4筆計165.7,中華民國陸拾壹年伍月壹日。,無限期存立,98374370,1,0741223,0921208,,,,,,,,,,
074法登000026,1,2,莊金昌,7,0741209,0750218,0750218,1冊14頁,2,2,江再然,財團法人台灣省彰化縣基督教浸信宣道會員林教會,0600223,彰化縣員林鎮育英路三十七巷十五之二號,宣揚基督教義,提倡國民道德,善導救眾。協助政府改善不良風俗,發揚國粹,提倡民間適當娛樂。敦親信徒,促進互助合作精神興辦慈善事業。興辦幼稚園輔助貧困幼兒入學並設置拠學金,以拠勵品學兼優之貧寒學生。,信徒自由樂捐及其他熱心基督教人士或團體捐贈之。,中華民國六十年十二月八日,無限期,8335700,1,0750218,0921208,,,,,,,,,,
074法登000027,1,2,李端季,4,0591007,0591007,0591007,1冊8頁,,0,董事長,財團法人彰化縣警化堂,0591007,彰化縣員林鎮新生里新生路一一一巷五十六號,宣揚教義修持戒律提高國民道德興辦慈善公益事業社會福利為宗旨,財產收益、信徒捐款、油香收入、其他等,五十九年九月十日彰化縣政府,永久設立,1643279,1,0921209,0921209,,,,,,,,,,
074法登000029,1,1,王增瑜,38,0741219,0750203,0750203,2冊51頁,,0,張翰,財團法人彰化縣文化基金會,0750203,彰化市中山路二段五００號,響應政府文化建設推展文化活動。,捐贈,中華民國七十三年六月十日彰府教社字第一０八六六三,永久,9000000,1,0750203,0921208,,,,,,,,,,
075法登000001,1,1,莊金昌,39,0750102,0750304,0750304,2冊53頁,,0,賴樹旺,財團法人彰化縣私立賴樹旺社會福利慈善事業基金會,0750304,彰化縣彰化市建寶里建寶街二十號,創辦社會愛心教育福利慈善事業人類愛心福利事業老人福利兒童福利殘障福利低收入照顧貧困病患之醫療老弱無依之收容救助其他愛心福利。各類拠助學金事業清寒拠助學金各類研究之拠助學金。,賴樹旺等社會愛心人士二十四名,彰化縣政府中華民國七十四年十二月十九日,永久,9000000,1,0750102,0921209,,,,,,,,,,
075法登000002,1,2,莊金昌,13,0750103,0750328,0750328,1冊25頁,2,2,洪金湯,財團法人彰化縣天理教真明彰化教會,0620626,彰化市成功里德安巷七號,宏揚天理教義發展社會福利事業。,洪金湯捐助,中華民國六十二年四月九日,無限期,102879,1,0750328,0921209,,,,,,,,,,
