登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
052法登000011,1,1,闞  超,11,0521003,0521005,0521005,1冊11頁,,0,釋靈源,財團法人台灣省基隆市十方大覺禪寺,0521005,基隆市安樂區永康里康樂嶺四十三號之一,宣揚佛教教義廣佈善導濟世救眾為目的,自由樂捐,基隆市政府五十二年九月廿三日基府民行字第三六七九八號,不定期,2141800,1,0521005,0921218,,,,,,,,,,
054法登000012,1,1,闞  超,12,0540601,0540603,0540603,1冊12頁,,0,顧李淑華,財團法人台灣省基隆市私立立德中學,0540603,基隆市立德路二四三號,發展台灣省基隆市私立立德中學,由創辦人自籌,基隆市政府五十三年六月十七日基府教中字第二三二八六號,不定期,6621507,1,0540603,0921218,,,,,,,,,,
054法登000013,1,1,周振亞,13,0541004,0541005,0541005,1冊13頁,,0,林城隆,財團法人基隆市教會聚會所,0541005,基隆市信二路一三一號,宣揚耶穌十架福音,自由認捐,四十年十二月一日,不定期,184800,1,0541005,0921218,,,,,,,,,,
054法登000014,1,1,周振亞,14,0541218,0541228,0541222,1冊14頁,,0,黃  偉,財團法人台灣省基隆市基督徒聚會處,0541228,基隆市中正二路二號,確保公有財產權益,,五十四年六月,不定期,176900,1,0541228,0921218,,,,,,,,,,
055法登000015,1,1,于化宣,15,0550607,0550608,0550608,2冊1頁,,0,成世光,財團法人台灣省基隆市私立聖心小學,0550608,基隆市安樂區西定路八十六之十五號,確保公有財產權益,捐助,基隆市政府五十五年六月十七日,不定期,2097553,1,0550608,0921218,,,,,,,,,,
056法登000017,1,1,陳文億,17,0560120,0560123,0560124,3冊1頁,,0,于  斌,財團法人天主教南京教區台灣省基隆市辦事處,0560123,基隆市仁二路一之十號(新編門牌仁二路廿七巷一號),確保教會財產,捐助,基隆市政府五十六年一月廿三日,不定期,1779519,1,0560124,0921218,,,,,,,,,,
056法登000018,1,1,陳文億,18,0560227,0560228,0560228,3冊2頁,,0,王文光,財團法人私立崇右企業管理專科學校,0560228,基隆市信二路金魚巷二十號,為確保公有財產權益,捐助,五十五年九月十九日台灣省政府教育部台高字第一五八六六號令,不定期,11745253,1,0560228,0921218,,,,,,,,,,
056法登000019,1,1,陳文億,19,0560613,0560614,0560614,3冊3頁,,0,鄭盛元,財團法人台灣省基隆市基督教韓國教會,0560614,基隆市中正三路三號,確保教會財產,捐助,基隆市政府五十六年六月六日基府民行字第二二一００號,不定期,349370,1,0560614,0921218,,,,,,,,,,
056法登000020,1,1,陳文億,20,0560616,0560616,0560620,3冊4頁,,0,道  源,財團法人台灣省基隆市海會寺,0560616,基隆市暖暖區八東里東山莊五五號,確保公有財產,捐助,基隆市政府五十六年六月十日,不定期,620423,1,0560620,0921218,,,,,,,,,,
056法登000021,1,1,陳文億,21,0560621,0560623,0560623,3冊5頁,,0,薛繼德,財團法人私立德育護理專科學校,0560623,基隆市安樂區中和莊七０號,確保公有財產,捐助,教育部五十六年六月廿日台(五六)高字第一０三二二號,永  久,8500000,1,0560623,0921218,,,,,,,,,,
057法登000001,2,1,王  容,22,0570820,0570820,0570822,2冊3頁,,0,呂慎度,社團法人台灣肥料股份有限公司木南煤礦職工福利委員會,0570820,基隆市安樂區中和里中和莊十九號,關於職工福利事業之審議推進及督導以及其他有關職工福利事項,由上級補助及會員自行籌募,基隆市政府五十七年三月九日基府字第００一九號,無,502226,1,0570822,0921218,,,,,,,,,,
057法登000002,1,1,趙榮仁,23,0571021,0571022,0571023,2冊4頁,,0,吳和源,財團法人台灣省基隆市大佛禪院,0571022,基隆市信義區仁壽里壽山路三之一號,宣揚佛教教義，善導社會風氣，促進社會福利興辦教育，發揚宗教潛移默化之功用及其他公益事業,捐助,基隆市政府五十七年九月廿二日第０一五號,無,2400000,1,0571023,0921218,,,,,,,,,,
058法登000001,1,1,趙榮仁,24,0580503,0580512,0580514,2冊5頁,,0,劉泗英,財團法人台灣省基隆市海印寺,0580512,基隆市安樂區安一路康樂嶺四十三號之二,以宏揚佛法為目的,捐助,基隆市政府五十八年二月一日,不定期,172108,1,0580514,0921218,,,,,,,,,,
060法登000001,1,1,陳辛酉,25,0600517,0600616,0600618,3冊6頁,,0,顏欽賢,財團法人台灣省基隆市私立光隆商業職業學校,0600616,基隆市信二路二六四號,促進基隆市私立光隆商業職業學校之發展,捐助,台灣省政府教育廳六十年四月廿三日教三字第三三二九五號,不定期,11643361,1,0600618,0921218,,,,,,,,,,
060法登000002,1,1,陳辛酉,26,0600727,0600826,0600831,3冊7頁,,0,顏欽賢,財團法人台灣省基隆市靈泉禪寺,0600826,基隆市信義區智誠里十鄰六十六號,以弘教導俗，輔政濟民為宗旨，其目的為左：一、策進寺境建設，闢造清淨樂園，以配合發展觀光事業二、宣揚佛教真理，化導人心正思，以改造社會不良風氣,自由募捐,基隆市政府六十年五月廿日基府民行字第二七六四五號,永久性,5732810,1,0600831,0921218,,,,,,,,,,
060法登000003,1,1,陳辛酉,27,0600819,0600830,0600831,3冊8頁,,0,毛振翔,財團法人台灣省基隆市私立聖心高級工商職業學校,0600830,基隆市安樂區西定路八十六號之十五號,以創辦私立聖心高級工商職業學校培養工商技術人才並謀其發展。,捐助,五十八年九月十八日臺灣省教育廳(五八)教三字第五九二六四號函。,不定期,16961837,1,0600831,0921218,,,,,,,,,,
061法登000002,1,1,朱敬,29,0610719,0610731,0610801,3冊10頁,,0,劉宏仁,財團法人基隆市通化基督教會,0610731,基隆市中山區健民街十二號,傳揚基督教義辦理教育社會救濟等事業,捐助,基隆市政府六十一年七月十三日基府民行字第三六六五五號,永久性,550000,1,0610801,0921218,,,,,,,,,,
061法登000003,2,1,朱敬,30,0610814,0610830,0610831,3冊11頁,,0,劉阿進,社團法人廣東同鄉會,0610830,基隆市忠三路廿四號,團結同鄉互助合作，協助政府遂行法令,由旅居基隆市廣東同鄉入會會員年繳會費,基隆市政府五十八年十二月二日基府社運字第六一八０四號,永久性,40400,1,0610831,0921218,,,,,,,,,,
061法登000004,1,2,朱敬,19,0610915,0610919,0611002,3冊3頁,1,0,金應三,財團法人台灣省基隆市基督教韓國教會,0560614,基隆市中正路五００號,確保教會財產,捐助,基隆市政府五十六年六月六日基府民字第二二一００號,不定期,349370,1,0611002,0921218,,,,,,,,,,
061法登000028,1,1,朱敬,28,0610606,0610619,0610621,3冊9頁,,0,黃懋昇,財團法人台灣省基隆市中華基督教浸信會聖光堂,0610619,基隆市暖暖區過港路九十二號,闡揚基督教真理及社會服務,由信徒自由捐助,基隆市政府六十一年五月廿四日,永久性,680000,1,0610621,0921218,,,,,,,,,,
062法登000001,1,1,朱敬,31,0620307,0620312,0620316,3冊12頁,,0,黃堂珍,財團法人基隆市慈安宮,0620312,基隆市中正區正義路二巷一八號,宣揚聖教教義善導社會風氣促進社會福利,由信徒捐助,基隆市政府六十二年二月十五日基府民行字第八七八０號,永久性,176500,1,0620316,0921218,,,,,,,,,,
062法登000002,1,1,朱敬,32,0620529,0620625,0620627,3冊13頁,,0,鄭義善,財團法人台灣省基隆市中華基督教浸信會榮光堂,0620625,基隆市仁二路二九七號,闡揚基督教救世真理,由信徒捐助,基隆市政府六十二年五月十二日基府民行字第二五九三二號,永久性,4650000,1,0620627,0921218,,,,,,,,,,
062法登000004,1,2,沙  壬,3,0621121,0621129,0621211,1冊3頁,2,1,李詩在,財團法人台灣基督長老教會中正教會,0451012,基隆市中正區正義路九號,宣傳教義勸人為善福利社會,捐助,基隆市政府四十五年九月廿六日(四五)民行團字第零貳號,不定期,51756,1,0621211,0921218,,,,,,,,,,
063法登000002,1,1,沙  壬,33,0630404,0630501,0630509,4冊1頁,,0,林  銘,財團法人台灣省基隆市私立培德高級工商職業學校,0630501,基隆市培德路七十三號,以創辦私立培德高級工商職業學校並謀其發展為目的,由董事會籌集捐助,台灣省教育廳六十三年三月廿三日教三字第二三一二０號,永久無限期,22146650,1,0630509,0921218,,,,,,,,,,
063法登000004,1,1,沙  壬,35,0630502,0630518,0630522,4冊2頁,,0,蘇亞財,財團法人台灣省基隆市濟安宮,0630518,基隆市中正區中船路一一二巷卅弄五十五號,宣揚聖教教義善導社會風氣促進社會福利,由信徒捐助,基隆市政府六十三年三月十五日,永久無限期,155282,1,0630522,0921218,,,,,,,,,,
063法登000006,1,1,沙  壬,36,0630723,0630731,0630809,4冊3頁,,0,范秉之,財團法人中華基督教台灣省基隆市浸信會,0630731,基隆市信二路二七二號,敬拜真神上帝傳播基督福音,由教會會友奉獻敬贈,基隆市政府六十三年三月廿八,永久無限期,551900,1,0630809,0921218,,,,,,,,,,
063法登000008,1,1,沙  壬,37,0630905,0630919,0630927,4冊4頁,,0,廖彩月,財團法人台灣省基隆市益心堂,0630919,基隆市義五路十三巷四號,宣揚聖教善導社會風氣促進社會福利與公益事業,由會友奉獻敬贈,基隆市政府六十三年六月四日,無限期,360000,1,0630927,0921218,,,,,,,,,,
063法登000009,1,1,沙  壬,38,0630912,0630927,0631004,4冊5頁,,0,張萬里,財團法人台灣省基隆市樂仙宮,0630927,基隆市仁愛區南榮路一三四巷三號,宣揚儒道釋三教教義,由信徒捐助,基隆市政府六十三年八月一日基府民行字第四七三四三號,永久無限期,320000,1,0631004,0921218,,,,,,,,,,
064法登000001,1,2,沙  壬,4,0641003,0641027,0641029,1冊4頁,,0,譚瑞雲,財團法人基隆教會,0451122,基隆市仁二路延平街十一號,弘揚耶穌基督十字架福音,由信徒自動樂捐,四十五年十月廿七日,不定期,4100000,1,0641029,0921218,,,,,,,,,,
065法登000001,1,1,沙  壬,40,0650408,0650415,0650419,4冊7頁,,0,謝修平,財團法人謝清雲先生獎學基金會,0650415,基隆市愛二路七十八號,獎勵本市就讀公私立高中高職以上學校之優秀清寒學生,由基隆市第二信用合作社捐贈,基隆市政府六十五年三月廿三日基府教社字第一八一０五號,無限期,3000000,1,0650419,0921218,,,,,,,,,,
065法登000002,1,2,沙  壬,20,0650415,0650430,0650601,3冊4頁,,0,道  源,財團法人台灣省基隆市海會寺,0560616,基隆市暖暖區八堵路一巷八十三號,確保公有財產,捐助,基隆市政府六十五年二月廿六日基府民行字第一０六六九號,不定期,1734208,1,0650601,0921218,,,,,,,,,,
065法登000003,1,2,沙  壬,27,0650513,0650518,0650522,3冊8頁,2,2,毛振翔,財團法人台灣省基隆市私立聖心高級工商職業學校,0600830,基隆市安樂區西定路一六六號,以創辦私立聖心高級工商職業學校培養工商技術人才並謀其發展。,捐助,台灣省政府教育廳六十五年三月五日教三字第八一六七號,不定期,33629637,1,0650522,0921218,,,,,,,,,,
065法登000004,1,2,沙  壬,17,0650628,0650714,0650716,3冊1頁,,0,于  斌,財團法人天主教南京教區台灣省基隆市辦事處,0560123,基隆市七堵區五堵北街一二二號,確保教會財產,捐助,基隆市政府五十六年一月廿三日,不定期,1779519,1,0650716,0921218,,,,,,,,,,
065法登000005,1,2,沙  壬,20,0651005,0651020,0651029,3冊4頁,,0,道  源,財團法人台灣省基隆市海會寺,0560616,基隆市暖暖區八堵路一巷八十三號,確保公有財產,捐助,基隆市政府六十五年八月十七日基府民行字第五五九七八號,不定期,1734208,1,0651029,0921218,,,,,,,,,,
065法登000007,1,2,沙  壬,4,0651030,0651110,0651115,1冊4頁,,0,譚瑞雲,財團法人台灣省基隆市基隆教會,0451122,基隆市仁二路延平街十一號,弘揚耶穌基督十字架福音,由信徒自動樂捐,基隆市政府六十五年九月廿三日基府民行字六五五四二號,不定期,4100000,1,0651115,0921218,,,,,,,,,,
065法登000009,2,1,鍾耀光,41,0651115,0651125,0651206,4冊8頁,,0,晏海波,社團法人台灣造船股份有限公司職工福利委員會,0651125,基隆市和平島和一路二二四號,職工福利事業之審議推進及福利金之籌劃運用,公司營運提撥，職工薪金扣繳,基隆市政府六十四年十二月四日社勞字第七四八五九號,不定期,2504492,1,0651206,0921218,,,,,,,,,,
066法登000002,1,2,沙  壬,25,0660322,0660419,0660421,3冊6頁,,0,顏惠民,財團法人台灣省基隆市私立光隆高級商業職業學校,0600616,基隆市信二路二六四號,促進基隆市私立光隆商業職業學校之發展,捐助,台灣省政府教育廳六十年四月廿三日(六十)教三字第三三二九五號,不定期,37887876,1,0660421,0921218,,,,,,,,,,
066法登000003,1,2,沙  壬,26,0660402,0660510,0660510,3冊7頁,2,2,莊清旺,財團法人台灣省基隆市靈泉禪寺,0600826,基隆市信義區智誠里十鄰六十六號,以弘教導俗，輔政濟民為宗旨，其目的為左：一、策進寺境建設，闢造清淨樂園，以配合發展觀光事業二、宣揚佛教真理，化導人心正思，以改造社會不良風氣,自由募捐,台灣省政府民政廳六十六年二月廿四日六六民一字第五０二一號,永久性,9730000,1,0660510,0921218,,,,,,,,,,
066法登000004,1,1,沙  壬,43,0660426,0660524,0660527,4冊10頁,,0,方李樹,財團法人台灣省基隆市道教堂,0660524,基隆市愛二路五四巷九號四樓,宣揚儒道釋三教教義辦理社會慈善及公益事業,王義富捐助,基隆市政府六十六年四月廿日六六基府民行字第二二四六五號,六十五年十二月一日,498300,1,0660527,0921218,,,,,,,,,,
066法登000005,1,2,沙  壬,18,0660426,0660518,0660519,2冊16頁,2,2,王文光,財團法人私立崇右企業管理專科學校,0560228,基隆市義七路四０號,為確保公有財產權益,由董事等負責籌措捐助新台幣伍佰萬元,教育部六十六年四月廿三日台（六六）技一０九０八號,永久,39513919,1,0660519,0921218,,,,,,,,,,
066法登000006,1,1,沙  壬,42,0660504,0660513,0660519,4冊9頁,,0,王永祿,財團法人台灣省基隆市中華基督教浸信會七星堂,0660513,基隆市七堵區南興路八六號,發揚新約教會精神並舉辦慈善及公益事業,會友奉獻,基隆市政府六十六年五月三日,永久,2315000,1,0660519,0921218,,,,,,,,,,
066法登000008,1,2,沙  壬,12,0660613,0660628,0660704,1冊12頁,2,3,顧李淑華,財團法人台灣省基隆市私立立德中學,0540603,基隆市立德路二四三號,發展台灣省基隆市私立立德中學,由創辦人自籌,台灣省政府教育廳六十六年六月八日(六六)教二字第四一三一七號,不定期,16028403,1,0660704,0921218,,,,,,,,,,
066法登000009,1,1,沙  壬,44,0660615,0660628,0660704,4冊11頁,,0,辜茂松,財團法人台灣省基隆市基督錫安教會,0660628,基隆市培德路七十五號,宣揚基督福音舉辦慈善及公益等事業,捐助,基隆市政府六十六年六月十日六六基府民行字第三六八四五號,永久,708500,1,0660704,0921218,,,,,,,,,,
066法登000011,1,2,沙  壬,21,0660715,0660727,0660729,3冊5頁,2,4,傅阿亮,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,永  久,16110577,1,0660729,0921218,,,,,,,,,,
066法登000015,1,2,沙  壬,2,0670213,0670316,0670323,1冊2頁,,0,陳溪圳,財團法人基隆市私立博愛仁愛之家,0431104,基隆市暖暖區博愛路三十號,以收容教養孤苦無依兒童及老弱殘廢貧民授與各種知識及謀生技能(原六十六年法登字第十四號)尚有六十七年法登更二字第一號(存於六十六年法登字第十六號),捐助及補助,基隆市政府六十七年二月廿日六七基府社福字第九０七一號,不定期,28082079,1,0670323,0921218,,,,,,,,,,
066法登000016,1,2,張吉賓,2,0671011,0680803,0680810,1冊2頁,,0,陳溪圳,財團法人基隆市私立博愛仁愛之家,0431104,基隆市暖暖區博愛路三十號,以收容教養孤苦無依兒童及老弱殘廢貧民授與各種知識及謀生技能(原六十六年法登字第十四號、六十七年法登更一字第一號),捐助及補助,基隆市政府六十七年二月廿日六七基府社福字第九０七一號,不定期,28082079,1,0680810,0921218,,,,,,,,,,
067法登000001,1,2,沙  壬,40,0670517,0670525,0670526,4冊7頁,,0,謝修平,財團法人謝清雲先生獎學基金會,0650415,基隆市愛二路七十八號,獎勵本市就讀公私立高中高職以上學校之優秀清寒學生,由基隆市第二信用合作社捐贈,基隆市政府六十七年五月四日基府教社字第二五五三一號,無限期,5000000,1,0670526,0921218,,,,,,,,,,
067法登000004,1,2,楊隆順,18,0670621,0670708,0670717,2冊16頁,1,0,王文光,財團法人私立崇右企業管理專科學校,0560228,基隆市信二路金魚巷二十號,為確保公有財產權益,捐助,台灣省政府教育部六十七年六月十九日台(六七)技字第一六一三七號,永久,42514260,1,0670717,0921218,,,,,,,,,,
067法登000008,1,2,張吉賓,10,0671030,0671120,0671122,1冊10頁,,0,簡  乾,財團法人台灣省基隆市極樂寺,0520824,基隆市信二路二七０號,宣揚佛教教義廣佈善導濟世救眾,自由捐助,基隆市政府六十七年十月廿四日六七基府民行字第五九三三二號,不定期,525600,1,0671122,0921218,,,,,,,,,,
068法登000001,1,3,張吉賓,15,0680126,0680217,0680220,2冊1頁,2,4,羅  光,財團法人台灣省基隆市私立聖心國民小學,0550608,基隆市安樂區西定路一六六號,遵照國家教育政策現行法令之規定，辦理聖心國民小學，並謀其健全發展。,捐助,基隆市政府六十八年一月廿六日六八基府教國字第四五四六號函,不定期,17709784,1,0680220,0680220,,,,,,,,,,
068法登000002,2,2,張吉賓,41,0680327,0680402,0680404,4冊8頁,2,13,鞠鴻文,社團法人中國造船股份有限公司基隆總廠職工福利委員會,0651125,基隆市和平島和一路二二四號,職工福利事業之審議推進及福利金之籌劃運用,公司營運提撥，職工薪金扣繳,基隆市政府六十七年五月廿二日六七基府社勞字第二六六０七號,不定期,2504492,1,0680404,0921218,,,,,,,,,,
068法登000003,1,2,張吉賓,19,0680416,0680430,0680502,3冊3頁,1,0,金應三,財團法人台灣省基隆市基督教韓國教會,0560614,基隆市中正路五００號,確保教會財產,捐助,基府五十六年六月六日基府民行字第二二一００號,不定期,3381020,1,0680502,0921218,,,,,,,,,,
068法登000004,1,2,張吉賓,18,0680430,0680509,0680605,2冊16頁,2,2,王文光,財團法人私立崇右企業管理專科學校,0560228,基隆市義七路四十號,為確保公有財產權益,捐助,教育部六十八年四月廿七日台(六八)技字第一一三九七號,永久,48796242,1,0680605,0921218,,,,,,,,,,
068法登000006,1,2,張吉賓,21,0680503,0680509,0680515,3冊5頁,2,4,傅阿亮,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,永  久,16219831,1,0680515,0921218,,,,,,,,,,
068法登000007,1,2,張吉賓,15,0680510,0680517,0680518,2冊1頁,1,0,毛振翔,財團法人台灣省基隆市私立聖心國民小學,0550608,基隆市安樂區西定路一六六號,遵照國家教育政策現行法令之規定，辦理聖心國民小學，並謀其健全發展。,捐助,基隆市政府六十八年五月十日六八基府教國字第二三九八三號,不定期,17709784,1,0680518,0921218,,,,,,,,,,
068法登000009,1,2,張吉賓,21,0680525,0680606,0680607,3冊5頁,2,4,傅阿亮,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,永  久,17485640,1,0680607,0921218,,,,,,,,,,
068法登000012,1,2,張吉賓,11,0680703,0680724,0680810,1冊11頁,,0,釋靈源,財團法人台灣省基隆市十方大覺禪寺,0521005,基隆市安樂區崇德路一０巷六十七號,宣揚佛教教義廣佈善導濟世救眾為目的,自由樂捐,基隆市政府六十八年六月廿八日六八基府民行字第三四六六九號,不定期,3695802,1,0680810,0921218,,,,,,,,,,
068法登000013,1,2,張吉賓,13,0680711,0680713,0680728,1冊13頁,1,0,朱有榮,財團法人台灣省基隆市教會聚會所,0541005,基隆市信二路二二五號,宣揚耶穌十架福音,自由認捐,基隆市六十七年十月十四日六七基府民行字第五八０二０號,不定期,12765900,1,0680728,0921218,,,,,,,,,,
068法登000014,1,2,張吉賓,17,0680711,0680713,0680731,3冊1頁,1,2,王愈榮,財團法人天主教南京教區台灣省基隆市辦事處,0560123,基隆市七堵區百三街七十五號,確保教會財產,捐助,基隆市政府六十八年六月十六日六八基府民行字第三一三０五號,不定期,1779519,1,0680731,0921218,,,,,,,,,,
068法登000016,1,1,張春榮,45,0680828,0681002,0681008,4冊12頁,,0,廖嘆華,財團法人台灣省基隆市福安宮,0681002,基隆市安樂區復興路一號,宣揚道教義辦理社會公益慈善事業,自由捐助,基隆市政府六十八年八月十三日基府民行字第二八號,永久,250000,1,0681008,0921218,,,,,,,,,,
068法登000019,1,2,張春榮,23,0681108,0681113,0681119,2冊4頁,,0,吳和源,財團法人台灣省基隆市大佛禪院,0571022,基隆市信義區仁壽里壽山路十七號,宣揚佛教教義，善導社會風氣，促進社會福利興辦教育，發揚宗教潛移默化之功用及其他公益事業,捐助,基隆市政府六十八年十月二日六八基府民行字第五三五００號,不定期,3744880,1,0681119,0921218,,,,,,,,,,
069法登000002,1,2,張春榮,36,0681229,0690113,0690114,4冊3頁,1,2,葉映球,財團法人中華基督教台灣省基隆市浸信會,0630731,基隆市信二路二七二號,敬拜真神上帝傳播基督福音,由教會會友奉獻敬贈,基隆市政府六十九年五月十一日基府民行字第二二六八三號,永久無限期,551900,1,0690114,0921218,,,,,,,,,,
069法登000004,1,2,張春榮,7,0690114,0690117,0690118,1冊7頁,1,2,江嘉輝,財團法人基隆江氏獎助學金運用管理董事會,0490312,基隆市仁三路七十四號,為輔助基隆江姓宗親子姪無力就讀及獎勵在校努力學業,由江姓樂捐,基隆市政府六十八年十一月八日六八基府社行字第五四六一０號,不定期,67000,1,0690118,0921218,,,,,,,,,,
069法登000005,1,2,張春榮,21,0690211,0690221,0690227,3冊5頁,2,5,蔣志平,財團法人私立德育護理專科學校,0560623,基隆市復興路三三六號,確保公有財產,捐助,教育部五十六年六月二十日台高字第一０三二二號,永  久,18357244,1,0690227,0921218,,,,,,,,,,
069法登000006,1,1,張春榮,46,0690306,0690314,0690321,4冊13頁,,0,柯炳謙,財團法人基隆柯蔡宗親會館,0690314,基隆市愛六路一四之八、九號五樓,(一)奉祀祖先，宣揚祖德，崇孝尚義，復興中華文化(二)為本市宗親活動中心，俾利敦親睦族，發揚宗親互助合作精神(三)促進宗親團結，效勞國家社會,由柯蔡宗親自由捐助,基隆市政府六十八年三月十九日六八基府社字第一二０八二號,永久,1736800,1,0690321,0921218,,,,,,,,,,
069法登000008,1,2,張春榮,17,0690531,0690609,0690611,3冊1頁,1,2,王愈榮,財團法人天主教南京教區台灣省基隆市辦事處,0560123,基隆市七堵區百三街七十五號,確保教會財產,捐助,基隆市政府六十九年五月七日六九基府民行字第二三四八八號,不定期,8975623,1,0690611,0921218,,,,,,,,,,
069法登000009,1,1,蔡秀雄,47,0690814,0690825,0690827,4冊14頁,,0,沈晉發,財團法人基隆市後備軍人獎學基金會,0690825,基隆市成功一路一一九號(基隆市團管區內),旨在獎助努力向學之優秀而家境貧困之後備軍人(含子女),由各區後備軍人輔導中心策動地方熱心人士、民間廠商捐助,基隆市政府教育局六十九年八月四日基府教社字第三八二四六號,永久性,1603820,1,0690827,0921218,,,,,,,,,,
069法登000011,1,1,蔡秀雄,48,0691219,0691223,0691227,4冊15頁,,0,江溪龍,財團法人基隆市江氏東峰公神明會,0691223,基隆市華四街十四號,奉祀神明闡揚善良風氣，舉辦社會福利公益慈善事業,捐助,基隆市政府六十九年九月十一日六九民行團字第二九號,不定期,2000000,1,0691227,0921218,,,,,,,,,,
070法登000001,1,2,易憲五,27,0700319,0700323,0700325,3冊8頁,1,3,毛振翔,財團法人台灣省基隆市私立聖心高級工商職業學校,0600830,基隆市安樂區西定路一六六號,以創辦私立聖心高級工商職業學校培養工商技術人才並謀其發展。,捐助,臺灣省政府教育廳七十年三月十八日七十教三字第二四五三０號函。,不定期,62729857,1,0700325,0921218,,,,,,,,,,
070法登000002,2,2,易憲五,41,0700324,0700325,0700331,4冊8頁,2,14,馮家溱,社團法人中國造船股份有限公司基隆總廠職工福利委員會,0651125,基隆市和平島和一路二二四號,職工福利事業之審議推進及福利金之籌劃運用,公司營運提撥，職工薪金扣繳,基隆市政府六十七年五月廿二日六七基府社勞字第二六六０七號,不定期,2504492,1,0700331,0921218,,,,,,,,,,
