登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
055法登000006,1,1,許金樹,6,0550613,0550613,0550613,1冊6頁,,0,董事長,財團法人中國天主教雲林遣使會,0550613,雲林縣四湖鄉四湖村十五鄰東湖一六０號之二,宣揚天主教義辦理社會救濟教育事業,天主教遣使會羅馬總會捐助,五十五年二月二十四日,長期,550000,1,0550613,0921231,,,,,,,,,,
055法登000007,1,1,許金樹,7,0551105,0551105,0551105,1冊7頁,,0,董事長,財團法人臺灣省雲林縣私立宗聖商業職業學校董事會,0551105,雲林縣北港鎮大同三四三號,創辦私立宗聖商業職業學校並謀其發展,董事會捐助,臺灣省政府教育廳，55年5月17日，教三字第35803號,長期,1163104,1,0551105,0921231,,,,,,,,,,
056法登000008,1,1,許金樹,8,0560715,0560715,0560715,2冊1頁,,0,董事長,財團法人雲林縣私立揚子初級中學董事會,0560715,雲林縣虎尾鎮穎川里頂湳一號,供應本校為舉辦各項教育事業所需之一切設備及經費,一、虎尾鎮公所提供建校基地。二、建校經費及設校基金等則由戴進、陳文炎、殷愛吾籌措。,臺灣省教育廳教二字03100號函五十一年八月四日,長期,2039501,1,0560715,0921231,,,,,,,,,,
056法登000009,1,1,許金樹,9,0560715,0560715,0560715,2冊2頁,,0,董事長,財團法人臺灣省雲林縣私立文生初級中學董事會,0560715,雲林縣四湖鄉四湖村十五鄰東湖一六０之一號,辦理教育事業培養健全國民,建校土地係四湖鄉公所永久無條件贈與使用建校基金則由天主教中國遣使會及創辦人周志毅募集,教育廳教二字37692號函，五十四年六月十一日,長期,6494500,1,0560715,0921231,,,,,,,,,,
056法登000010,1,1,許金樹,10,0561011,0561011,0561011,2冊3頁,,0,董事長,財團法人雲林縣私立崇先初級中學董事會,0561011,雲林縣大埤鄉尚義村崇先一號,供應本校為舉辦各項教育事業所需之一切設備及經費,建校基地係大埤鄉公所永久無償借予使用建校基金及經費等由創辦人戴元齡籌措,五十一年六月十八日,長期,952058,1,0561011,0921231,,,,,,,,,,
056法登000011,1,1,許金樹,11,0561129,0561129,0561129,2冊4頁,,0,董事長,財團法人雲林縣私立東南中學董事會,0561129,雲林縣西螺鎮東中路一號,供應本校舉辦各項教育事業所需之一切設備及經費,由大同工業公司第一商業銀行華南銀行彰化銀行捐助若干不敷之數由董事會籌募,五十年五月一日,長期,2108527,1,0561129,0921231,,,,,,,,,,
057法登000002,1,2,許金樹,12,0570425,0570425,0570425,2冊5頁,,0,董事長,財團法人臺灣省雲林縣私立淵明初級中學,0570125,雲林縣林內鄉林中村中正路一六五號,遵照政府規定各私立中等學校應辦理團財法人登記，以建全學校組織為目的,由林內鄉公所提供建校基地，建校經費及設校基金等則由謝延庚、王佐丞等籌措,五十六年一月十六日,長期,1799935,1,0570425,0921231,,,,,,,,,,
057法登000003,1,2,許金樹,13,0571015,0571015,0571015,2冊7頁,,0,董事長,財團法人斗六基督教浸信會,0500315,雲林縣斗六鎮和平路三十二號,宣揚耶蘇基督為世人救主教人認識並信仰真神,由基督教浸信會宣道會捐贈及全體教友樂意奉獻,五十年二月十日(原登記臺灣嘉義地方法院50年法字第7號),,91800,1,0571015,0921231,,,,,,,,,,
057法登000012,1,1,許金樹,12,0570125,0570125,0570125,2冊5頁,,0,董事長,財團法人臺灣省雲林縣私立淵明初級中學董事會,0570125,雲林縣林內鄉林中村中正路一六五號,遵照政府規定各私立中等學校應辦理團財法人登記，以建全學校組織為目的,由林內鄉公所提供建校基地，建校經費及設校基金等則由謝延庚、王佐丞等籌措,五十六年一月十六日,長期,1799935,1,0570125,0921231,,,,,,,,,,
058法登000001,1,2,許金樹,15,0580602,0580602,0580602,2冊9頁,,0,董事長,財團法人臺灣省雲林縣斗六鎮湖山寺,0580526,雲林縣斗六鎮湖山里湖山路四八號,一、宣揚佛教教義善導心人濟世救助人群助國家之安寧                    二、舉辦育英教育事業及其他慈善公益事業,由湖山寺(湖山岩)基本財產充當為捐助,五十八年五月十三日,長期,3940490,1,0580602,0921231,,,,,,,,,,
058法登000014,1,1,許金樹,14,0580116,0580116,0580116,2冊8頁,,0,董事長,財團法人西螺福興宮董事會,0580116,雲林縣西螺鎮福興里延平路一五六號,以崇祀天上聖母暨觀世音菩薩救世精神護國庇民協助政府推行我國固有道德教化為宗旨,由西螺福興宮基本財產充當為捐助,雲府民行字第64398號令，57年11月4日,長期,395000,1,0580116,0921231,,,,,,,,,,
058法登000015,1,1,許金樹,15,0580526,0580526,0580526,2冊9頁,,0,董事長,財團法人臺灣省雲林縣湖山寺,0580526,雲林縣斗六鎮湖山里湖山岩八號湖山寺內,一、宣揚佛教教義善導心人濟世救助人群助國家之安寧                    二、舉辦育英教育事業及其他慈善公益事業,由湖山寺(湖山岩)基本財產充當為捐助,五十八年五月十三日,長期,3940490,1,0580526,0921231,,,,,,,,,,
059法登000000,1,2,許金樹,16,0590822,0590822,0590822,2冊10頁,,0,董事長,財團法人臺灣省雲林縣私立永年中學,0511128,雲林縣土庫鎮過港里六十九號,供應永年中學舉辦各項教育事業所需一切設備及經費,由羅馬教廷補助不敷之數由董事長捐贈,五十年七月十七日(原登記為臺灣嘉義地方法院),無限期,6980218,1,0590822,0921231,,,,,,,,,,
059法登000003,1,2,許金樹,13,0590911,0590911,0590911,2冊7頁,,0,董事長,財團法人斗六基督教浸信會,0500315,雲林縣斗六鎮和平路三十二號,宣揚耶蘇基督為世人救主教人認識並信仰真神,由基督教浸信會宣道會捐贈及全體教友樂意奉獻,五十年二月十日(原登記臺灣嘉義地方法院50年法字第7號),,91800,1,0590911,0921231,,,,,,,,,,
061法登000000,1,2,許金樹,20,0611228,0611228,0611228,2冊14頁,,0,董事長,財團法人大尖山資學社,0480604,水林鄉大山村大尖山三二五號,資助大山村清寒優秀學生求學,地方人士捐助,四十八年四月十六日,無定期,15624,1,0611228,0921231,,,,,,,,,,
061法登000002,1,1,許金樹,17,0610622,0610622,0610622,2冊11頁,,0,董事長,財團法人私立雲海工業專科學校董事會,0610622,雲林縣林內鄉九芎村,私立雲海工業專科學校法人設立登記，並以創立雲海工業專科學校，並謀求其發展為目的,由私立雲海工業專科學校各董事捐贈,六十一年六月二十二日,無限期,8563400,1,0610622,0921231,,,,,,,,,,
061法登000003,1,1,許金樹,18,0610724,0610724,0610724,2冊12頁,,0,董事長,財團法人雲林縣私立育群高級工商職業學校,0610724,雲林縣斗南鎮小東里四００號,以創辦私立育群高級工商職業學校並謀發展為目的,由董事長捐助,六十一年五月三十日,無限期,5408530,1,0610724,0921231,,,,,,,,,,
061法登000019,1,1,許金樹,19,0611015,0611005,0611005,2冊13頁,,0,董事長,財團法人斗六營造會館,0611005,斗六鎮民生路二二二巷一四號,增進營造同業之聯繫謀求同業之福利研究營造技術協助國家建設,以捐助方式出資,六十一年九月二十六日,永久存立,420000,1,0611005,0921231,,,,,,,,,,
062法登000021,1,1,許金樹,21,0620718,0620718,0620718,2冊15頁,,0,董事長,財團法人雲林縣私立大成高級商工職業學校,0620718,雲林縣虎尾鎮光復路一三０號,以創辦私立大成高級商工職業學校並謀教育發展為目的,由董事捐贈,五十五年八月十五日,無限期,4105784,1,0620718,0921231,,,,,,,,,,
062法登000022,1,1,許金樹,59,0620807,0620807,0620807,2冊21頁,,0,董事長,財團法人臺灣省美北浸信宣道會,0620807,西螺鎮文昌路十七號,遵依基督教聖經促進國外傳道工作,捐助,臺灣省政府，50年4月18日府民一字第28620號(原嘉義地方法院),永久,331591,1,0620807,0921231,,,,,,,,,,
063法登000002,1,1,許金樹,22,0630402,0630402,0630402,3冊1頁,,0,董事長,財團法人北港朝天宮,0630402,雲林縣北港鎮中山路一七八號,以宣揚聖母懿德，倡行尊聖教道，興辦公益事業促進社會福利為目的。,捐募,臺灣省政府民政廳，63年1月16日，民甲字第1642號函,永久,17919637,1,0630402,0921231,,,,,,,,,,
063法登000006,1,2,許金樹,3,0630924,0630924,0630924,1冊3頁,,0,董事長,財團法人天主教會嘉義教區,0540528,嘉義市東川里六鄰山子頂一二八號,以宣揚天主教教義及辦理社會教育並促進慈善事業為目的,所有財產任由天主教會臺灣教區與財團法人聖徒會移交及董事涂敏正捐助,臺灣省政府，45、03、15，(45)府民一字第27026號通知照准(原在嘉義地方法院登記第五號),,7010000,1,0630924,0921231,,,,,,,,,,
063法登000023,1,1,許金樹,23,0630729,0630729,0630729,3冊2頁,,0,董事長,財團法人臺灣省雲林縣北港鎮基督教浸信會,0630729,雲林縣北港鎮西勢街七號,以宣揚基督之福音領導人類歸依基督造就信徒靈性促進救人之精神懇誠服務社會,由會員信徒自由樂捐及其他熱心基督教人士或團體捐贈,雲林縣政府63年7月17日,永久,214689,1,0630729,0921231,,,,,,,,,,
064法登000000,1,5,許金樹,21,0641017,0641017,0641017,3冊1頁,,0,董事長,財團法人雲林縣私立大成高級商工職業學校,0620718,雲林縣虎尾鎮光復路一三０號,以創辦私立大成高級商工職業學校並謀教育發展為目的,由董事捐贈,五十五年八月十五日,無限期,4105784,1,0641017,0921231,,,,,,,,,,
064法登000003,1,2,許金樹,24,0640910,0640910,0640910,2冊16頁,,0,董事長,財團法人雲林縣廖元子公育英會,0490223,雲林縣西螺鎮福田里一七０號,舉辦地方公益事業，聯絡各地宗親情誼,元子公財產收益及會員入會費樂捐等,民國四十九年二月十八日(原嘉義地方法院),無期限,475900,1,0640910,0921231,,,,,,,,,,
065法登000000,1,2,許金樹,15,0650727,0650727,0650727,2冊9頁,,0,董事長,財團法人臺灣省雲林縣斗六鎮湖山寺,0580526,雲林縣斗六鎮湖山里湖山路四八號,一、宣揚佛教教義善導心人濟世救助人群助國家之安寧                    二、舉辦育英教育事業及其他慈善公益事業,由湖山寺(湖山岩)基本財產充當為捐助,五十八年五月十三日,長期,3940490,1,0650727,0921231,,,,,,,,,,
065法登000005,1,2,許金樹,2,0650531,0650531,0650531,1冊2頁,1,0,董事長,財團法人臺灣省雲林縣斗六鎮真一堂,0531104,雲林縣斗六鎮鎮東里永樂街二號,宣揚佛教宗旨，並協助政府慈善救濟事業,樂嬌等四人捐助,五十二年八月十二日(原嘉義地方法院登記第三十一號),永存,549870,1,0650531,0921231,,,,,,,,,,
065法登000025,1,1,許金樹,25,0650730,0650730,0650730,3冊8頁,,0,董事長,財團法人雲林縣私立大成高級商工職業學校,0650730,雲林縣虎尾鎮光復路一三０號,以創辦私立大成高級商工職業學校謀求教育之發展,由董事會捐助,臺灣省政府教育廳，55年8月15日教字第49837號許可書,永久,8079146,1,0650730,0921231,,,,,,,,,,
065法登000026,1,1,許金樹,26,0651105,0651105,0651105,2冊18頁,,0,董事長,財團法人雲林縣斗南鎮斗南國民小學沈健章獎學金基金會,0651105,雲林縣斗南鎮西岐里文昌路一五０號,獎勵斗南國民小學學生及其畢業校友努力向上，藉以培植優秀人才，而促進地方社會之進步。,沈永紹捐贈雲林縣斗南段六八八之一等拾壹筆土地沈永俊捐同右地號六筆土地(持分二分之一),雲林縣政府64年1月13日雲府教學字第452號,永久,1415918,1,0651105,0921231,,,,,,,,,,
066法登000001,1,2,許金樹,10,0660216,0660216,0660216,2冊3頁,,0,董事長,財團法人雲林縣私立崇先中學,0561011,雲林縣大埤鄉尚義村六號,供應本校為舉辦各項教育事業所需之一切設備及經費,建校基地係大埤鄉公所永久無償借予使用建校基金及經費等由創辦人戴元齡籌措,五十一年六月十八日,長期,7684296,1,0660216,0921231,,,,,,,,,,
066法登000002,1,2,許金樹,7,0661004,0661004,0661004,1冊7頁,,0,董事長,財團法人臺灣省雲林縣私立宗聖高級商工職業學校,0551105,雲林縣北港鎮樹腳里大同路四六九號,創辦私立宗聖商業職業學校並謀其發展,董事會捐助,臺灣省政府教育廳，55年5月17日，教三字第35803號,長期,3964852,1,0661004,0921231,,,,,,,,,,
067法登000000,1,2,許金樹,22,0670919,0670919,0670919,3冊1頁,,0,董事長,財團法人北港朝天宮,0630402,雲林縣北港鎮中山路一七八號,以宣揚聖母懿德，倡行尊聖教道，興辦公益事業促進社會福利為目的。,捐募,臺灣省政府民政廳，63年1月16日，民甲字第1642號函,永久,17919637,1,0670919,0921231,,,,,,,,,,
067法登000001,1,1,許金樹,27,0670506,0670506,0670506,3冊5頁,,0,董事長,財團法人基督教浸信會,0670506,雲林縣斗六鎮榮譽路二０五號,傳揚耶穌基督仁愛福音，勸人歸向真神,基督教浸信會信徒奉獻，財團法人臺灣省浸信宣導會捐贈,臺灣省雲林縣政府67年2月16日67府民行字第11080號函許可,無定期,72474,1,0670506,0921231,,,,,,,,,,
067法登000003,1,1,許金樹,28,0670524,0670524,0670524,3冊4頁,,0,董事長,財團法人臺灣省明道雜誌社,0670524,雲林縣斗南鎮四維路四六巷五二號,旨在宏揚中國固有之道德，復興民族文化,捐助人捐助,雲林縣政府67年5月19日六七府行公字第36710號函准予設立,無定期,344661,1,0670524,0921231,,,,,,,,,,
067法登000006,1,2,許金樹,18,0671116,0671116,0671116,2冊12頁,,0,董事長,財團法人雲林縣私立育群高級工商職業學校,0610724,雲林縣斗南鎮小東里四００號,以創辦私立育群高級工商職業學校並謀發展為目的,由董事長捐助,六十一年五月三十日,無限期,11916966,1,0671116,0921231,,,,,,,,,,
068法登000000,1,2,許金樹,17,0680822,0680822,0680822,2冊11頁,,0,董事長,財團法人私立雲海工業專科學校,0610622,雲林縣林內鄉九芎村,私立雲海工業專科學校法人設立登記，並以創立雲海工業專科學校，並謀求其發展為目的,由私立雲海工業專科學校各董事捐贈,六十一年六月二十二日,無限期,8563400,1,0680822,0921231,,,,,,,,,,
068法登000002,1,1,許金樹,29,0680613,0680613,0680613,3冊9頁,,0,董事長,財團法人林麗明獎學基金會,0680613,北港鎮新興街二十六號,鼓勵雲林大專青年求學深造為國家培育英才，貢獻社會服務,由董事林麗明獨自捐助,雲林縣政府68年5月10日(68)府教國字35101號,無限期,1000000,1,0680613,0921231,,,,,,,,,,
068法登000003,1,2,許金樹,2,0680714,0680714,0680714,1冊2頁,1,0,董事長,財團法人臺灣省雲林縣斗六鎮真一堂,0531104,雲林縣斗六鎮鎮東里永樂街二號,宣揚佛教宗旨，並協助政府慈善救濟事業,樂嬌等四人捐助,五十二年八月十二日(原嘉義地方法院登記第三十一號),永存,549870,1,0680714,0921231,,,,,,,,,,
068法登000004,1,1,許金樹,30,0680908,0680908,0680908,3冊12頁,,0,董事長,財團法人天主教中華道明修女會,0680908,斗南鎮永安街五八號,以天主耶穌博愛的精神傳教布道，創辦社會慈善福利事業,由財團法人天主教會嘉義教區捐助,臺灣省雲林縣政府68年8月18日六八府民行字64304號,永久,8140000,1,0680908,0921231,,,,,,,,,,
068法登000005,1,2,許金樹,27,0680913,0680913,0680913,3冊5頁,,0,董事長,財團法人基督教浸信會,0670506,雲林縣斗六鎮榮譽路二０五號,傳揚耶穌基督仁愛福音，勸人歸向真神,基督教浸信會信徒奉獻，財團法人臺灣省浸信宣導會捐贈,臺灣省雲林縣政府67年2月16日67府民行字第11080號函許可,無定期,72474,1,0680913,0921231,,,,,,,,,,
069法登000002,1,2,許金樹,10,0690310,0690310,0690310,2冊3頁,,0,董事長,財團法人雲林縣私立崇先高級中學,0561011,雲林縣大埤鄉尚義村六號,供應本校為舉辦各項教育事業所需之一切設備及經費,建校基地係大埤鄉公所永久無償借予使用建校基金及經費等由創辦人戴元齡籌措,五十一年六月十八日,長期,7684296,1,0690310,0921231,,,,,,,,,,
069法登000005,1,2,許金樹,12,0690417,0690417,0690417,2冊5頁,,0,董事長,財團法人臺灣省雲林縣私立淵明初級中學,0570125,雲林縣林內鄉林中村中正路一六五號,遵照政府規定各私立中等學校應辦理團財法人登記，以建全學校組織為目的,由林內鄉公所提供建校基地，建校經費及設校基金等則由謝延庚、王佐丞等籌措,五十六年一月十六日,長期,1799935,1,0690417,0921231,,,,,,,,,,
069法登000024,1,2,許金樹,24,0690314,0690314,0690314,2冊16頁,,0,董事長,財團法人雲林縣廖元子公育英會,0490223,雲林縣西螺鎮福田里一七０號,舉辦地方公益事業，聯絡各地宗親情誼,元子公財產收益及會員入會費樂捐等,民國四十九年二月十八日(原嘉義地方法院),無期限,475900,1,0690314,0921231,,,,,,,,,,
069法登000031,1,1,許金樹,31,0690317,0690317,0690317,3冊13頁,,0,董事長,財團法人雲林縣後備軍人獎學基金會,0690317,雲林縣斗六鎮中正路二一九號,鼓勵優秀後備軍人及子女求學、向上、培育國家英才貢獻社會服務,雲林縣後備軍人捐助,雲林縣政府68年12月13日六八府教國字第98734號,無限期,1580020,1,0690317,0921231,,,,,,,,,,
070法登000032,1,1,許金樹,32,0701216,0701216,0701216,3冊14頁,,0,董事長,財團法人豐泰關係企業文化基金會,0701216,雲林縣斗六鎮西平路六六六號,興辦公益事業發揚學術文化造福社會,豐泰企業股份有限公司及豐帝企業股份公司共同捐助,雲林縣政府70年12月8日七０府教社字第104053號,無限期,1500000,1,0701216,0921231,,,,,,,,,,
071法登000001,1,5,許金樹,33,0840425,0710510,0710510,3冊15頁,,0,董事長,財團法人雲林縣土庫順天宮,0710510,雲林縣土庫鎮順天里中山路一０九號,促進社會福利,以原有不動產為基礎，並以信徒每年捐獻總額百分之十作為基金,雲林縣政府70年8月5日(70)府民行字第65478號,永久,9384000,1,0710510,0921231,,,,,,,,,,
071法登000002,1,1,許金樹,34,0710707,0710707,0710707,3冊16頁,,0,董事長,財團法人臺灣省立虎中虎女校友獎學基金會,0710707,臺灣省雲林縣虎尾鎮省立虎尾高級中學內,激勵母校在校清寒優秀學生及升讀大專院校之清寒優秀校友，期能培植人才貢獻社會,由省立虎中、虎女歷屆畢業校友與先後服務之教職員先生捐助,臺灣省政府教育廳71年6月18日(七一)教二字第19912號,無限期,1805000,1,0710707,0921231,,,,,,,,,,
071法登000003,1,1,許金樹,35,0711217,0711217,0711217,3冊17頁,,0,董事長,財團法人雲林縣私立信義育幼院,0711217,雲林縣西螺鎮光復東路五一巷一號,舉辦兒童福利事業為宗旨,由創辦人韓雨霖捐助,雲林縣政府68年12月7日(68)府社福字第93541號,無限期,1356244,1,0711217,0921231,,,,,,,,,,
071法登000033,1,1,許金樹,33,0710510,0710510,0710510,3冊15頁,,0,董事長,財團法人雲林縣土庫順天宮,0710510,雲林縣土庫鎮順天里中山路一０九號,促進社會福利,以原有不動產為基礎，並以信徒每年捐獻總額百分之十作為基金,雲林縣政府70年8月5日(70)府民行字第65478號,永久,9384000,1,0710510,0921231,,,,,,,,,,
072法登000002,1,2,許金樹,22,0720429,0720429,0720429,3冊1頁,,0,董事長,財團法人北港朝天宮,0630402,雲林縣北港鎮中山路一七八號,以宣揚聖母懿德，倡行尊聖教道，興辦公益事業促進社會福利為目的。,捐募,臺灣省政府民政廳，63年1月16日，民甲字第1642號函,永久,17919637,1,0720429,0921231,,,,,,,,,,
072法登000003,1,2,許金樹,22,0720620,0720620,0720620,3冊1頁,,0,董事長,財團法人北港朝天宮,0630402,雲林縣北港鎮中山路一七八號,以宣揚聖母懿德，倡行尊聖教道，興辦公益事業促進社會福利為目的。,募捐,臺灣省政府民政廳，63年1月16日，民甲字第1642號函,永久,17919637,1,0720620,0921231,,,,,,,,,,
072法登000031,1,2,許金樹,31,0720126,0720126,0720126,3冊13頁,,0,董事長,財團法人雲林縣後備軍人獎學基金會,0690317,雲林縣斗六鎮中正路二一九號,鼓勵優秀後備軍人及子女求學、向上、培育國家英才貢獻社會服務,雲林縣後備軍人捐助,雲林縣政府68年12月13日六八府教國字第98734號,無限期,1580020,1,0720126,0921231,,,,,,,,,,
072法登000032,1,2,許金樹,32,0721017,0721017,0721017,3冊14頁,,0,董事長,財團法人豐泰關係企業文化基金會,0701216,雲林縣斗六鎮西平路六六六號,興辦公益事業發揚學術文化造福社會,豐泰企業股份有限公司及豐帝企業股份公司共同捐助,雲林縣政府70年12月8日七０府教社字第104053號,無限期,1500000,1,0721017,0921231,,,,,,,,,,
073法登000001,1,1,許金樹,36,0730107,0730107,0730107,3冊18頁,,0,董事長,財團法人許老有慈善基金會,0730107,雲林縣北港鎮北樂路二六五號,救濟貧困，獎勵清寒求學,由許老有、許曾春秋、許清俊等共同先行捐助，嗣後繼續籌集,雲林縣政府72年12月27日七二府社福字第118749號,永久,1200000,1,0730107,0921231,,,,,,,,,,
073法登000003,1,1,許金樹,37,0730124,0730124,0730124,3冊19頁,,0,董事長,財團法人臺灣省雲林縣基督教中華福音道路德會虎尾錫安堂,0730124,雲林縣虎尾鎮華南路八號,傳揚上帝聖道及基督教義並社會之服務,由美國米蘇里路德總會捐贈及錫安堂教友捐獻,雲林縣政府72年11月19日七二府民禮字第106770號,永久,10031350,1,0730124,0921231,,,,,,,,,,
073法登000004,1,2,許金樹,25,0730130,0730130,0730130,3冊8頁,,0,董事長,財團法人雲林縣私立大成高級商工職業學校,0650730,雲林縣虎尾鎮光復路一三０號,以創辦私立大成高級商工職業學校謀求教育之發展,由董事會捐助,臺灣省政府教育廳，55年8月15日教字第49837號許可書,永久,8079146,1,0730130,0921231,,,,,,,,,,
073法登000006,1,2,許金樹,18,0730726,0730726,0730726,2冊12頁,,0,董事長,財團法人雲林縣私立育群高級工商職業學校,0610724,雲林縣斗南鎮小東里四００號,以創辦私立育群高級工商職業學校並謀發展為目的,由董事長捐助,六十一年五月三十日,無限期,11916966,1,0730726,0921231,,,,,,,,,,
073法登000013,1,1,許金樹,39,0731121,0731121,0731121,3冊21頁,,0,董事長,財團法人臺灣省雲林縣西螺基督教會,0731121,雲林縣西螺鎮修文路一三七號,本教會為便利宣揚基督教教義，發揮宗教仁愛精神及興辦社會公益及慈善事業,教徒或有關單位捐助,雲林縣政府73年9月12日(七三)府民禮字第89271號,長期,206200,1,0731121,0921231,,,,,,,,,,
073法登000038,1,1,許金樹,38,0730809,0730809,0730809,3冊20頁,,0,董事長,財團法人臺灣省立斗六中學校友文化教育基金會,0730809,臺灣省雲林縣斗六市省立斗六高級中學內,為激勵母校在校之清寒優秀學生及升讀大專院校之清寒優秀校友，期能培植人才對國家社會有所貢獻,由省立斗六中學歷屆畢業校友與先後服務之教職員先生捐助,臺灣省政府教育廳73年6月22日,無限期,1800000,1,0730809,0921231,,,,,,,,,,
074法登000000,1,2,許金樹,18,0741210,0741210,0741210,2冊12頁,,0,董事長,財團法人雲林縣私立大德高級工商職業學校,0610724,雲林縣斗南鎮小東里四００號,以創辦私立育群高級工商職業學校並謀發展為目的,由董事長捐助,六十一年五月三十日,無限期,13646369,1,0741210,0921231,,,,,,,,,,
074法登000004,1,2,許金樹,2,0740507,0740507,0740507,1冊2頁,1,0,董事長,財團法人臺灣省雲林縣斗六鎮真一堂,0531104,雲林縣斗六鎮鎮東里永樂街二號,宣揚佛教宗旨，並協助政府慈善救濟事業,樂嬌等四人捐助,五十二年八月十二日(原嘉義地方法院登記第三十一號),永存,549870,1,0740507,0921231,,,,,,,,,,
074法登000011,1,2,許金樹,25,0740319,0740319,0740319,3冊8頁,,0,董事長,財團法人雲林縣私立大成高級商工職業學校,0650730,雲林縣虎尾鎮光復路一三０號,以創辦私立大成高級商工職業學校謀求教育之發展,由董事會捐助,臺灣省政府教育廳，55年8月15日教字第49837號許可書,永久,15720435,1,0740319,0921231,,,,,,,,,,
