登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
068法登000010,1,1,洪有川,48,0680820,0680822,0680826,2冊4頁,,0,張天德,財團法人台灣省屏東縣潮州教會聚會所,0680822,屏東縣潮州鎮壽福路一一四號,以傳揚基督福音引人歸主，並以辦理慈善事業公益。,本教會信徒自由捐助。,屏東縣政府中華民國六十八年六月六日,永久,722550,1,0870114,0931014,,,,,,,,,,
068法登000012,1,2,唐志明,10,0681128,0681128,0681130,-2冊12頁,2,2,董事長,財團法人台灣省屏東縣私立明德中學,0530803,屏東縣潮州鎮光春里光春一巷七號,創辦私立明德初級中學，協助政府發展教育.,由創辦人曾慶福、董事長曾梅英、及現任部份董事所捐贈,六十二年十月一日台灣省政府教育廳,永久,22430287,1,0681128,0681230,0681230,,,,,,,,,
068法登000015,1,2,周鴻禹,31,0681019,0681019,0681022,1冊15頁,2,3,林金瑞,財團法人台灣省屏東縣里港丄慈宮協善會,0601227,屏東縣里港鄉大平村大平路五十號,宣揚敬神崇祖，維持淳風美俗，管理丄慈宮財產，興辦慈善事業。,由信徒自由捐助。,台灣省屏東縣政府，中華民國六十年十二月二日,永久,182330,1,0681022,0681122,,,,,,,,,,
069法登000006,1,1,陳玄貞,49,0680912,0690912,0690912,2冊頁,,,蔡水寶,財團法人台灣省屏東區濟陽柯蔡公所（宗祠）,0690912,屏東市中山路60號,為保管財產及敦睦宗誼，秉互助精神，謀宗族之團結，舉辦宗親祭祀及辦理社會福利及維護政府國策為宗旨。,宗親捐助,屏東縣政府中華民國68年6月21日六八屏府民行字第51320號函,無限期,823500,1,0690922,,,,,,,,,,,
069法登000008,1,1,唐志明,50,0691009,0691009,0691011,2冊7頁,,0,周立道,財團法人台灣省屏東縣屏東基督教會,0691009,屏東市民生路田中一橫巷十二號,為宣揚基督教義，領人歸主做耶蘇基督的門徒，並以慈善事業謀求社會福利。,由熱心基督徒捐助。,台灣省屏東縣政府，中華民國六十九年九月十九日,永久,89500,1,0691009,0931014,,,,,,,,,,
069法登000009,1,2,周鴻禹,17,0691120,0691120,0691123,1冊1頁,2,5,董事長,財團法人私立永達工業專科學校,0560725,屏東縣麟洛鄉麟蹄村五鄰中山路三一六號,為供應私立永達工業專科學校所需之一切設備及經費。,由創辦人車轟等捐助,中華民國五十六年六月十日，教育部，台(五六)高字第九八四一號,永久,38702036,1,0691120,0931014,,,,,,,,,,
070法登000002,1,2,周鴻禹,17,0700326,0700326,0700328,1冊1頁,1,5,董事長,財團法人私立永達工業專科學校,0560725,屏東縣麟洛鄉麟蹄村五鄰中山路三一六號,為供應私立永達工業專科學校所需之一切設備及經費。,由創辦人車轟等捐助,中華民國五十六年六月十日，教育部，台(五六)高字第九八四一號,永久,45170907,1,0700326,0931014,,,,,,,,,,
070法登000005,1,2,周鴻禹,19,0700520,0700520,0700522,1冊3頁,2,3,余迺鐸,財團法人屏東市教會聚會所,0560929,屏東市北平路三十六號,以傳基督引人歸主為目的,由眾聖徒所奉獻,台灣省屏東縣政府，中華民國五十六年九月十三日,永久,160050,1,0700520,0931014,,,,,,,,,,
070法登000006,1,1,李麗芳,52,0700906,0790907,0790907,2冊9頁,,0,楊長根,財團法人屏東縣後備軍人獎學基金會,0790907,屏東市大連路六十八號,獎勵品學兼優、家境清寒之後備軍人或其子女,屏東縣後備軍人捐贈,台灣省政府教育廳六十九年八月廿七日,永久,0,1,0890706,0931014,,,,,,,,,,
070法登000008,1,1,洪有川,51,0700621,0700622,0700622,2冊8頁,,0,溫興春,財團法人六堆文化教肯基金會,0700622,屏東縣竹田鄉西勢村六堆忠義祠,促進六堆文化教育之發展，獎勵六堆子弟向學，敦睦鄉親族誼，宏揚愛鄉愛國之精神。,會員入會費、基金所孳生之利息、其他捐助。,屏東縣政府六十九年十二月十二日,永久,1380950,1,0870508,0931014,,,,,,,,,,
070法登000009,1,2,陳玄真,27,0700622,0700622,0700625,1冊11頁,2,3,郭榮祥,財團法人台灣省屏東縣私立華洲高級工業家事職業學校,0590123,屏東市歸心里九號,創辦工商職業學校并謀其發展,由創辦人郭榮祥及現任部份董事捐贈,五十八年六月十五日台灣省教育廳,無限期,24811614,1,0700622,0700827,,,,,,,,,,
071法登000001,1,2,周鴻禹,17,0710108,0710708,0710710,1冊1頁,1,5,董事長,財團法人私立永達工業專科學校,0560725,屏東縣麟洛鄉麟蹄村五鄰中山路三一六號,為供應私立永達工業專科學校所需之一切設備及經費。,由創辦人車轟等捐助,中華民國五十六年六月十日，教育部，台(五六)高字第九八四一號,永久,56866916,1,0831028,0931014,,,,,,,,,,
072法登000012,1,2,周鴻禹,22,0720721,0720721,0720723,1冊6頁,2,5,鍾炳堂,財團法人台灣省屏東縣私立志成高級商工職業學校,0580501,屏東縣潮州鎮彭城里彭城路三一五號,創立私立志成商業職業學校並謀其發展,由吳騰耀捐贈,中華民國五十六年六月一日,永久,9428224,1,0720721,0931014,,,,,,,,,,
072法登000014,1,2,唐志明,32,0720813,0720813,0720816,1冊16頁,2,3,董事長,財團法人台灣省屏東縣北勢寮保安宮,0610517,屏東縣枋寮鄉中寮中正路一號,以宣揚敬神，維持淳風美俗，管理寺廟財產，興辦慈善事業，促進社        會福利。,由信徒捐助,台灣省屏東縣政府，中華民國六十一年四月廿四日,永久,89500,1,0720813,0720830,0720830,,,,,,,,,
073法登000001,1,1,唐志明,55,0730112,0730116,0730117,2冊13頁,,0,萬定一,財團法人屏東縣私立公益慈善服務基金會,0730116,屏東市信義路一四一號,乔助政府推行社會福利政策，辦理急難貧困濟助家境清寒優秀學生等事業為目的。,由贊助本會宗旨之熱心人士樂捐之。,屏東縣政府七十二年十二月二日。,永久,5000000,1,0730117,0931014,,,,,,,,,,
073法登000004,1,2,周鴻禹,17,0730229,0730229,0730302,1冊1頁,2,6,董事長,財團法人私立永達工業專科學校,0560725,屏東縣麟洛鄉麟蹄村五鄰中山路三一六號,為供應私立永達工業專科學校所需之一切設備及經費。,由創辦人車轟等捐助,中華民國五十六年六月十日，教育部，台(五六)高字第九八四一號,永久,65253194,1,0730229,0931014,,,,,,,,,,
073法登000006,1,2,,9,0730313,0730313,0730316,1冊10頁,1,0,董事長,財團法人台灣省屏東縣私立民生高級工商職業學校,0530218,屏東市瑞光里民生東路十二號,協助政府發展職業教育,由屏東市第一信用合作社捐助,五十一年一月二十九日台灣省政府教育廳,無限期,10132636,1,0830601,0731012,,,,,,,,,,
073法登000010,1,2,周鴻禹,22,0730427,0730427,0730430,1冊6頁,1,5,鍾炳堂,財團法人台灣省屏東縣私立志成高級商工職業學校,0580501,屏東縣潮州鎮彭城里彭城路三一五號,創立私立志成商業職業學校並謀其發展,由吳騰耀捐贈,中華民國五十六年六月一日,永久,16169592,1,0730427,0931014,,,,,,,,,,
073法登000014,1,1,唐志明,56,0730701,0730705,0730707,2冊14頁,,0,林雲騰,財團法人台灣省屏東縣東港東隆宮,0730705,屏東縣東港鎮東隆街廿一號之一,奉祀溫府王爺為主神、闡揚我國傳統正道及興辦公益慈善事業，策進國泰民安，樂利民生為宗旨。,以原東隆宮所有財產及其孳息捐助之,台灣省屏東縣政府，中華民國六十六年一月十一日，屏府民行字第一０九五０七號,永久,44672075,1,0730705,0931014,,,,,,,,,,
073法登000015,1,2,唐志明,13,0730831,0730831,0730903,2冊15頁,2,3,黃道宜,財團法人台灣省屏東縣私立慈惠高級護理助產職業學校,0540809,屏東市中正路三０二號,創立私立慈惠護理助產職業學校，協助政府發展護理教育。,由創辦人黃道宜、李順天、蔡李鴦及部份董事捐贈。,台灣省屏東縣政府，中華民國五十三年九月卅日，屏府教中字第五七五三二號。,永久,25518907,1,0730902,0731218,,,,,,,,,,
073法登000016,1,2,唐志明,55,0730709,0730716,0730116,2冊13頁,,1,顏文一,財團法人屏東縣私立公益慈善服務基金會,0730116,屏東市信義路一四一號,乔助政府推行社會福利政策，辦理急難貧困濟助家境清寒優秀學生等事業為目的。,由贊助本會宗旨之熱心人士樂捐之。,屏東縣政府七十二年十二月二日。,永久,5000000,1,0730716,0931014,,,,,,,,,,
073法登000021,1,2,周鴻禹,29,0731115,0731115,0731118,1冊13頁,2,3,朱庭南,財團法人台灣省屏東縣屏東中華路基督教會,0600421,屏東市中華路一六三號,傳揚耶蘇救世大恩，造福人群。,由信徒捐助。,台灣省屏東縣政府，中華民國六十年三月廿二日，,永久,1920000,1,0731118,0731218,,,,,,,,,,
073法登000023,1,2,周鴻禹,24,0731121,0731121,0731124,1冊8頁,2,4,鄭天祥,財團法人屏東縣私立新基高級中學,0580707,屏東縣東港鎮新基街一二八號,遵照教育宗旨創辦家職協助政府發展地方教育為目的,由鄭天祥捐助,台灣省政府教育廳，中華民國五十二年八月十九日,永久,33890919,1,0731121,0731228,,,,,,,,,,
073法登000027,1,2,周鴻禹,22,0731210,0731210,0731203,1冊6頁,1,5,吳騰耀,財團法人台灣省屏東縣私立志成高級商工職業學校,0580501,屏東縣潮州鎮彭城里彭城路三一五號,創立私立志成商業職業學校並謀其發展,由吳騰耀捐贈,中華民國五十六年六月一日,永久,17888392,1,0731210,0931014,,,,,,,,,,
073法登000029,1,2,周鴻禹,18,0731214,0731214,0731215,1冊2頁,2,5,蔡文昇,財團法人台灣省屏東縣私立南榮國民中學,0560929,屏東縣崁頂鄉園寮村田寮路一之十五號,協助政府發展教育,由創辦人陳耀火及董事捐贈,台灣省政府教育廳，五十六年六月十二日，教二字第四二八二四號,永久,1799560,1,0731214,0931014,,,,,,,,,,
073法登000032,1,1,周鴻禹,57,0731218,0731218,0731219,2冊15頁,,0,溫興春,財團法人台灣省立潮州高級中學文化教育基金會,0731218,屏東縣潮州鎮中山路十一號,為激勵本校學生升學及鼓勵成績優異之國中畢業生升學本校,由校友及社會人士等捐助,台灣省政府教育廳，七十三年十月廿日教五字第七八六五二號,永久,1785728,1,0731219,0740119,,,,,,,,,,
074法登000009,1,2,唐志明,50,0740307,0740307,0740308,2冊7頁,2,2,周立道,財團法人台灣省屏東縣屏東基督教會,0691009,屏東市民生路田中一橫巷十二號,為宣揚基督教義，領人歸主做耶蘇基督的門徒，並以慈善事業謀求社會福利。,由熱心基督徒捐助。,台灣省屏東縣政府，中華民國六十九年九月十九日,永久,89500,1,0740307,0931014,,,,,,,,,,
