登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
045法登000018,1,1,鄭忠仁,18,0370828,0370828,0370831,3冊1頁,,0,董事長,財團法人財法人台灣省苗栗縣私立建台高級中學,0370828,設:苗栗縣苗栗市福麗里至公路二五一號,創辦私立建台高級中學並謀其發展,本財團法人董事會籌資購買土地建築校舍購置設備為財產供本校教育,三十七年三月二十八日教育部,無限期,142748769,1,0870220,0921224,,,,,,,,,,
045法登000020,1,1,鄭忠仁,20,0450913,0450913,0450916,3冊5頁,,0,董事長,財團法人天主教聖神傳教會,0450913,設:新竹市瑞華街六十號,協助當地主教辦理宗教慈善、教育、社會福利各項事業,天主教聖神傳教會馬總會捐助,四十五年九月一日新竹縣政府,無限期,69572000,1,0450913,0921224,,,,,,,,,,
045法登000021,1,1,鄭忠仁,21,0450913,0450913,0450916,3冊6頁,,0,雷明慧,財團法人天主教聖衣會新竹女修院,0450913,新竹市西門街九九號,協助中國當地主教辦理宗教慈善社會福利各項事業,由總會贈與,四十五年九月三日新竹縣政府,無限期,80000,1,0450913,0921224,,,,,,,,,,
045法登000022,1,1,鄭忠仁,22,0451123,0451123,0451126,3冊7頁,,0,董事長,財團法人苗栗慈導寺,0451123,設:苗栗縣苗栗市青苗里建台街卅三巷一號,宣揚佛教增進古有道德,原本願寺暨本山本願寺所有土地房屋組織更名為本財團名義及信徒捐,四十五年十月二日苗栗縣政府,無限期,11150000,1,0451123,0921224,,,,,,,,,,
046法登000024,1,1,鄭忠仁,24,0460425,0460425,0460428,3冊10頁,,0,董事長,財團法人新竹天主教瑪利亞方濟各傳教女修會,0460425,設:新竹市高乱路一一一號,協助中國當地主教辦理宗教慈善教育社會福利各項事業,由總會撥付,四十六年四月十三日新竹縣政府,無限期,240311170,1,0460425,0921224,,,,,,,,,,
047法登000027,1,1,鄭忠仁,27,0470225,0470225,0470228,3冊15頁,,0,董事長,財團法人台灣省新竹縣姜義豐育英會,0470225,設:新竹縣北埔鄉北埔村中正路壹號,以獎勵教育為目的,由原有限會社義豐公會所有不動產捐助依合法程序變更為本財團名義,四十六年六月二十九日新竹縣政府,無限期,430000,1,0470225,0921224,,,,,,,,,,
047法登000029,1,1,鄭忠仁,29,0470409,0470409,0470412,3冊18頁,,0,董事長,財團法人新竹縣竹東鎮五峰寺籌建會,0470409,新竹縣竹東鎮員崠里二鄰員崠子一八號,興建五乱寺宣揚佛教並整修五指山環境以供民眾遊覽喚起保護名山勝景美化風景為宗旨,有志者捐助,四十七年一月四日新竹縣政府,無限期,77763,1,0870220,0921224,,,,,,,,,,
047法登000030,1,1,鄭忠仁,30,0471215,0471215,0471218,3冊19頁,,0,董事長,財團法人新竹縣天主教聖母聖心會,0471215,新竹市南大路二二七號,協助中國當地主教辦理宗教、慈善、教育、社會福利各項事業,由總會撥付,四十七年十二月四日新竹縣政府,無限期,250000,1,0870220,0921224,,,,,,,,,,
048法登000032,1,1,鄭忠仁,32,0480615,0480615,0480618,3冊22頁,,0,董事長,財團法人中華基督教信義會苗栗教會,0480615,苗栗縣苗栗鎮中苗里建功街九號,闡揚基督福音擴展教堂兼施慈善救濟事業,由信徒自由樂捐或由信義總會即西差會捐助之,四十七年十一月二十八日苗栗縣政府,無限期,257632,1,0870220,0921224,,,,,,,,,,
048法登000033,1,1,鄭忠仁,33,0481005,0481005,0481008,3冊23頁,,0,董事長,財團法人陳雲如祭祀公業,0481005,新竹市牛埔里店仔口二六號,護衛祖居、祖瑩、祀祖先及獎後裔向學所需之事項,由陳雲如捐助,四十八年四月四日新竹縣政府,無限期,620000,1,0870220,0921224,,,,,,,,,,
049法登000034,1,1,鄭忠仁,34,0490209,0490209,0490212,3冊24頁,,0,董事長,財團法人新竹縣天主教烏蘇拉聖心會,0490209,設:新竹縣湖口鄉愛勢村民族街八十四號,協助中國當地主教辦理宗教慈善、教育、社會福利各種產業,由總會撥付,四十九年二月七日新竹縣政府,無期限,150000,1,0870220,0921224,,,,,,,,,,
049法登000036,1,1,鄭忠仁,36,0490311,0490311,0490314,3冊27頁,,0,董事長,財團法人台灣省苗栗縣石觀音寺財團,0490311,苗栗縣苗栗鎮青苗里建臺街九號,宣揚教義興辦公益慈善事業促進社會福利擴充佛教基礎及其他育英事業,原石觀音寺所有土地房屋等更名為本財團,四十九年三月九日苗栗縣政府,無限期,50000,1,0870220,0921224,,,,,,,,,,
049法登000037,1,1,鄭忠仁,37,0490419,0490419,0490422,3冊28頁,,0,董事長,財團法人新竹獅頭山海會庵,0490419,新竹縣峨眉鄉垎坪村五四號,宏揚佛法教化尼眾,捐助,四十九年三月十七日新竹縣政府,無期限,157000,1,0870220,0921224,,,,,,,,,,
049法登000039,1,1,鄭忠仁,39,0490523,0490523,0490526,4冊1頁,,0,董事長,財團法人苗栗縣私立大成高中學,0490523,設:苗栗縣頭份鎮新華里二鄰六十五號,創辦私立大成中學並謀其發展為目的,由本會董事及地方熱心教育人士籌資購買及建築房屋捐獻為本會財產,四十九年五月十九日苗栗縣政府,無限期,42280861,1,0870220,0921224,,,,,,,,,,
049法登000040,2,1,鄭忠仁,40,0490727,0490727,0490730,4冊5頁,,0,董事長,社團法人新竹縣汽車客運商業同業公會,0490727,新竹縣新竹市中華路二二六號,以維持增進同業之公共利益及矯正弊害為目的,會費徵收方法應經會員大會通過後交董事會執行之,四十八年七月四日新竹縣政府,無期限,0,1,0870220,0921224,,,,,,,,,,
049法登000041,2,1,鄭忠仁,41,0490727,0490727,0490730,4冊7頁,,0,理事長,社團法人新竹縣汽車貨運商業同業公會,0490727,新竹縣新竹市中華路貳貳陸號,維持增進同業之公共利益及矯正弊害為目的,會費徵收方法應經會員大會通過後交董事會執行之,四十八年七月四日新竹縣政府,無期限,0,1,0870220,0921224,,,,,,,,,,
049法登000042,2,1,鄭忠仁,42,0490819,0490819,0490822,4冊9頁,,0,理事長,社團法人新竹縣汽車司機業職業工會,0490819,新竹市三民里民權路貳陸號,為同業聯絡感情增進智識技能發達生產維持並改善勞動條件及生活進而協助政府建設三民主義新台灣之目的,依章程所定及會員大會決議方法征收會費,四十九年七月十二日新竹縣政府,無期限,0,1,0870220,0921224,,,,,,,,,,
049法登000043,1,1,鄭忠仁,43,0491006,0491006,0491009,4冊13頁,,0,董事長,財團法人台灣省新竹市私立曙光女子高級中學,0491006,設:新竹市北大路六十一號,辦理私立曙光女子高中學,並謀求其發展,由天主教聖神修女傳教會捐助,四十九年十月四日台灣省政府教育廳,無限期,339837796,1,0870220,0921224,,,,,,,,,,
049法登000044,1,1,鄭忠仁,44,0491202,0491202,0491205,4冊17頁,2,2,董事長,財團法人基督教新竹聖教會,0491202,新竹市榮光里東門街肆拾夰號,為建設教會會堂管理處分所屬動產、不動產,由基督教信徒自由樂捐,四十九年三月十五日新竹縣政府,無期限,38361000,1,0870220,0921224,,,,,,,,,,
049法登000046,1,1,鄭忠仁,46,0491222,0491222,0491225,4冊25頁,,0,董事長,財團法人新竹縣基督教中華聖潔會,0491222,新竹市延平路七十七號,建設教會堂、所有管理、處分新竹縣基督教中華聖潔會所屬之動產、不動產,由瑞典聖潔會及基督教信徒自由樂捐充之,四十九年三月十五日新竹縣政府,供期限,120000,1,0870220,0921224,,,,,,,,,,
049法登000047,1,1,鄭忠仁,47,0491222,0491222,0491225,4冊27頁,,0,董事長,財團法人台灣省苗栗縣私立君毅高級中學,0491222,設:苗栗縣竹南鎮山佳里一鄰公義路二四五號,發展地方教育,由董事出資及捐贈收入,四十七年十二月九日台灣省政府教育廳,無限期,74632278,1,0870220,0921224,,,,,,,,,,
050法登000048,1,1,鄭忠仁,48,0500110,0500110,0500113,4冊31頁,,0,董事長,財團法人臺灣省新竹市私立光復高級中學,0500110,新竹市光復路二段一五三號,創辦臺灣省新竹市私立光復高級中學,並謀其發展為目的。,由李仲英捐助及其他有志者捐獻。,五十年一月十五日臺灣省政府教育廳,無限期,139421013,1,0870220,0921224,,,,,,,,,,
050法登000049,1,1,鄭忠仁,49,0500510,0500510,0500513,4冊33頁,,0,董事長,財團法人中國煤礦開發股份有限公司職工福利,0500510,新竹市建中路八號,謀求職工公共利益以期達到改善生活為目的,,四十九年七月十八日新竹縣政府,無期限,28780,1,0870220,0921224,,,,,,,,,,
050法登000053,1,1,鄭忠仁,53,0500826,0500826,0500829,4冊45頁,,0,董事長,財團法人臺灣省新竹市私立曙光國民小學,0500826,新竹市北大路七十號,辦理私立曙光國民小學,並謀其發展。,由天主教聖神修女傳教會捐助,五十年八月二十五日臺灣省教育廳,無限期,108556185,1,0500826,0921224,,,,,,,,,,
050法登000054,1,1,鄭忠仁,54,0500826,0500826,0500829,4冊47頁,,0,董事長,財團法人台灣省新竹縣私立上智國民小學,0500826,新竹縣竹東鎮東寧路九三一號,配合政府教育政謀其健全發展為國培育有用人才,捐助,五十年八月二十五日新竹縣政府,無限期,53424605,1,0870220,0921224,,,,,,,,,,
050法登000055,1,1,鄭忠仁,55,0501226,0501226,0501227,4冊49頁,2,2,董事長,財團法人台灣省天主教會新竹教區,0501226,設:新竹市北大路一六六巷十六號,為供應本教區所需之一切傳教設備及經費以維持本教區現在及將來所辦之宗教慈善教育社會福利各項事業,,五十年十二月十一日新竹縣政府,無限期,372759,1,0870220,0921224,,,,,,,,,,
051法登000058,1,1,鄭忠仁,58,0510731,0510731,0510831,4冊55頁,,0,董事長,財團法人魏兆弼,0510731,設:新竹縣新埔鎮下寮里十三鄰九三號,為魏兆弼公豐功懿德,倡行祀效道,圖謀財團之發展並求謀宗親之和睦,獎勵派下子孫之向學宗旨。,有關宗之捐助,五十一年五月十六日新竹縣政府,永久存立,174000,1,0510731,0921224,,,,,,,,,,
051法登000059,1,1,鄭忠仁,59,0511109,0511109,0511112,4冊57頁,,0,董事長,財團法人台灣省苗栗縣私立蘭平托兒所,0511109,設:苗栗縣苗栗市中山路一六六號,為興辦托兒事業,啟發兒童之身心健全,誘導兒童智識,以奠定良好國民之基礎。,捐助,五十一年十一月九日苗栗縣政府,無限期,166872,1,0870313,0921224,,,,,,,,,,
052法登000060,1,1,鄭忠仁,60,0520131,0520131,0520203,5冊1頁,,0,董事長,財團法人天主教穌肋傷女修會,0520131,新竹縣橫山鄉新興村九讚頭一九二之三號,為供應本修會所需之一切設備及經費,以推行本會之傳教及其他公益慈善事業,由總會及其他團體或私人捐助,五十二年一月十一日新竹縣政府,無限期,198115,1,0520131,0921224,,,,,,,,,,
052法登000061,1,1,鄭忠仁,61,0510106,0510106,0520309,5冊3頁,,0,董事長,財團法人台灣省新竹縣私立內思高級工業職業,0510106,新竹縣新埔鎮四座里二四九號,創辦內思工校,並謀其發展,由財團法人天主教耶穌會等捐助,四十七年九月十三日台灣省教育廳,無期限,103958147,1,0510106,0921224,,,,,,,,,,
052法登000062,1,1,鄭忠仁,62,0821018,0821018,0821021,5冊5頁,2,2,董事長,財團法人台灣基督長老教會聖經書院,0821018,新竹市光鎮里高峰路五十六號,以傳揚基督福音並以聖經神學及基督教教育培養教會工作人員發展台灣基督長老教會辦理教會公益事業為目的,總會交付金，會友獻金,五十二年七月四日新竹縣政府,無期限,1665543630,1,0821105,0921224,,,,,,,,,,
052法登000063,1,1,鄭忠仁,63,0520727,0520727,0520730,5冊9頁,,0,董事長,財團法人苗栗縣私立中興高級商工職業學校,0520727,設：苗栗縣竹南鎮大營路二一一號,以創辦苗栗縣私立中興高級商工職業學校並謀其發展為目的,創辦人捐贈,五十一年八月十一日台灣省政府教育廳,無限期,579585,1,0520727,0921224,,,,,,,,,,
052法登000065,1,1,陳駿璧,65,0521128,0521128,0521201,5冊15頁,1,0,董事長,財團法人臺灣基督教神召會,0521128,苗栗縣竹南鎮正南里十四鄰和平街五十八號,本財團設立的目的是為協助本財團所屬各地方教會在政府法律之下遵照新舊約聖經宣傳耶穌基督救贖之福音並興辦教育及一切有關文字佈道廣播及社會慈善事業,信徒捐助,五十二年八月二十六日新灣省政府民政廳,無限期,3069543,1,0521128,0921224,,,,,,,,,,
053法登000070,1,1,鄭忠仁,70,0530930,0530930,0531003,529冊0頁,,0,董事長,財團法人中國玻璃工業研究所,0530930,新竹縣竹東鎮大鄉里大鄉１００號,本所從事玻璃科學及玻璃工業之研究、市場之調查及分析訓練玻璃工業技術人員，進而服務國內外玻璃工業界及有關企業，以期獲得技術之改進與將來之發展。,,五十三年七月十八日經濟部,無期限,9591500,1,0530930,0921224,,,,,,,,,,
053法登000071,1,1,鄭忠仁,71,0531105,0531105,0531108,5冊33頁,,0,董事長,財團法人中國葯草醫學研究所,0531105,新竹市中山里中山路七五號,為供應中國葯草醫學研究所所需一切設備及經費,,五十三年九月八日新竹縣政府,無期限,120000,1,0531105,0921224,,,,,,,,,,
054法登000073,1,1,鄭忠仁,73,0540216,0540216,0540219,5冊37頁,,0,董事長,財團法人許振乾獎學財團,0540216,新竹市榮光里民族路二號二樓,本財團依據許振乾先生之遺志,以獎勵居住台灣省新竹市、縣區域內之優秀、清寒學生就學為目的,許振乾遺囑全額捐助,五十四年二月十日新竹市政府,無期限,3225000,1,0540216,0921224,,,,,,,,,,
054法登000076,1,1,謝怜聰,76,0541007,0541007,0541008,5冊43頁,,,鄭連坤,財團法人台灣基督長老教會新竹中會,0541007,新竹市勝利路一八五號,為圖謀基督教健全之發展，而幫助台灣基督長老教會新竹中會之傳道事工，並致力管理本會所屬資產,信徒捐住,五十四年十月四日　　台灣省政府民政局,永　　　九,2000000,1,0541007,0921224,,,,,,,,,,
054法登000077,1,1,鄭忠仁,77,0541016,0541016,0541019,5冊45頁,1,0,董事長,財團法人私立元培醫事技術專科學校董事會,0541016,新竹市香山坑一之一號,為供應私立元培醫事技術專科學校所需之一切設備及經費,創校人捐助,五十四年十月一日教育部,永久,10000000,1,0541016,0921224,,,,,,,,,,
054法登000079,1,1,鄭忠仁,79,0541027,0541027,0541027,5冊49頁,1,0,董事長,財團法人台灣省中華基督教信義會,0541027,新竹市建功一路二號,傳播基督教福音為基礎，引人歸主及興辦慈善公益，宏揚上帝博愛,由美國信義會（差會）與我國教會信徒捐獻。,五十四年九月二十一日新竹縣政府,無限期,12607640,1,0820904,0820910,0820910,,,,,,,,,
054法登000080,1,1,鄭忠仁,80,0541108,0541108,0541111,5冊51頁,,0,董事長,財團法人台灣省新竹縣若瑟職工青年會,0541108,新竹市北大路四０號之一,資助新竹工人就業就學以謀工人福利、改善工人生活為目的,捐助,五十四年十月二十七日新竹縣政府,無限期,100000,1,0541108,0921224,,,,,,,,,,
054法登000081,1,1,鄭忠仁,81,0541211,0541211,0541214,5冊53頁,,0,董事長,財團法人台灣省新竹縣私立義民高級中學,0541211,新竹縣竹北市中正西路十五號,以實施三民主義教育，培養忠國家、愛民族、思想純正之優秀青年，並謀其發展為目的,由竹北市公所及財團法人褒忠亭義民中學財團捐助,五十四年十月二十七日台灣省政府教育廳,無限期,78571629,1,0541211,0921224,,,,,,,,,,
055法登000082,1,1,鄭忠仁,82,0550104,0550104,0550107,5冊55頁,1,0,董事長,財團法人私立明新工商專科學校,0550104,新竹縣新豐鄉新興路一號,創辦私立明新工商專科學校並謀其發展,本財團之基金新台幣五百萬元由王宗山、李鴻超、郝立緒等捐助,五十四年十月二日教育部,永久,934048814,1,0550104,0921224,,,,,,,,,,
055法登000084,1,1,鄭忠仁,84,0550321,0550321,0550324,5冊59頁,,0,董事長,財團法人食品工業發展研究所,0550321,新竹市食品路三三一號,以研究改進及發展食品加工技術，推行新產品，輔導及協助國內食品工業改良其生產技術，以提高品質減低成本，並訓食品加工技術人才以促進食品工業之發展為宗旨。,捐助,五十五年二月二十五日經濟部,無限期,9500000,1,0550321,0921224,,,,,,,,,,
055法登000085,1,1,鄭忠仁,85,0550325,0550325,0550328,6冊1頁,,0,董事長,財團法人基督教中華傳道會台灣新恩堂董事會,0550325,新竹市東大路士林里一七八號,本財團以建設新恩堂教堂及管理新恩堂所有財產以達成傳播基督福音為目的,由中華傳道會教友奉猷之,五十五年三月十二日新竹縣政府,無限期,154151,1,0550325,0921224,,,,,,,,,,
055法登000086,1,1,鄭忠仁,86,0550405,0550405,0550408,6冊2頁,,0,董事長,財團法人台灣竹東基督教神召會,0550405,竹東鎮長春路一六三號,宣揚基督教義廣傳福音舉辦教育事業為目的,由本財團信徒自由奉獻之,五十五年二月十一日新竹縣政府,無限期,92000,1,0550405,0921224,,,,,,,,,,
055法登000087,1,1,鄭忠仁,87,0550629,0550629,0550702,6冊3頁,,0,董事長,財團法人台灣省苗栗縣兵役協會,0550629,苗栗縣苗栗鎮中苗里縣府路一００號,協助地方政府宣揚兵役法令暨辦理有關兵役行政使國民踴躍服行兵役義務及維護征屬應享受之權益為目的,,五十五年六月八日苗栗縣政府,無限期,520000,1,0550629,0921224,,,,,,,,,,
055法登000088,1,1,鄭忠仁,88,0550720,0550720,0550723,6冊4頁,,0,董事長,財團法人台灣金屬迱業股份有限公司新竹煤礦,0550720,新竹縣尖石鄉麥樹仁四八號,以辦理本礦員工福利為目的,,五十五年七月一日新竹縣政府,無限期,730722,1,0550720,0921224,,,,,,,,,,
056法登000010,1,2,謝怜聰,76,0560505,0560505,0560506,5冊43頁,2,2,鄭連坤,財團法人北部台灣基督長老教會新竹中會,0541007,新竹市勝利路一八五號,為圖謀基督教健全之發展，而幫助台灣基督長老教會新竹中會之傳道事工，並致力管理本會所屬資產,信徒捐住,五十四年十月四日　　台灣省政府民政局,永　　　九,2000000,1,0560505,0921224,,,,,,,,,,
056法登000092,1,1,鄭忠仁,92,0560620,0560620,0560623,6冊8頁,,0,董事長,財團法人私立大華工商專科學校,0560620,新竹縣芎林鄉水坑村二０之一號,為遵照國家教育政策，暨現行教育法令之規定，辦理私立大華工商專科學校，并謀其健全發展。,由創辦人章宗鈺捐贈,五十八年七月十五日教育部,永久,343160148,1,0560620,0921224,,,,,,,,,,
056法登000093,1,1,鄭忠仁,93,0561021,0561021,0561024,7冊1頁,,0,董事長,財團法人台灣省新竹市私立磐石高級中學,0561021,新竹市西大路六八三號,創辦私立磐石高級中學並謀其發展,董事會捐助,五十六年六月八日教育廳,無限期,29604547,1,0561021,0921224,,,,,,,,,,
057法登000094,1,1,鄭忠仁,94,0570209,0570209,0570212,7冊2頁,1,0,董事長,財團法人曾公欲慶祭祀公業,0570209,新竹市牛埔東路一０五號二樓會議室,以祭祀先祖欲慶及敦親睦族吸謀會員福利為宗旨,原祭祀公業曾欲慶遺產甲其管理人曾銀金捐出,五十六年七月四日新竹縣政府,無限期,150000,1,0570209,0921224,,,,,,,,,,
058法登000095,1,1,鄭忠仁,95,0580109,0580109,0580112,7冊3頁,,0,董事長,財團法人新竹縣基督教信義宗靜安院,0580109,新竹市公園路四二號,為基督教福音教義宣提青年輔導教會福利事業社會慈善事業為目的,由董事長安德單獨捐助,五十七年十二月十二日新竹縣政府,無限期,200000,1,0580109,0921224,,,,,,,,,,
058法登000096,1,1,鄭忠仁,96,0580211,0580211,0580214,7冊4頁,,0,董事長,財團法人新竹縣觀光協會,0580211,新竹市中山里中山路七五號,以促進本縣境內觀光事業之發展為目的,由本會各會員捐助,五十七年十一月三十日新竹縣政府,無限期,50539,1,0580211,0921224,,,,,,,,,,
058法登000099,1,1,鄭忠仁,99,0581202,0581202,0581205,7冊7頁,,0,董事長,財團法人新竹玻璃製造廠股份有限公司職工福,0581202,新竹縣竹東鎮大林路八號,以辦理本公司職工福利為目的,由公司資本總額及職工薪資提撥,五十八年十月二十八日台灣省政府社會處,無限期,8911510,1,0581202,0921224,,,,,,,,,,
059法登000077,1,2,謝怜聰,77,0590120,0590127,0590127,5冊45頁,1,0,董事長,財團法人私立元培醫事技術專科學校董事會,0541016,新竹市香山坑一之一號,為供應私立元培醫事技術專科學校所需之一切設備及經費,創校人捐助,五十四年十月一日教育部,永久,10000000,1,0590127,0921224,,,,,,,,,,
059法登000100,1,1,鄭忠仁,100,0590128,0590128,0590131,7冊8頁,,0,董事長,財團法人台灣省新竹縣肗頭山蓮華寺,0590128,新竹縣竹北鄉十興村肗頭山下三十九號,宣揚佛教敦睦信徒友誼興辦慈善公益事業,蓮華寺捐助,五十九年一月二十一日新竹縣政府,無限期,895892,1,0590108,0921224,,,,,,,,,,
059法登000101,1,1,鄭忠仁,101,0590409,0590409,0590412,7冊9頁,,0,董事長,財團法人台灣省苗栗縣私立育民高級工業家事,0590409,苗栗縣苗栗市水源里八鄰卅七號,本財團法人設立之目的為遵照國家教育政策暨現行教育法令之規定辦埋職業學校並謀其健全發展。,捐助,五十九年二月十八日台灣省政府教育廳,無限期,52163291,1,0590409,0921224,,,,,,,,,,
059法登000102,1,1,鄭忠仁,102,0590505,0590505,0590508,7冊10頁,,0,董事長,財團法人祭祀公業莊清泉、東澗財團,0590505,新竹縣芎林鄉下山村七十三號,為永祀祖先,團結派下全員,發揚敦親睦族共濟精神,以期派下榮,貢獻國家社會為目的,派下人捐助,五十九年四月二十日新竹縣政府,無限期,73130,1,0590505,0921224,0981105,,,,,,,,,
059法登000103,1,1,鄭忠仁,103,0590707,0590707,0590710,7冊11頁,,0,董事長,財團法人謝京賢公育英財團,0590707,苗栗縣公垑鄉尖山村十一鄰一六二號,以舉辦慈善救濟教育事業藉以宏揚社會運動振興教學及維持謝氏宗祠墳墓祀典為目的,捐助,五十九年六月十二日苗栗縣政府,供限期,356787,1,0590707,0921224,,,,,,,,,,
059法登000104,1,1,鄭忠仁,104,0590821,0590821,0590824,7冊12頁,,0,董事長,財團法人新竹博愛慈善福利協會,0590821,新竹市中山路二八一巷二號,辦理教會、社會慈善事業、社會福社輔導就業。,夏榮光、劉建源捐助,五十九年三月十三日新竹縣政府,無限期,170000,1,0590821,0921224,,,,,,,,,,
059法登000107,1,1,鄭忠仁,107,0591209,0591209,0591212,7冊15頁,,0,董事長,財團法人新竹縣五乱景德會,0591209,新竹縣北埔鄉外坪村八鄰六股十一之二號,本法人以研習弘揚佛法、道教、聖賢哲理,恢復固有道德與智能,保護育樂資源,增進身心健康興辦社會公益及慈善事業為目的,捐助,五十九年十二月三日新竹縣政府,無限期,1499712,1,0591209,0921224,,,,,,,,,,
060法登000010,1,2,謝怜聰,76,0600531,0600531,0600601,5冊43頁,2,3,邱碧祥,財團法人北部台灣基督長老教會新竹中會,0541007,新竹市光鎮里高峰路一一０號,為圖謀基督教健全之發展，而幫助台灣基督長老教會新竹中會之傳道事工，並致力管理本會所屬資產,信徒捐助,五十四年十月四日　　台灣省政府民政局,永　　　九,2000000,1,0600531,0921224,,,,,,,,,,
