登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
054法000013,1,1,,36,0540817,0540814,0540822,2冊6頁,,0,鄧萃英,財團法人私立吳鳳商業專科學校董事會,0540814,嘉義縣民雄鄉雙福站私立吳鳳商業專科學校內,創辦私立吳鳳商業專科學校並謀其發展。,由創辦人彭文源自籌,民國五十四年七月十四日,永久,3085078,1,0540817,0540831,,,,,,,,,,
054法000014,1,1,,37,0540904,0540904,0540910,2冊7頁,,0,張進通,財團法人嘉義縣張廖簡姓宗親會,0540904,嘉義市忠孝路一七０號,以嘉義縣張廖簡姓宗族敦親睦族，發揚倫理道德互助會助合作團結並協助政府推行政令。,會員會費及樂捐,中華民國五十四年三月十七日,無限期,339000,1,0540904,0540913,,,,,,,,,,
054法000030,1,1,陳景嵐,38,0541125,0541213,0541215,2冊8頁,,0,高福德,財團法人台灣省嘉義縣天主教本篤會中國傳教會董事會,0541213,嘉義縣嘉義市山仔頂本篤會院,培養天主教傳教人才為目的。,,中華民國五十四年十二月九日,永久性,3500000,1,0541213,0541216,,,,,,,,,,
054法000036,1,1,梁清挹,39,0541228,0541231,0550102,2冊9頁,,0,朱毓書,財團法人台灣省嘉義縣基督教中華福音道路德會,0541231,嘉義縣嘉義市山仔頂六十二號,以宏揚基督教義，服務人群、謀社會福利為目的。,由本會總會及教友捐助,台灣省嘉義縣政府　中華民國五十四年十二月二七日,永久,1287100,1,0541231,,,,,,,,,,,
054法000037,1,1,000,40,0541230,0550105,0550107,2冊10頁,,0,何甘棠,財團法人台灣省嘉義縣民雄鄉慈濟寺,0550105,嘉義縣民雄鄉中樂村中樂路八十一號,為維護寺廟宣揚固有宗教教義及辦理公益事業為目的。,民雄大士爺財團管理委員會捐助,嘉義縣政府,民國五十四年十二月二十七日,永久,1745240,1,0550105,0550108,,,,,,,,,,
055法000004,1,1,陳景嵐,41,0550524,0550524,0550527,2冊11頁,,0,陳火騰,財團法人台灣省嘉義縣朴子高明寺,0550524,嘉義縣朴子鎮山通路七三號,為加強維護管理寺產,並宣揚佛教教義福利社會為宗旨。,捐助,嘉義縣政府民國55年5月14日嘉府茂民行字第29289號令,永久,151083,1,0550524,0550601,,,,,,,,,,
055法000005,2,1,陳景嵐,42,0550606,0550611,0550615,2冊12頁,,0,何甘棠,社團法人嘉民食品工業股份有限公司,0550611,嘉義縣民雄鄉東榮村建國路三七號,1、蘆筍，洋菇，草菇，鳳梨，果汁，果醬，果粉各種果菜及其他農產品之罐 頭製造買賣。2、芆，牛，免肉及家禽類海產類等罐頭製造及買賣。3、有關前各項業務之出口貿易。4、有關前各項業務之經營及投爭。,資本總額新台幣肆佰萬元，分為四百股，每股新台幣壹萬元，一次繳足。,中華民國五十五年六月四日,無定期,4000000,1,0550611,0550617,,,,,,,,,,
055法000007,1,1,蘇士騰,133,0550822,0550915,0550917,2冊13頁,,0,李姜,財團法人台灣省嘉義縣布袋鎮過溝建德宮,0550915,嘉義縣布袋鎮西安里三鄰三０號,以維護廟宇，宣揚國有宗教教義及辦理公益事業為目的。,捐助,嘉義縣政府中華民國55年8月19日嘉府茂民行字第52924號令,永久,150000,1,0550915,0551003,,,,,,,,,,
055登法人000010,1,1,蘇士騰,44,0551221,0551229,0560102,2冊14頁,,0,蔡茂生,財團法人嘉義縣嘉義市保生大帝震安宮,0551229,嘉義市書院里西門街九二號,以弘揚道教教義，樹立民間正信，宣揚主神聖蹟，啟發倫理道德，淨化人心為宗旨。,樂捐,嘉義縣政府中華民國63年4月8日嘉府嘉民行字第25901號許可書（63年10月8日補正許可書）,無限期,412600,1,0551222,0551229,,,,,,,,,,
056登法人000002,1,1,蘇士騰,45,0560418,0560429,0560503,3冊1頁,,0,林滿榮,財團法人聖廟太元宮,0560429,嘉義市民國路九０號,遵奉政府法規敬神祭祀繁榮地方宣揚道德協助慈善事業。,信徒樂捐,中華民國五十五年十一月八日,無限期,640000,1,0560429,0560612,,,,,,,,,,
056登法人000003,1,1,000,46,0560428,0560503,0540506,3冊3頁,,0,牛會卿,財團法人台灣省嘉義縣私立宏仁女子初級中學董事會,0560503,嘉義市後湖荖藤里荖藤宅二七之一號,創辦私立宏仁女子中學，並謀其發展。,由天主教嘉義教區主教公署捐助之,臺灣省政府教育廳55年7月15日教二字第46490號函,永久,4000000,1,0560503,0560612,,,,,,,,,,
057登法人000003,1,1,000,47,0570401,0570401,0570404,3冊5頁,,0,徐晏,財團法人嘉義縣私立協同初級中學,0570401,嘉義縣民雄鄉江厝店（雙福山）,為培育青年，發展教育為目的。,由美國路德會教友捐募,民國五六年六月二十六日,無限期,16000000,1,0570401,0570521,,,,,,,,,,
057登法人000008,1,1,溫瑞良,48,0570710,0570718,0570722,3冊7頁,,0,劉廣志,財團法人嘉義教會聚會所,0570718,嘉義市中正路一二三號,成立聚會傳揚基督引人歸主為宗旨。,教友樂捐,民國五十七年凨月十五日,無限期,784811,1,0570718,0570806,,,,,,,,,,
057登法人000009,1,1,溫端良,49,0570816,0570830,0570904,3冊9頁,,0,胡從,財團法人臺灣省嘉義縣嘉義市普德佛堂,0570830,嘉義市民國路三七號,遵奉法規敬佛，弘揚佛法祭祀，繁榮地方並協助慈善事業為目的。,,民國五十七年七月三一日,無限期,125040,1,0570830,0570915,,,,,,,,,,
058登法人000003,1,1,000,50,0580505,0580521,0580523,3冊11頁,,0,李美納,財團法人台灣省嘉義縣天主教會嘉義教區中華聖母會,0580521,嘉義縣嘉義市芳草里宣信路四五號之三,以培育天主教傳教人才為目的。,,嘉義縣政府  民國五十八年一月十四日 嘉府達民行字第００四０六號函,永久,11000000,1,0580519,0590826,,,,,,,,,,
059登法人000003,1,1,000,52,0590220,0590227,0590303,3冊19頁,,0,羅滿慶,財團法人台灣省嘉義縣先天玉虛宮,0590227,嘉義市紅毛埤五號之二,以倡導我國固有道德，宣揚聖逆，濟世救民，善施恤貧等慈善事業，而繁榮地方。,,臺灣省嘉義縣政府民國59年2月4日嘉府達民行字第7713號通知,無限制,132977,1,0590227,0590408,,,,,,,,,,
059登法人000004,1,1,000,53,0590302,0590306,0590309,3冊23頁,,0,江進登,財團法人蔡丁炎拠學基金董事會,0590306,嘉義市學圃里民族路四九九號,遵行政蔡丁炎先遺囑拠助１、蔡姓宗親子女２、省立嘉義農業專科學校在學學學生３、台灣基督長老教會嘉義中會傳教師子女等。優秀青年完成學業。,,民國五十九年二月二十三日,永久,1050000,1,0590306,0590408,,,,,,,,,,
059登法人000017,1,1,000,54,0590619,0590629,0560630,3冊23頁,,0,陸嘉航,財團法人台灣省嘉義縣天主教聖愛會,0590629,嘉義縣嘉義市公明路六十八號,以天主耶蘇救世博愛精神傳教佈道與辦教育造福人群為目的。,,民國五十九年六月十三日,,898103,1,0590629,0591029,,,,,,,,,,
059登法人000022,1,1,黃國鴻,55,0591111,0591124,0591127,3冊25頁,,0,陳福財,財團法人台灣省嘉義縣嘉義市朝天宮,0591124,台灣省嘉義縣嘉義市延平街二四０號,以倡導吾國固有道德宣揚聖道福利社會人群為為宗旨。,,嘉義縣政府59年7月20日嘉府達民行字第55440號通知,無限制,25263,1,0591124,0591228,,,,,,,,,,
060法人登000006,1,1,000,56,0600506,0600514,0600521,3冊27頁,,0,簡汝禎,財團法人台灣省嘉義縣私立乔志高級工商職業學校董事會,0600514,嘉義縣民雄鄉東榮村建國路二段二八五巷十一號,創辦私立乔志高級工商職業學校並謀其發展。,,臺灣省政府教育廳，民國六十年四月二十九日,永久,3598794,1,0600514,0600609,,,,,,,,,,
060登法人000014,1,1,李吉隆,57,0600826,0600922,0600929,3冊29頁,,0,吳泉安,財團法人台灣省嘉義縣私立同濟初級中學,0600922,嘉義縣大林鎮三和里水碓二三號,以創辦私立同濟初級中學並謀其發展捐私為公。,,臺灣省政府教育廳60年8月6日教二字第61340號許可書。,無限期,1835443,1,0600922,0601018,,,,,,,,,,
061登法人000007,1,1,朱真鍾,60,0610915,0610927,0610930,3冊35頁,,0,張文正,財團法人嘉義縣私立濟美救濟院,0610927,嘉義市忠孝路五十九號,以辦理嘉義縣社會福利事業及慈善救濟事業為目的,,民國六十一年三月二八日,無限期,13082101,1,0841214,,,,,,,,,,,
061登法人000008,1,1,黃清池,58,0610429,0610511,0610515,3冊31頁,,0,林萬來,財團法人臺灣省嘉義縣私立萬能高級工商職業學校,0610511,嘉義縣水上鄉萬能路一號,以創辦私立萬能高級工商職業學校並謀發展為目的。,,民國六十一年四月二六日,無限期,3513318,1,0610511,0610523,,,,,,,,,,
061登法人000010,1,1,朱鍾真,59,0610804,0610816,0610817,3冊33頁,,0,何進吉,財團法人台灣省嘉義縣祭祀公業何大宗(又名何堂記)會,0610816,嘉義縣民雄鄉平和村雙援一六號,以祭祖先，維護宗祠及財物為宗旨。,由創設會員及私人等捐助,嘉義縣政府  民國六十一年六月十二日  嘉府達民行字０四二九０二號,無限期,1248501,1,0610816,0610828,,,,,,,,,,
062法人登000027,1,1,吳正一,70,0621020,0621210,0621215,4冊1頁,,0,吳江河,財團法人嘉義縣嘉義市遊天宮,0621210,嘉義縣嘉義市民族路七三六號,以倡導我國固有道德宣揚聖道而造福社會人群為宗旨。,吳江河等捐出,臺灣省嘉義縣政府  中華民國62年8月9日嘉府嘉民行字第61179號函,無限期,9001509,1,0621210,0631228,,,,,,,,,,
062法登000006,1,1,施國家,62,0620521,0620524,0620528,3冊39頁,,0,賈彥文,財團法人台灣省嘉義縣私立崇仁高級護理助產職業學校,0620524,嘉義市紅毛埤四鄰二一七號,創設學校，發展教育培養護理助產專業人才。,,臺灣省政府教育廳中華民國62年5月11日(62)(5)(11)教三字第34002號許可書,永久,2797410,1,0620524,0620605,,,,,,,,,,
062法登000008,1,1,施國家,65,0620523,0620531,0620607,3冊45頁,,0,林山生,財團法人台灣省嘉義縣城隍廟,0620531,嘉義市吳鳳北路一六八號,以宣揚城隍聖道，提倡我國固有文化勸導民眾向善，辦理慈善事業，加強本廟古蹟之保存與維護繁榮地方促進社會福利為宗旨。,捐助,嘉義縣政府62年5月17日嘉府嘉民行字第36445號許可書,永久無限期,1056261,1,0620531,0620619,,,,,,,,,,
062法登000009,1,1,施國家,63,0620526,0620531,0620604,3冊41頁,,0,朱榮貴,財團法人臺灣省嘉義縣私立大同高級商業職業學校,0620531,嘉義市彌陀路一一三號,以創辦私立大同高級商業職業學校，並謀其發展。,,臺灣省政府教育廳中華民國61年9月27日教三字第71924號許可書,永久，無限期,9665254,1,0620531,0620618,,,,,,,,,,
062法登000010,1,1,施國家,64,0620526,0620531,0620605,3冊43頁,,0,朱榮貴,財團法人私立大同商業專科學校,0620531,嘉義市彌陀路111號,以創辦私立大同商業專科學校，並謀其發展。,由創辦人朱榮貴、程傑慷等17人捐贈,教育部中華民國61年7月25日台(61)專字第17204號令,永久無限期,17658405,1,0620531,0620618,,,,,,,,,,
062法登000013,1,1,施國家,66,0620614,0620614,0620625,3冊47頁,,0,周明齊,財團法人嘉義縣私立協和高級工商職業學校,0620614,嘉義縣朴子鎮崁後里十四號,為發展地方教育,培養技藝人才。,,臺灣省政府教育廳中華民國62年6月1日(62)(6)(1)教三字第03120號許可書。,永久無限期,2161552,1,0610618,0620709,,,,,,,,,,
062法登000015,1,1,黃清池,69,0620710,0620731,0620803,3冊53頁,,0,蔡結,財團法人臺灣省嘉義縣天后宮,0620731,嘉義市林森路一七八號,倡導我國固有道德宣揚聖道，勸眾人向善，善施恤貧等慈善事業而繁榮地方,捐助,嘉義縣政府民國62年7月6日嘉府嘉民行字第52059號許可書,無限期,362786,1,0620731,0621213,,,,,,,,,,
062法登000018,1,2,黃清池,14,0620726,0620731,0620806,1冊14頁,2,9,王世宗,社團法人嘉義縣醫師公會,0490422,嘉義市吳鳳北路二八七號,遵奉  國交遺教實踐三民主義研究學術提高醫道及公共垐生,1、徵收會費。2、會員捐款。,四十年一月二四日,永久保存,90,1,0620731,,,,,,,一、主事務所變更。二、第8屆理事任期屆滿，改選第9屆理事。,,,,
062登法人000004,1,1,黃國鴻,61,0620309,0620319,0620326,3冊37頁,,0,金振聲,財團法人台灣省嘉義縣私立立仁女子高級工商職業學校,0620319,嘉義市吳鳳南路四０五號,以創辦私立立仁女子高級工商職業學校並謀發展。,,臺灣省政府教育廳60年8月6日教三字第54166號函。,無期限,4682055,1,0620319,0620411,,,,,,,,,,
063法人登000010,1,1,劉鑫麟,72,0630611,0630614,0630619,4冊3頁,,0,黃立雪,財團法人台灣省嘉義縣私立嘉南工商職業補習學校,0630614,嘉義縣東石鄉湖底路一號,以創辦私立嘉南工商職補習學校並謀其發展。,捐助,台灣省政府教育廳　六十三年五月二七日教五字第０八五五七號,永久,3686348,1,0630614,0710113,,,,,,,,,,
063法人登000012,1,1,劉鑫麟,73,0630702,0631231,0630704,4冊4頁,,0,賴旺根,財團法人台灣省嘉義縣私立明華家事商業職業補習學校,0631231,嘉義市民權路一００號,以創辦嘉義縣私立明華家事商業職業補習學校並謀其發展為目的。,常務董事賴進治捐助,台灣省政府教育廳　中華民國六十三年六月十八日,永久,4649054,1,0630702,0700820,,,,,,,,,,
063法人登000019,1,1,賴俊雄,74,0631106,0631118,0631121,4冊5頁,,0,黃精一,財團法人嘉義縣私立興華中學,0631118,嘉義市林森路五０號,１、舉辦私立興華中學暨附設補習學校並謀其發展。                      ２、其他有關教育事業。,捐助。,臺灣省教育廳　六十年五月二十七日教二字第０七四０二號,無限期,1656924,1,0631207,0640421,,,,,,,,,,
063法人登000024,1,1,賴俊雄,75,0631207,0631207,0631217,4冊6頁,,0,孫仁安,財團法人臺灣省嘉義縣嘉義市南天門太子行宮,0631207,臺灣省嘉義縣嘉義市友愛路七四號,提倡我國固有道德，宣揚聖道，祈求國泰民安，而造福社會人群為宗旨。,孫仁安等捐助,臺灣省嘉義縣政府六十三年九月二十日嘉府嘉民行字第七四五一二號,無限期,336205,1,0631207,0650630,,,,,,,,,,
064法人登000006,1,1,陳文忠,76,0640429,0640502,0640507,4冊7頁,,0,郭麗香,財團法人台灣省嘉義縣嘉義南屏宮,0640502,嘉義縣嘉義市林森路八十號,奉祀主神濟公活佛，提倡我國固有道德宣揚聖道而造福社會人群。,由各信徒自由樂捐。,嘉義縣政府　民國六十四年四月十四日,無限期,453921,1,0640502,0650518,,,,,,,,,,
064法人登000007,1,1,賴俊雄,77,0640506,0640506,0640508,4冊8頁,,0,張介銘,財團法人臺灣省嘉義縣私立神州補習學校,0640506,嘉義市民權路一九之一號,響應政府號召創辦私立神州補習學校並謀其發展。,無限期。,臺灣省政府教育廳六十三年七月三十日教五字第五一九四三號,無限期,3694142,1,0640506,0780920,,,,,,,,,,
064法人登000008,1,1,陳忠文,79,0640506,0640521,0640525,4冊10頁,,0,彭文鴻,財團法人台灣省嘉義縣私立吳鳳中學,0640521,台灣省嘉義縣嘉義市宣信街一五六號,發展地方教育培養國家適用人材。,彭文鴻捐助,臺灣省政府教育廳 中華民國64年5月20日(64)(5)(20)教二字第36913號許可書,無限期,4375589,1,0640521,0650317,,,,,,,,,,
064法人登000012,1,1,賴俊雄,78,0640515,0640519,0650523,4冊9頁,,0,黃木吉,財團法人台灣省嘉義縣嘉義市太元寺,0640519,臺灣省嘉義縣嘉義市成仁街二０七巷二號,以弘揚佛法，啟發我國倫理道德，辦理慈善事發以淨化人心，造福社會人群。,黃木吉等捐出,台灣省嘉義縣政府　中華民國六十四年五月七日,無限期,2018453,1,0640519,0660114,,,,,,,,,,
064法人登000026,1,1,陳宗鎮,80,0641003,0641003,0641008,4冊11頁,,0,黃吳粉,財團法人台灣省嘉義縣嘉義市增光寺,0641003,台灣省嘉義縣嘉義市民族路三一號,以倡導我國固有道德、宣揚聖道，辦理慈善事業，以造福社會人群為宗旨。,黃吳粉等捐助,台灣省嘉義縣政府，中華民國六十四年九月十七日嘉府嘉民行字第七二一六七號,無限期,1292542,1,0641003,0681210,,,,,,,,,,
064法人登000035,1,2,王治民,55,0641203,0641204,0641211,3冊25頁,,0,陳山龍,財團法人台灣省嘉義縣嘉義市朝天宮,0591124,嘉義縣嘉義市延平街二七六號,以倡導吾國固有道德宣揚聖道福利社會人群為為宗旨。,陳福財等捐助,中華民國五十九年七月二０號,無限制,25263,1,0641204,0650217,,,,,,,,,,
064法人登000037,1,1,吳錦龍,83,0641205,0641209,0641211,4冊14頁,,0,林振邦,財團法人台灣省嘉義縣新港奉天宮,0641209,台灣省嘉義縣新港鄉大興村新民路五三號,以奉祀天上聖母為主神，列聖尊神為輔，並以夕揚其教義，辦理公益慈善事業為宗旨。　,由原奉天宮所有財產捐助,台灣省嘉義縣政府　中華民國六十四年十一月十一日嘉府嘉民行字第八九一五八號,無限期,5027026.15,1,0641209,0651204,,,,,,,,,,
065法人登000001,1,1,陳宗鎮,84,0650103,0650112,0650115,4冊15頁,,0,陳萍,財團法人台灣省嘉義縣嘉義市大天宮,0650112,台灣省嘉義縣嘉義市和平路八四號,以弘揚聖德，啟發我國倫理道德，以淨化人心而造福社會人群，並辦理慈善事業為宗旨。,嘉義大天宮神農聖帝廟等捐出。,台灣省嘉義縣政府，中華民國六十四年十二月二十四日嘉府嘉民行字第九九六二八號,無限期,1275599,1,0650112,0690114,,,,,,,,,,
065法人登000002,1,1,劉鑫麟,85,0650205,0650209,0650212,4冊16頁,,0,張罔市,財團法人台灣省嘉義縣義德寺,0650209,嘉義縣番路鄉內甕村凸湖五號,以宣揚佛教教義，提倡我國固有文化，勸導民眾向善，辦理慈善事業，福利社會為宗旨,信徒捐贈,台灣省嘉義縣政府，六十五年一月十七日嘉府民行字第四００八號,無限期,2650000,1,0650209,0670508,,,,,,,,,,
065法人登000008,1,1,陳文忠,86,0650302,0650304,0650309,4冊17頁,,0,陳坤裕,財團法人台灣省嘉義縣嘉義市伏龍宮,0650304,台灣省嘉義縣嘉義市博愛路七八六巷六號,弘揚聖道，啟發我國倫理道德，以淨化人心，而造福社會人群，並辦理慈善事業為宗旨,黃蜜、黃土、陳坤裕等捐助,台灣省嘉義縣政府　中華民國六十五年二月廿六日嘉府嘉民行字第一四四四八號,無限期,472762,1,0650304,0800228,1010621,,,,,,1040909,,聲請人於104年9月9日撤回設立聲請。,
065法人登000013,1,1,吳錦龍,88,0650511,0650511,0650514,4冊19頁,,0,蔡水池,財團法人台灣省嘉義縣義竹鄉普照寺,0650511,台灣省嘉義縣義竹鄉龍蛟村一一八之一號,以宣揚慈悲懿德，宣化教義，遵守四維八德，三綱五常之禮規並創辦社會慈善事業公共福利為宗旨,信徒捐助,臺灣省嘉義縣政府中華民國65年4月29日嘉府嘉民行字第29471號,無限期,162670,1,0650511,0700908,,,,,,,,,,
065法人登000014,1,1,曾勇夫,89,0650518,0650519,0650520,4冊20頁,,0,王宏仁,財團法人台灣省嘉義縣嘉義市福社宮,0650519,嘉義市社內里忠義街一七九號,以提倡尊宗拜祖，發揚國有道德復興宗教文化及辦理公益慈善事業為宗旨,王宏仁等捐助,台灣省嘉義縣政府，中華民國六十五年四月廿一日嘉府嘉民行字第二八三六九號,無限期,498398,1,0650519,0660511,,,,,,,,,,
065法人登000022,1,2,張火來,13,0650802,0650802,0650804,1冊13頁,1,11,黃芳來,社團法人中國佛教會台灣省嘉義縣支會,0490304,嘉義縣嘉義市社口里民權路三０八號,以團結全縣佛教徒、整理教規教產，宣揚教義、福利社會，並辦理本會章程第六條揭示之各會務為目的,會員會費、信徒損贈　,嘉義縣政府  中華民國四０年六月二日,無限期,1880430,1,0650802,,,,,,,第10屆理監事任期屆滿，改選第11屆理監事。原錯誤聲請為「財團法人」，本院107年度法登他字第94號准予更正為「社團法人」,,,,
065法人登000025,1,1,湯金全,91,0651008,0651019,0651020,4冊22頁,,0,曾茂成,財團法人臺灣省嘉義縣新港鄉中洋村北極玄天宮,0651019,嘉義縣新港鄉中洋村四鄰中洋子八一之一號,宣揚宗教教義及辦理公益慈善事業為目的,由玄天宮之信徙自由捐助,嘉義縣政府民國六十五年九月十八日,永久無限期,134360,1,0651019,0661026,,,,,,,,,,
065法人登000031,1,1,陳有全,92,0651209,0651214,0651215,4冊23頁,,0,凌宗明,財團法人台灣省嘉義縣嘉義市鵬思宮,0651214,台灣省嘉義市北興街二一一巷二弄二十號,本宮以弘揚聖道啟發我國倫理道德，以淨化人心，而造福社會人群，並辦理慈善事業為宗旨,李天良等捐出,台灣省嘉義縣政府中華民國六十五年二月廿六日嘉府嘉民行字第一一七一一號,無限期,498917,1,0651214,0850619,0850619,,,,,,,,,
