登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,送達代收人姓名,送達代收人住址,郵遞區號,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因 
073法登他000003,1,2,,15,0730301,0730320,0730320,1冊5頁,1,,羅德信,財團法人天主教靈醫會,0451211,宜蘭縣羅東鎮中正南路160號,供應靈醫會舉辦下列事業之一切設備及經費：（一）為舉辦醫院、學校之社會福利事業宗教慈善各事業（二）以在宗教、文學、科學各方面培養服務中國之會士,由天主教靈醫會羅馬總會捐助,宜蘭縣政府中華民國45年9月12日宜府民行字第5012號,永久,0,1,0730320,0730320,,,,,,※法人登記簿登記在４７年第１冊５頁，印鑑簿在５６年第１冊２頁。變更章程,,,,
078法登000003,1,1,,27,0780807,0780808,0780816,1冊23頁,,,李鍾桂,財團法人中國青年服務事業文教基金會宜蘭縣分事務所,0780808,宜蘭縣宜蘭市渭水路100-2號,本會以服務青年，推廣各項文教活動為宗旨。,,教育部77年3月23日台77高119893號函,永久,27303790,1,0780808,0790630,,,,,,,,,,
079法登000003,1,1,王政男,4,0790305,0790313,0790324,1冊26頁,,,賈彥文,財團法人宜蘭縣天主教五乱旗聖母朝聖地,0790313,宜蘭市泰山路95號天主堂,以紀念天主教聖母在五乱旗救人濟世慈愛事蹟，淨化人心，提振社會道德，並配合「五乱旗風景特定區」之闢建，設置朝聖地，發展國際性靈修事業為目的。,自由捐助,宜蘭縣政府中華民國79年2月21日79府民禮字第13270號函,永久,5000000,1,0790313,0790501,,,,,,,,※本件於95年5月15日調卷後電腦補登維護。,,
079法登000006,1,1,,8,0790601,0790621,0790601,1冊33頁,,,林義雄,財團法人林氏文教基金會,0790621,宜蘭縣五結鄉中正東路中四巷一號,提倡文教活動，培養優良社會風氣，造就高品質的文明國民。,由創立人林義雄、方素敏捐助。,宜蘭縣政府七十九年五月二十九日府教社字第四一六０二號函。,永久,1000000,1,0930402,0790612,,,,,,,,,,
079法登000011,1,1,王政男,78,0790713,0790718,0790727,2冊16頁,,0,陳五福,財團法人仰山文教基金會,0790718,宜蘭縣宜蘭市復興路3段61巷7號,一、為蘭陽發掘培育並獎掖人才。二、保存整理及發揚蘭陽文化。三、探索蘭陽文教趨勢，研究發展策略。四、結合各界力量，共創蘭陽美景。,由董事等捐助,宜蘭縣政府79年6月26日七九府教社字五０四三六號,永久,4987012,1,0910822,0790705,,,,,,,,,,
080法登000008,1,2,,8,0800101,0800101,0800101,1冊33頁,1,,林義雄,財團法人慈林文教基金會,0790621,宜蘭縣五結鄉中正東路中四巷一號,提倡文教活動，培養優良社會風氣，造就高品質的文明國民。,由創立人林義雄、方素敏捐助。,宜蘭縣政府七十九年五月二十九日府教社字第四一六０二號函。,永久,1000000,1,0930402,0800305,,,,,,,,,,
080法登000009,1,1,曾德水,13,0800319,0800415,0800426,2冊1頁,,,張明法,財團法人新約教會宜蘭教會,0800415,宜蘭縣宜蘭市渭水路32巷19之4號5樓,宣揚血、水、聖靈全備真道，救人靈魂免沉淪，得永生，進入神的國。,董事張明法捐助,宜蘭縣政府80年1月30日八十府民禮字第9347號,永久,1600000,1,0800415,0800426,,,,,,,,,,
080法登000011,1,1,曾德水,108,0800412,0800504,0800511,2冊2頁,,,韓秦秀葉,財團法人宜蘭縣私立慈懷社會福利慈善事業基金會,0800504,宜蘭縣宜蘭市國榮路1之1號,輔導與安置不幸兒童與少年，增進其福利,韓秦秀葉等人捐助,宜蘭縣政府中華民國80年4月9日八十府社福字第27604號函,永久,2700000,1,0800522,0800522,,,,,,,,,,
082法登000001,1,1,徐瑞晃,10,0820211,0820211,0820520,2冊7頁,2,2,董事長,財團法人蘭陽林姓興德會,0820211,宜蘭市南興街二十二號,以祀蘭陽林姓祠廟追遠堂歷代先賢、辦理林姓子弟獎學及興辦托兒所等社會公益事業為宗旨。,由原林姓追遠堂林姓親族鳩資財產捐助之。,三十九年八月一日宜蘭縣政府,永久,422632,1,0820211,0820210,0820614,,,,,,,,,
082法登000003,1,1,徐瑞晃,70,0441128,0441128,0441210,2冊8頁,,0,董事長,財團法人基督徒宜蘭禮拜堂,0441128,宜蘭市舊城東路二十號,傳揚基督救恩，闡發基督教義。,由本教堂所屬各教會信徒及社會人士捐助。,宜蘭縣政府民國四十四年九月三十日,無限期,12442,1,0930206,0820324,,,,,,,,,,
082法登000004,1,1,徐瑞晃,110,0730710,0730710,0730718,2冊13頁,,0,董事長,財團法人林務局羅東林區管理處職工福會,0730710,宜蘭縣東鎮中正北路一一八號,辦理職工福利及協助政府推行森林遊樂事業並謀求其健全發展,由本財團法人成立前之蘭陽林區管理處職工福利委員會捐助,七十三年七月十日宜蘭縣政府八十二年三月二十五日八二府社勞字第三Ｏ七五四號函,永久,9721816,1,0730710,0820522,,,,,,,,,,
082法登000006,1,1,徐瑞晃,71,0660516,0660516,0660523,2冊9頁,,0,董事長,財團法人佛教普門醫院,0660516,宜蘭市神農路二十一之十六號,為實行觀世音菩薩救人濟世慈悲為懷的美嘉惠貧病民眾的宗旨並辦理        宗教慈善事業為目的。　　　,捐助,六十六年五月十六日行政院衛生署,永久,6480000,1,0820522,0820522,,,,,,,,,,
082法登000007,1,1,徐瑞晃,72,0820527,0820527,0820603,2冊10頁,,0,吳文卿,財團法人羅東高工文教基金會,0820527,省立羅東高工職校,協助發展校務，改善教學環境，提升教育品質。,本校教職員工、校友、家長、公司行號及熱心教育人士認捐。,宜蘭縣政府八十二年五月四日,永久,2000000,1,0820527,0820522,,,,,,,,,,
082法登000009,1,1,徐瑞晃,74,0820527,0820906,0820910,2冊12頁,2,2,董事長,財團法人宜蘭縣私立聖母高級護理助產職業學校,0820906,宜蘭縣羅東鎮博愛路一０二號,興辦教育事業,依捐獻方式,臺灣省政府教育廳六十二年七月二十三日,永久,1863247,1,0821125,0830831,0820929,,,,,,,,備註：此件為變更登記，設立登記案號為62法登字第6號，登記日期為62年11月28日。,
082法登000012,1,1,徐瑞晃,75,0821028,0821028,0821116,2冊36頁,,0,董事長,財團法人宜蘭縣光復國民小學文教基金會,0821028,宜蘭市泰山路六十號,本會以協助宜蘭縣光復國民小學改善環境、發展校務、獎勵教師研究進修，促進學生敦品勵學為目的。,本會設立基金暫定為新台幣貳佰柒拾萬元正，為留本基金，由本,宜蘭縣政府八十二年八月九日八二府教社字笫第八七七四一號函。,永久,2700000,1,0821028,0821018,,,,,,,,,,
082法登000013,1,1,徐瑞晃,77,0821001,0821111,0821117,2冊15頁,,0,董事長,財團法人宜蘭縣後備軍人(子女)獎學金基金會,0821111,宜蘭市和睦路一號,獎助努力向學之優秀而家境清寒之後備軍人或其子女為宗旨。,由本縣各鄉鎮後備軍人輔導中心策動地方熱心人士及民間廠商捐助。,八十二年九月九日宜蘭縣政府捌拾貳年玖月玖日八二府教社字第099986號函。,永久,2740000,1,0821111,0821110,0830113,,,,,,,,,
083法登000003,1,1,徐瑞晃,92,0830311,0830311,0830421,22冊21頁,,0,李鴻超,財團法人私立復興工商專科學校,0830311,宜蘭縣頭城鎮拔雅里復興路七十九號,供應私立復興工商專科學校所需之一切設備及經費。,捐助。,教育部55.2.8 台(五五)高字第一五八三號函。　,永久,374471610,1,0830311,0820304,,,,,,,,,,
083法登000004,1,1,徐瑞晃,105,0830121,0580120,0580125,2冊21頁,,0,許文政,財團法人羅許基金會,0580120,宜蘭縣羅東鎮博愛路一一Ｏ號,辦理社會福利及慈善事業。,由創辦人許文政、羅文堂捐助及博愛醫院捐助。,臺灣省政府社會處(82)12、30、八二社一字第六五九三號函。,永久性,22174956,1,0580120,0830225,,,,,,,,,,
083法登000005,1,1,楊麗秋,84,0830311,0830311,0830311,2冊22頁,,,方典成,財團法人羅東高商文教基金會,0830311,宜蘭縣羅東鎮中山西路三六０號,發展校務，協助社區文教活動，辦理急難救助。,由本校教職員工、校友、家長等熱心人士捐助。,宜蘭縣政府八十一年七月三十一日（八一）府教社字第七五八一三號函。,永久性。,2000000,1,0830311,0830310,,,,,,,,,,
083法登000022,1,1,林文舟,108,0831111,0840208,0840215,2冊29頁,,0,韓秦秀葉,財團法人宜蘭縣私立慈懷社會福利慈善事業基金會,0840208,宜蘭縣宜蘭市國榮路一之一號,輔導與安置不幸兒童少年，增進其福利。,由創立人韓秦秀葉等人捐助設立基金。,宜蘭縣政府中華民國八十年四月九日八十府社福字第二七六０四號許可,永久,6000000,1,0840208,0840208,0840310,,,,,,,,,
084法登000002,1,2,林文舟,93,0840111,0840328,0840417,3冊2頁,1,0,劉英芳,財團法人宜蘭縣私立天主教弘道仁愛之家,0740829,宜蘭縣南澳鄉大通路一一二號,舉辦並發展社會福利救助事業。,捐助,宜蘭縣政府八三年一月六日八三府社福字第140991及同年十二月一日八三府社福字第131036號函。,無限期,11754252,1,0930206,0000000,,,,,,,,,,
084法登000003,1,1,林文舟,91,0840209,0840227,0840302,2冊30頁,,0,潘仁修,財團法人蘭陽仁愛醫院,0840227,宜蘭縣宜蘭市渭水路三十六之十二號,秉持救人濟世、貧病救助之理念，為大眾謀福利,從事精研醫術，宏揚醫德， 以增進人群健康幸福。,捐助。,行政院衛生署中華民國八十三年十二月二十四日衛署醫字第83077943號,永久。,111792791,1,0911227,0000000,,,,,,,,,,
084法登000005,1,1,林文舟,92,0840220,0840220,0840318,3冊1頁,,0,李鴻超,財團法人私立復興工商專科學校,,台灣省宜蘭縣頭城鎮拔雅里復興工商專科學校,為供應私立復興工商專科學校所需之一切設備及經費,創辦人林才添、朱綺芬、沙榮峰捐贈,教育部中華民國八十四年二月十一日,永久,418826376,1,0840220,0910516,,,,,,,,,,
084法登000006,2,1,林文舟,94,0840310,0840420,0840420,3冊3頁,,0,林榮一,社團法人宜蘭縣冬山鄉群英社區發展協會,0840420,宜蘭縣冬山鄉群英村建國路二Ｏ三號,本會為促進社區發展增進居民福利建設團結互助之現代化社會,募集,宜蘭縣政府82、8、10、八二府社福字第八四九七五號准予立案,八二年七月三日起廿年,2432500,1,0930206,0000000,,,,,,,,,,
084法登000009,1,1,林文舟,95,0840523,0840713,0840714,3冊4頁,,0,陳正義,財團法人宜蘭縣省立宜蘭高級中學文教基金會,0840713,宜蘭市復興路三段八號,協助省立宜蘭高中推廣人文藝術活動培養人文體育科技人才促進社區學術發展獎勵教師研究進修並獎助清寒優秀學生。,由校友家長公司行號及熱心教育人士捐助。,宜蘭縣政府民國八十四年四月二十二日八四府教社字第43509號函,永久,3000000,1,0930206,0000000,,,,,,,,,,
084法登000010,1,1,林文舟,96,0840608,0840713,0840714,3冊5頁,,0,程秀,財團法人宜蘭縣私立佛教幸夫社會福利慈善事業基金會,,宜蘭縣冬山鄉柯林村路16之6號,貧困家庭救濟清寒獎學金貧困病患之醫療補助不幸孩童棄嬰之收養辦理老人福利服務業務設置圖書館辦理其他社會福利慈善業務接受主管機關指導辦理事項,麥石來先生等捐助,宜蘭縣政府八十一年一月二十一日八一府社福字第2116號函,永久,3000000,1,0930206,0000000,,,,,,,,,,
084法登社000016,2,1,林文舟,100,0840925,0841002,0841002,3冊9頁,,0,孫雄楚,社團法人宜蘭縣蘇澳鎮白米社區發展協會,0841002,宜蘭縣蘇澳鎮永春里崑明路15號,以促進白米社區發展增進居民福利建設安和融洽團結互助之現代化社會為宗旨。,會員繳納會費或其他捐款補助。,宜蘭縣政府八十二年十月八日(八二)府社福字第107631號,永久,500000,1,0841006,0000000,,,,,,,,,,
084法登社000019,2,1,林文舟,104,0841127,0841211,0841215,3冊13頁,,0,蔡松茂,社團法人宜蘭縣冬山鄉大進社區發展協會,0841211,冬山鄉大進村(路)80之1號,本會為促進社區發展增進居民福利並發揚固有文化以建設團結互助之現代化社會,募集,宜蘭縣政府83、5、18八三府社行字第五一四四七號函,八十三年起二十年,2015257,1,0841221,0841218,0841218,,,,,,,,,
084法登財000007,1,1,林文舟,97,0840504,0840808,0840808,3冊6頁,,0,劉秀南,財團法人宜蘭縣東興國民小學文教基金會,0840808,宜蘭縣冬山鄉東城村13之1號,協助宜蘭縣東興國民小學改善環境發展校務獎勵教師研究進修促進學生敦品勵學,由校友家長公司行號熱心教育人士等捐助,宜蘭縣政府八十四年三月七日八四府教社字第二三二九一號函,永久,2000000,1,0840815,0000000,,,,,,,,,,
084法登財000008,1,1,黃清光,110,0850205,0850213,0850213,3冊18頁,,0,蘇學波,財團法人林務局羅東林區管理處職工福利會,0850213,宜蘭縣羅東鎮中正北路一一八號,辦理職工福利及協助政府推行遊樂事業,由本處職工福利委員會捐助,宜蘭縣政府府社勞字第一四一三號函。,永久,9721816.53,1,0850213,0000000,,,,,,,,,,
084法登財000012,1,1,林文舟,98,0840727,0840807,0840807,3冊7頁,,0,林子路,財團法人宜蘭縣私立竹林安養院,0840807,宜蘭縣礁溪鄉六結村六結路108之4號,提供老人適當的療養場所使需要照顧的老人獲得最適當的照顧。,由董事捐助土地及現金。,宜蘭縣政府八十四年七月二十二日(八四)府社福字第八五四二０號,永久,6062600,1,0840816,0000000,,,,,,,,,,
084法登財000015,2,1,林文舟,99,0840905,0841002,0841002,3冊8頁,,0,李連茂,社團法人宜蘭縣三星鄉大隱社區發展協會,0841002,宜蘭縣三星鄉大隱村大埔路117之2號,本會依法社立非以營利之社會團體以促進社區發展增進居民福利建設安和融洽團結互助之現代化社會為宗旨。,由社區居民共同出資。,宜蘭縣政府八十一年七月二十五日八一府社福字第71313號函。,永久。,667783,1,0841005,0000000,,,,,,,,,,
084法登財000017,1,1,林文舟,101,0841016,0841020,0841020,3冊10頁,,0,黃子忠,財團法人宜蘭縣立羅東國民中學文教基金會,0841020,宜蘭縣羅東鎮復興路29號,協助宜蘭縣立羅東國民中學發展校務推展教學活動促進學生敦品勵學獎助研究教育相關問題並擇項協助自然史教育館承辦之活動為目的。,由本校學生家長會委員熱心文教人士或機關團體捐助。,宜蘭縣政府八十四年九月二十七日八四府教社字第111338號函。,永久。,2190569,1,0841026,0000000,,,,,,,,,,
084法登財000018,1,1,林文舟,102,0841110,0841127,0841127,3冊11頁,,0,潘栻模,財團法人祭祀公業潘桑基金會,0841127,宜蘭市慶和街129號,紀念渡台祖潘桑而設立並以闡揚祖德敦親睦族發揮孝道行善之精神協助各房祭祀宗親子弟獎學金事項及捐助社會福利公益及慈善事業為目的。,由捐助人及宗親捐助。,宜蘭縣府八十四年十一月二日八四府民禮字第124346號,永久,764200,1,0841204,0000000,0950809,,,,,,,,,
084法登財000020,1,1,林文舟,103,0841127,0841130,0841201,3冊12頁,,0,吳木枝,財團法人宜蘭縣羅東鎮文宗社,0841130,宜蘭縣羅東鎮北成街18號,為紀念萬世師表大成至聖先師孔子暨制字倉頡周溪濂張橫渠程明道程伊川朱考亭等諸先賢興辦教育及慈善救濟事業促進社會福利。,社員樂捐,宜蘭縣政府八十四年十一月十六日八四府民禮字第130720號函變更,無限期,362893,1,0841206,0000000,,,,,,,,,,
084法登財000022,1,1,林文舟,105,0841211,0841216,0841218,3冊14頁,,0,許文政,財團法人羅許基金會,0841216,宜蘭縣羅東鎮博愛路110號,辦理社會福利及慈善事業,由創辦人許文政、羅文堂及博愛醫院捐助,台灣省政府社會處八十四年十一月二十五(84)社一字第69562號函,永久,22174956,1,0841221,0000000,,,,,,,,,,
085法登社000009,2,1,黃清光,111,0850205,0850213,0850213,3冊19頁,,0,陳睿智,社團法人宜蘭縣三星鄉大義社區發展協會,0850213,宜蘭縣三星鄉大義村(路)六十八之四號,促進社區發展，增進居民福利,社區民眾出資,宜蘭縣政府八四府社行字第一四六六七四號函,永久,77340.5,1,0850213,0000000,,,,,,,,,,
085法登社000035,2,1,黃清光,116,0851202,0851210,0851210,3冊24頁,,0,鄭天宗,社團法人宜蘭縣慈福觀音功德會,0851210,宜蘭市同興街一四六之二號,本會以維護中華文華、宣揚佛教教義、導正社會風氣、造福社會人群為宗旨。,會費常年會費業費會員捐款委託收益基金及其孳息其他收入,宜蘭縣政府八十五年十一月十八日八五府社行字第一二七八七八號函,永久,125574,1,0851211,0000000,,,,,,,,,,
085法登財000001,1,1,黃清光,106,0850109,0850115,0850115,3冊14頁,,0,張優理,財團法人宜蘭縣私立慈愛幼稚園,0850115,宜蘭市慶和街125號,設立幼稚園並謀其發展,捐助,宜蘭縣政府八十四年八月八日八四府教國字第91441號函,永久,7903040,1,0850123,0000000,,,,,,,,,,
085法登財000002,1,1,黃清光,109,0850109,0850208,0850208,0冊0頁,,0,林蓮珠,財團法人蘭陽女中文教基金會,0850208,宜蘭縣宜蘭市女中路二號,本會以協助台灣省立蘭陽女子高級中學改善環境，發展校務，獎勵教師研究進修，促進學生敦品勵學，提昇教育品質為目的。,本會設立基金暫定為新台幣陸佰萬元，為留本基金，由本校教職員工、校友、家長、公司行號及熱心教,宜蘭縣政府八十四年十二月十四日八四府教社字第一四二七九八號,永久,7000000,1,0850208,0000000,,,,,,,,,,
085法登財000003,1,1,黃清光,107,0850109,0850122,0850122,3冊15頁,,0,莊懷義,財團法人台灣省宜蘭縣私立中道高級中學,0850122,宜蘭縣壯圍鄉功勞村(路)12號,為遵照國家教育政策暨現行教育法令之規定，辨理高級中學暨附設國中部，並謀其健全發展,捐助,台灣省政府教育廳八十四年五月十七日八四教二字第０七三一四號函,永久,180000000,1,0850122,0000000,0850122,,,,,,,,,
085法登財000004,1,1,黃清光,108,0850112,0850129,0850129,3冊16頁,,0,韓秦秀葉,財團法人宜蘭縣私立慈懷社會福利慈善事業基金會　,0850129,宜蘭縣宜蘭市國榮路一之一號。,輔導與安置不幸兒童少年增進其福利。,由創辦人韓秦秀葉等人捐助設立基金。,宜蘭縣政府中華民國八十年四月九日八十府社福字第二七六０四號許可,永久,6000000,1,0850202,0000000,0850223,,,,,,,,,
085法登財000013,1,2,吳  燦,105,0860812,0860919,0860922,3冊14頁,1,0,許文政,財團法人羅許基金會,0580120,宜蘭縣羅東鎮博愛路110號,辦理社會福利及慈善事業,由創辦人許文政、羅文堂及博愛醫院捐助,台灣省政府社會處八十六年七月十五日八六社一字第四一六四三號函,永久,22174956,1,0850411,0000000,,,,,,,,,,
085法登財000024,1,1,楊麗秋,12,0850619,0850702,0850714,1冊5頁,,,鄧燊昌,財團法人天主教救主會,0850702,宜蘭縣宜蘭市泰山路95號,一、辦理社會、教育、宗教技藝訓練補習，公益福利等事業。
二、培植本會新會士，訓練初學生，以及年高病患會士妥善獲得贍養。,同右,台灣省政府，中華民國60年2月8日,無限期,8003356,1,0850702,0941208,,,,,,,,,,
085法登財000025,1,1,黃清光,112,0850619,0850627,0850627,3冊20頁,,0,許文政,財團法人宜蘭縣國立台灣大學文教基金會,0850627,宜蘭縣羅東鎮南昌街八十三號,致力學術活動，文化事業，服務社會,由許文政、林誠一、陳威震、林鈞銘等及其他熱心校友、社會各界共同捐助,宜蘭縣政府教育局八十五年六月十二日府教社字第０六五五七五號,永久性,4200000,1,0850627,0000000,,,,,,,,,,
085法登財000029,1,1,黃清光,115,0850902,0851129,0851202,3冊23頁,,0,林忠勝,財團法人宜蘭縣私立慧燈國民中學,0851129,宜蘭縣員山鄉枕山段,為遵照國家教育政策暨現行教育法令之規定，辦理國民中學並謀其發展,由林忠勝等捐贈土地及現金如附件七,宜蘭縣政府於八十五年二月十二日八五府教國字第一五二六八號及０九三七七五號函核准辦理。,自核准日起，永續存在,120000000,1,0851129,0000000,,,,,,,,,,
085法登財000032,1,1,黃清光,114,0851003,0851029,0851029,3冊22頁,,0,蔡錦獅,財團法人宜蘭縣大湖國民小學文教基金會,0851029,宜蘭縣員山鄉湖東村蜊埤路五十五號,本會以協助宜蘭縣大湖國民小學(以下簡稱本校)落實傳統藝術教育、充實教學設備、改善環境、發展校務、拠勵教師進修、促進學生敦品勵學為目的，經費運用實施要點另訂。,由蔡錦獅等三十六人捐助新台幣伍拾萬元宜蘭縣政府補助新台幣壹佰伍拾萬元整。,台灣宜蘭地方法院、85、10、29、114號,永久,2000000,1,0851030,0000000,,,,,,,,,,
085法登財000033,1,1,黃清光,113,0851014,0851021,0851021,3冊21頁,,0,王成章,財團法人人文空間發展文教基金會,0851021,宜蘭縣冬山鄉柯林村(路)十巷一弄八號三樓,辦理文化教育活動，創造人性化生活空間為宗旨。,由顧萬進等人捐助,宜蘭縣政府八十五年九月廿五日府教社字第109020號函,永久,2500000,1,0851021,0000000,,,,,,,,,,
085法登財000035,1,1,黃清光,227,0851202,0851210,0851210,3冊24頁,,0,鄭天宗,財團法人社團法人宜蘭縣慈福觀音功德會,,宜蘭市同興街146之2號,本會以維護中華文華，宣揚佛教教義，導正社會風氣，造福社會人群為宗旨。,(一)會費(二)常年會費(三)事業費(四)會員捐款(五)委託收益(六)基金及其孳息(七)其他收入。,宜蘭縣政府八十五年十一月十八日八五府社社行字第一二七八七八號函。,永久,125574,1,0930206,0000000,,,,,,,,,,
086法登他000003,1,2,吳燦,120,0870611,0860128,0860128,3冊27頁,1,0,陳泉旺,財團法人北宜產業廣播事業基金會,0860128,宜蘭縣宜蘭市健康路二段一三一號,經營無線電調頻廣播事業並促銷相關業務。                            各種廣播節目之企劃、製作與播放。                                  各種廣播節目廣告之經營。                                          公共公益服務及社區緊急播報事項。,董、監事及捐助人共同捐助。,行政院新聞局八十五年十二月二日起廣二字第一六七三四號函准予設立。,永久,5000000,1,0930206,0000000,,,,,,,,,,
086法登社000007,2,1,鍾信行,122,0860213,0860218,0860219,3冊38頁,,0,陳水盆,社團法人宜蘭縣三星鄉萬富社區法展協會,0860218,宜蘭縣三星鄉萬富村萬富路四七之五號,本會為依法設立，非以營利為目的之社會團體，以促進社區發展，增進居民福利，建設安和融洽、團結互助之現代化社會為宗旨。,１會員入會費２會員常年會費３政府機關捐助４辦理服務活動收入５基金及孳息６其他收入,宜蘭縣政府八十二年十一月三十日八二府社行字第一二七九八三號函。,永久,669512.8,1,0860220,0000000,,,,,,,,,,
086法登社000025,2,1,吳燦,131,0860709,0860919,0860922,3冊40頁,,0,張鑫熙,社團法人台灣省畫學會,0860919,宜蘭縣員山鄉枕山村坡城路三十四號,分享創作資源、經驗，舉辦畫展。蒐集整理地方文化史資料，並以下鄉寫生方式記錄鄉野風俗、美感類型。美術教育研討，教材開發實驗。,會員入會費及年費、榮譽會員資助。,臺灣省政府社會處中華民國八十五年九月三日核准。,民國年月日始,0,1,0860924,0000000,,,,,,,,,,
086法登社000042,2,1,吳燦,134,0861008,0861015,0861015,3冊45頁,,0,易光明,社團法人宜蘭縣脊髓損傷者協會,0861015,宜蘭縣羅東鎮東安里中山東路八一八號,結合政府及各界善心力量，協助縣內脊髓損傷患者，增加信心，創造活力，提供經驗，發產自我，以重新適應社會生活。,政府補助款、會員常年費、顧問常年費等各界善心捐助款。,宜蘭縣政府八十四年七月十二日（府社行字第八五三六二號函）。,永久,567772,1,0861016,0000000,,,,,,,,,,
086法登社000050,2,1,吳燦,143,0861118,0870109,0870112,4冊7頁,,0,柳信一,社團法人宜蘭縣盲人福利協進會,0870109,宜蘭縣羅東鎮大同路五十九號四樓之五,本會以研究盲人福利問題，並發動社會力量興辦盲人福利事業為宗旨。,會員會費、政府補助、社會捐助、其它。,宜蘭縣政府中華民國八十三年三月廿三日府社行字第三０五五四號。,永久,1212069,1,0870112,0000000,,,,,,,,,,
086法登社000051,2,1,吳燦,137,0861118,0861125,0861202,4冊1頁,,0,黃素娥,社團法人宜蘭縣智障者權益促進會,0861125,宜蘭縣羅東鎮中正南路一八一之二號(宜蘭市女中路二六之四號),為促進智障者之權益及爭取政府及社會大眾對智障者之重視與關懷，並提昇啟智教育及智障福利機構之水準。,會費及捐助等,宜蘭縣政府中華民國八十六年五月二十九日(八六)府社行字第五九七六０號函同意設立。,永久,1000000,1,0861203,0000000,0861216,,,,,,,,,
086法登社000052,2,1,吳燦,138,0861119,0861126,0861202,4冊2頁,,0,黃麗鴦,社團法人宜蘭縣康復之友協會,0861126,宜蘭郵政二二號信箱，宜蘭市泰山路一一二巷四弄一號二樓,以促進精神病患之家屬相互關懷與協助，協助精神病患就醫及出院後接受社區復健訓練進而回歸社會，並為其爭取應有權益與福利。,會費及捐助,宜蘭縣政府中華民國八十五年八月十二日府社行字第八六九五七號函同意設立。,永久,311371,1,0861203,0000000,,,,,,,,,,
