登記案號,序號,分事務所地址
090法登他000344,1,台北縣永和市福和路二二一號二樓
090法登他000344,2,台北縣板橋市實踐路一三０號四樓及一三二號四樓
090法登他000344,3,台北縣三重市重陽路四段一三Ｏ號四樓
090法登他000344,4,台南縣永康市中華路六六三號二樓
090法登他000344,5,嘉義市中山路四九八號一之四樓
090法登他000344,6,高雄市五福四路一０四號一之五樓
090法登他000344,7,台中市東興路三段三一五號二樓之一
090法登他000344,8,花蓮市中山路四七五之三號一之四樓
090法登他000344,9,台中縣豐原市水源路五九五號一之四樓
090法登他000344,11,台中市自由路二段八號九樓之一
090法登他000344,12,台中市北區陝西路四七號
090法登他000344,13,屏東市信義路二七二號一樓至三樓
090法登他000344,14,屏東市民生路一一八號一之四樓
090法登他000344,15,台南市東寧路三八四號一之五樓
090法登他000344,16,台中市中興街三四一號二樓
090法登他000344,17,高雄市華夏路九八一號二樓
090法登他000344,18,台中市興安路一段二七一號
090法登他000344,19,嘉義市民族路二四六號二樓
090法登他000344,20,台北縣土城市清水路一六六號二樓
090法登他000344,21,台北縣永和市中山路一段二一四號三樓
090法登他000344,22,高雄市中正三路八八號三樓
090法登他000344,23,台中市向上路一段卅六號三樓之一
090法登他000344,24,台南市中正路五三巷一號二樓
090法登他000387,1,高雄市鼓山區裕誠路一０九三號十二樓
090法登他000407,1,台中市南屯區五權西路二段六六八號五樓
090法登他000407,2,高雄市苓雅區四維四路二十二號十一樓之一
090法登他000407,3,台北縣板橋市四川路二段十六巷十號三樓
090法登他000407,4,新竹市和平路一四二號二樓
090法登他000407,5,台南市東區東門路三段二五三號三樓
090法登他000407,6,桃園市復興路七十號三樓
090法登他000407,7,苗栗市站前一號四樓
090法登他000407,8,嘉義市友愛路五六二號四樓
090法登他000407,9,高雄縣鳳山市光遠路四０六號二樓
090法登他000416,1,台北縣汐止鎮康寧街一六九巷一０一、一０二、一０三號
090法登他000448,1,"台北市敦化北路一三三號           南投市中興路七００號"
090法登他000448,2,"高雄市中正四路一八九號           彰化市卦山路二號"
090法登他000448,3,"基隆市獅球路八號                 雲林縣斗六市府前路五八號"
090法登他000448,4,"台中市力行路二六二之一號         嘉義市忠孝路三０七號"
090法登他000448,5,"台南市大學路西段六五號           台南縣新營市中正路二三號"
090法登他000448,6,"台北縣板橋市中正路四八號         高雄縣鳳山市中山東路十四號"
090法登他000448,7,"桃園市成功路二段七號             屏東市中華路八十之一號"
090法登他000448,8,"新竹縣竹北市竹北里和平街七二號   台東市博愛路四二五號"
090法登他000448,9,"苗栗市中正路三八二號             花蓮市公園路五三之一號"
090法登他000448,10,"台中縣豐原市中山路五０六號       宜蘭市渭水路一００之二號"
090法登他000457,1,苗栗市恭敬里十二鄰聯工一號（國立聯合技術學院校內）
090法登他000462,1,加利福尼亞州拉克士波市東法蘭西斯德雷克爵士大道六十號三０八室
090法登他000501,1,台北縣新店市行政街十巷六至八號及十二巷四至六號
090法登他000514,1,台中市西屯區青海路一段一四七號一樓
090法登他000542,1,高雄市三民區九如二路二四八號
090法登他000586,1,基隆市暖暖區興隆路十四之三號
090法登他000603,1,台中市自由路一段九八之一號三樓
090法登他000603,2,高雄市自立一路四三一號五樓
090法登他000608,1,台北市信義區林口街一八二號四樓
090法登他000645,1,高雄市前鎮區三多三路二一七號十六樓
090法登他000645,2,桃園縣中壢市元化路三五七號十樓
090法登他000658,1,台北市大安區信義路三段一六二號六樓
090法登他000658,2,台中市國光路二五０之二號
090法登他000699,1,台北縣永和市福和路二二一號二樓
090法登他000699,2,台北縣板橋市實踐路一三０號四樓及一三二號四樓
090法登他000699,3,台北縣三重市重陽路四段一三Ｏ號四樓
090法登他000699,4,台南縣永康市中華路六六三號二樓
090法登他000699,5,嘉義市中山路四九八號一之四樓
090法登他000699,6,高雄市五福四路一０四號一之五樓
090法登他000699,7,台中市東興路三段三一五號二樓之一
090法登他000699,8,花蓮市中山路四七五之三號一之四樓
090法登他000699,9,台中縣豐原市水源路五九五號一之四樓
090法登他000699,11,台中市自由路二段八號九樓之一
090法登他000699,12,台中市北區陝西路四七號
090法登他000699,13,屏東市信義路二七二號一樓至三樓
090法登他000699,14,屏東市民生路一一八號一之四樓
090法登他000699,15,台南市東寧路三八四號一之五樓
090法登他000699,16,台中市中興街三四一號二樓
090法登他000699,17,高雄市華夏路九八一號二樓
090法登他000699,18,台中市興安路一段二七一號
090法登他000699,19,嘉義市民族路二四六號六樓
090法登他000699,20,台北縣土城市清水路一六六號二樓
090法登他000699,21,台南市中正路五三巷一號二樓
090法登他000699,22,台北縣永和市中山路一段二一四號三樓
090法登他000699,23,台中市向上路一段卅六號三樓之一
090法登他000699,24,高雄市中正三路八八號三樓
090法登他000704,1,高雄市鼓山區中華一路二二五號四樓
090法登他000704,2,桃園縣中壢市環西路八三號
090法登他000704,3,新竹市光華二街七二巷廿五弄七號
090法登他000704,4,宜蘭縣羅東鎮禮運路五五號
090法登他000719,1,高雄市鼓山二路二七四號。
090法登他000719,2,宜蘭縣蘇澳鎮永昌路四十六號。
090法登他000719,3,新竹縣竹東鎮東寧路二二六號。
090法登他000719,4,高雄縣小港鄉長春街十四號。
090法登他000719,5,花蓮市民享里華東一０三號。
090法登他000719,6,台中縣大肚鄉沙田路二段三０三號。
090法登他000725,1,台中市復興路四段二三一之一號三樓
090法登他000725,2,高雄市苓雅區自強三路七號七樓
090法登他000725,3,台北市光復北路十一巷三十五號Ｂ１
090法登他000725,4,台北市南京東路二段六號十樓
090法登他000779,1,台北縣永和市中興街八十號
090法登他000791,1,花蓮市商校街二六二號七樓之一
090法登他000791,2,台東市正氣北路二一五巷三號
090法登他000791,3,高雄市博愛一路三九一號十二樓
090法登他000791,4,台南市林森路一段一五八號六樓
090法登他000791,5,台中市五權路一之六七號十三樓
090法登他000791,6,南投縣埔里鎮覆金路二之一號
090法登他000791,7,新竹市和平路一四二號十二樓
090法登他000861,1,高雄市小港區高坪愛路七十一巷八號
090法登他000861,2,台中市西區台中港路一段二０一號二樓
090法登他000891,1,"基隆市基金一路一一０之八十七號  南投市民族路六一五號"
090法登他000891,2,"台北市連雲街五十三號            台北市士林區前港街卅二號一樓"
090法登他000891,3,"台北縣板橋市光明街一三八號  高雄市苓雅區中正一路三０五號一樓"
090法登他000891,4,"桃園縣中壢市甘肅一街廿九號      台南市西區西賢一街一三九號"
090法登他000891,5,"新竹市光復路一段五三一巷七十二之八號  屏東市忠孝路八十二號"
090法登他000891,6,"彰化縣和美鎮彰美路五段一六０號  嘉義市德安路六號"
090法登他000891,7,"台中市西屯區甘肅路一段六十七號  台中縣豐原市圓環東路七０七號"
090法登他000891,8,"雲林縣虎尾鎮公安路二０一號      台南縣新營市大同路四五之三號"
090法登他000891,9,"高雄縣岡山鎮竹圍東街一八二巷十二號  苗栗市府前路一八五號"
090法登他000891,10,"金門縣金城鎮民權路一七三之一號  花蓮市美崙中興路七十五號"
090法登他000922,1,台北縣汐止市康寧街一六九巷一０一、一０二、一０三號
090法登他000930,1,高雄市鼓山區蓮海路七十號國立中山大學體育館
